,St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges,N_stages,Longest_stage,Shortest_stage,Avg_stage_length,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold,AMI,ARI,FMI
0,0,50,20,Median,40,[   0  572 1150 2017],3,867,572,672.3333333333334,187705.63283459726,23.67735706957056,0.08190214628857612,183.26285747600258,2.9878716668743457,0.17974399671034275,167.92118610105456,2.5805205471561172,0.6040512347863873,0.4084474923182262,0.5809970173063844
1,60,40,15,Mode,40,[   0  531  994 1275 2017],4,742,281,504.25,113373.93182277314,20.916501916459968,0.06926542196688495,141.2980538156745,3.8390759765821603,0.17281452160234909,117.56863321207355,3.1177928589820936,0.7600323053475927,0.5879255487875964,0.7020451147760617
2,20,35,10,Median,40,[   0  520  988 1174 1746 2017],5,572,186,403.4,85748.79668854908,19.180921598547556,-0.0018043757475665835,114.52950669057623,3.700236453939098,0.1534937079035773,91.93348702663927,3.0947388612653057,0.7246666204296595,0.5733622459063136,0.6655543272812264
3,20,40,10,Mode,40,[   0  428  531  994 1159 1746 2017],6,587,103,336.1666666666667,41423.13800932117,19.145730091890805,0.0019782199762413528,100.70347793713304,3.465807990310186,0.15576023719920498,51.151213027294396,2.9732083277369314,0.7373612719460576,0.5928050243218552,0.6740687671411378
4,20,45,10,Mode,40,[   0  428  531  646  994 1159 1746 2017],7,587,103,288.14285714285717,30465.460604786193,17.356784127128474,0.005096671736952969,87.28947531018454,3.812373507769081,0.1432401529355787,39.65646577615279,3.4176089834193717,0.719396482340469,0.537311745624037,0.618887580925457
5,40,40,20,Mode,40,[   0  370  531  646  994 1115 1275 1746 2017],8,471,115,252.125,26858.979842139233,16.494021872363675,-0.0070647550573937805,80.94955378289566,3.918794670492126,0.12610441752358878,36.17061529524218,3.528825343522416,0.8081695579113329,0.6596955342734626,0.7109189827644523
6,0,35,10,Mode,40,[   0  370  531  645  724  994 1159 1275 1746 2017],9,471,79,224.11111111111111,22197.610709266977,15.62471697302601,-0.005086812483557375,72.02505482710045,4.306106066845087,0.10978509265260464,29.367542591245435,3.8019033470198345,0.7904705717703677,0.6251145499154217,0.6790773422581148
7,20,50,10,Median,40,[   0  201  415  531  646  994 1115 1163 1317 1746 2017],10,429,48,201.7,17264.31996049646,15.580031688574106,-0.05245548389235316,66.09879275534209,4.01268534247018,0.10392348788706275,21.69039382319605,3.5800251588057637,0.7308439800679607,0.5241313857951894,0.5896664068577752
8,20,45,15,Median,40,[   0  201  382  531  645  720  994 1115 1162 1275 1761 2017],11,486,47,183.36363636363637,16269.703018574568,15.378574895229203,-0.05171992694933834,61.55286035946627,4.346148722751865,0.10125458307769611,20.152367431233852,3.755290390470246,0.7544588904101411,0.5287571526555097,0.5932570278521273
9,20,35,20,Mode,40,[   0  370  531  646  780  843  994 1115 1159 1275 1746 1915 2017],12,471,44,168.08333333333334,18948.68717668949,17.11954947932967,-0.032729809420579854,57.98559184957324,4.299436971819156,0.10075223273581338,25.76391895710991,3.20152099137017,0.7869955546146087,0.6217774568769838,0.673764354995206
10,60,40,15,Mode,40,[   0  201  370  483  531  646  780  843  994 1115 1159 1275 1746 2017],13,471,44,155.15384615384616,12832.932515590752,15.389228277009872,-0.051491199488483144,53.23460294493402,4.715910082969031,0.07745496482210786,16.197537821564733,3.573628094911696,0.7554405409324457,0.51309361784412,0.578568598728267
11,20,50,20,Median,40,"[   0   54  201  415  531  645  720  780  994 1112 1169 1275 1746 1819
 2017]",14,471,54,144.07142857142858,13390.562395913932,15.122276394798986,-0.11762757076468931,49.82096346074155,4.050806887021355,0.07206279704527296,18.5757713077409,3.4202338033185415,0.7282103368948731,0.47474813668289906,0.5447085054333356
12,0,45,20,Mode,40,"[   0  201  370  483  531  645  720  780  843  994 1115 1159 1275 1746
 1819 2017]",15,471,44,134.46666666666667,12855.230049154077,16.516180627089536,-0.10022471238786998,48.898090748042264,4.501435379401031,0.08314340250103318,17.00416623659543,3.2767828561814354,0.7532469152662397,0.5082295193232105,0.5745532630024496
13,20,35,20,Median,40,"[   0   54  197  370  483  532  645  724  843  994 1112 1162 1252 1321
 1746 1819 2017]",16,425,49,126.0625,9254.774917115516,13.578986234972554,-0.11918869726058362,44.125428824428724,4.3055808370389235,0.062228016337480575,13.692412790111842,3.7097050935052738,0.7352934583691773,0.47916092977626873,0.5504321576176278
