,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 118.7)","(119.5, 185.1)","(185.9, 283.5)","(284.3, 508.3)","(509.1, 619.5)","(620.3, 717.1)","(719.5, 769.9)","(770.7, 877.1)","(877.9, 938.7)"
"Time length, sec",108.8,65.6,97.6,224.0,110.39999999999998,96.80000000000007,50.39999999999998,106.39999999999998,60.80000000000007
Number of epochs,124,70,110,252,125,114,60,121,70
