St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  194  814 1180]
40,50,20,Mode,40,[   0  121 1180]
40,50,20,Median,40,[   0  693 1056 1180]
40,50,20,Mode,40,[   0  121 1077 1180]
40,50,20,Median,40,[   0  121  693 1056 1180]
40,50,20,Mode,40,[   0  121  373 1077 1180]
40,50,20,Median,40,[   0  121  693  821 1056 1180]
40,50,20,Mode,40,[   0  121  693  821 1077 1180]
40,50,20,Median,40,[   0  121  194  693  821 1056 1180]
40,50,20,Mode,40,[   0  121  194  693  821 1077 1180]
40,50,20,Median,40,[   0  121  298  389  693  821 1077 1180]
40,50,20,Mode,40,[   0  121  298  373  693  821 1077 1180]
40,50,20,Median,40,[   0  121  194  389  627  821 1077 1180]
40,50,20,Mode,40,[   0  121  194  373  627  821 1077 1180]
40,50,20,Median,40,[   0  121  298  389  627  821 1077 1180]
40,50,20,Mode,40,[   0  121  298  373  627  821 1077 1180]
40,50,20,Median,40,[   0  121  298  389  627  821 1077 1180]
40,50,20,Mode,40,[   0  121  298  373  627  821 1077 1180]
