name,score,mean,variance,unique_values,normalized_score
channel-0 landscape dim-1 max,0.5430876730429186,-2.6492511180347905e-16,1.0000000000000002,1046,0.32070816951802944
channel-0 landscape dim-1 mean,1.196122832889665,2.7171806338818363e-16,1.0000000000000004,1046,0.7223592808065379
channel-0 landscape dim-1 std,0.6165874372078033,-9.272378913121767e-16,1.0,1046,0.36591440613658643
channel-0 landscape dim-1 sum,1.1961228328896647,-4.279559498363892e-16,1.0,1046,0.7223592808065378
channel-0 landscape dim-1 norm-1,1.1961228328896647,-4.279559498363892e-16,1.0,1046,0.7223592808065378
channel-0 landscape dim-1 norm-2,0.9925264024766672,4.517312803828553e-16,1.0,1046,0.5971367238021879
channel-0 landscape dim-2 max,0.23906623761203047,9.510132218586428e-17,0.9999999999999998,1046,0.1337189307992436
channel-0 landscape dim-2 mean,0.14058476653974283,2.292621159837799e-16,1.0,1046,0.07314762510294052
channel-0 landscape dim-2 std,0.12056278616147152,-5.434361267763673e-16,1.0,1046,0.06083304977285166
channel-0 landscape dim-2 sum,0.14058476653974075,7.13259916393982e-17,1.0,1046,0.07314762510293923
channel-0 landscape dim-2 norm-1,0.14058476653974075,7.13259916393982e-17,1.0,1046,0.07314762510293923
channel-0 landscape dim-2 norm-2,0.1441112213171885,-1.7661674120231937e-16,1.0,1046,0.07531658102960476
channel-0 silhouette-1 dim-1 max,0.17513949860308703,-6.623127795086976e-17,1.0,1046,0.09440061022058097
channel-0 silhouette-1 dim-1 mean,0.736803145647329,-6.181585942081178e-16,1.0,1046,0.43985341563862035
channel-0 silhouette-1 dim-1 std,0.1847256064994944,3.2691079501390843e-16,1.0000000000000002,1046,0.1002965728367855
channel-0 silhouette-1 dim-1 sum,0.7368031456473288,3.2945815185817263e-16,1.0,1046,0.4398534156386203
channel-0 silhouette-1 dim-1 norm-1,0.7368031456473288,3.2945815185817263e-16,1.0,1046,0.4398534156386203
channel-0 silhouette-1 dim-1 norm-2,0.3347420232303862,2.0633590438540193e-16,1.0,1046,0.1925645917679914
channel-0 silhouette-1 dim-2 max,0.18407624439613968,3.3964757923522954e-17,1.0,1046,0.09989718084922042
channel-0 silhouette-1 dim-2 mean,0.501808316809392,-7.030704890169251e-16,1.0,1046,0.2953191853960089
channel-0 silhouette-1 dim-2 std,0.14361954963555892,6.7929515847045904e-18,1.0,1046,0.0750141769793206
channel-0 silhouette-1 dim-2 sum,0.5018083168093918,-1.0189427377056886e-17,1.0,1046,0.29531918539600877
channel-0 silhouette-1 dim-2 norm-1,0.5018083168093918,-1.0189427377056886e-17,1.0,1046,0.29531918539600877
channel-0 silhouette-1 dim-2 norm-2,0.15544616641176306,0.0,1.0,1046,0.08228817088197736
channel-0 silhouette-2 dim-1 max,0.28291281994085626,1.4435022117497255e-16,0.9999999999999998,1046,0.16068689454978483
channel-0 silhouette-2 dim-1 mean,0.5008574745473456,-6.7929515847045904e-18,1.0000000000000002,1046,0.29473436718912915
channel-0 silhouette-2 dim-1 std,0.31280239850447794,2.377533054646607e-17,1.0,1046,0.17907056388979584
channel-0 silhouette-2 dim-1 sum,0.5008574745473453,1.7661674120231937e-16,1.0,1046,0.29473436718912893
channel-0 silhouette-2 dim-1 norm-1,0.5008574745473453,1.7661674120231937e-16,1.0,1046,0.29473436718912893
channel-0 silhouette-2 dim-1 norm-2,0.2925941419272006,5.86741193128859e-16,1.0,1046,0.16664141885973108
channel-0 silhouette-2 dim-2 max,0.3612722224254176,-8.151541901645509e-17,1.0,1046,0.2088820653813426
channel-0 silhouette-2 dim-2 mean,0.37520165793230675,1.392555074864441e-16,1.0,1046,0.2174494038570789
channel-0 silhouette-2 dim-2 std,0.27093866288397994,-3.736123371587525e-17,1.0,1046,0.15332215558264226
channel-0 silhouette-2 dim-2 sum,0.37520165793231885,1.0868722535527345e-16,1.0,1046,0.21744940385708633
channel-0 silhouette-2 dim-2 norm-1,0.37520165793231885,1.0868722535527345e-16,1.0,1046,0.21744940385708633
channel-0 silhouette-2 dim-2 norm-2,0.2995016824276946,2.037885475411377e-16,1.0,1046,0.17088992106739914
channel-0 entropy dim-1,0.3358348988218709,3.4304405502758182e-15,1.0,1046,0.19323676797351597
channel-0 entropy dim-2,0.7018789535521206,-4.0757709508227546e-17,1.0,1046,0.41837319308952253
channel-0 amplitude-bottleneck dim-1,0.4229649744311747,-2.6152863601112674e-16,1.0,1046,0.24682636597210067
channel-0 amplitude-bottleneck dim-2,0.18673881396295033,3.056828213117066e-16,1.0,1045,0.10153480174798403
channel-0 amplitude-bottleneck norm-1,0.3187814375176115,7.149581542901581e-16,0.9999999999999996,1046,0.18274798864687328
channel-0 amplitude-bottleneck norm-2,0.5126660272120371,-4.1267180877080387e-16,1.0000000000000002,1046,0.30199725070920685
channel-0 amplitude-wasserstein-1 dim-1,0.05647571359697411,7.540176259022096e-16,1.0,1046,0.021416115590014616
channel-0 amplitude-wasserstein-1 dim-2,0.06907815521374305,-2.377533054646607e-16,1.0000000000000002,1046,0.029167282742349396
channel-0 amplitude-wasserstein-1 norm-1,0.04913358510713721,2.309603538799561e-16,1.0,1046,0.016900318817513006
channel-0 amplitude-wasserstein-1 norm-2,0.09268631234754084,1.4910528728426576e-15,1.0,1046,0.04368754616964922
channel-0 amplitude-wasserstein-2 dim-1,0.09859361125263455,6.67407493197226e-16,1.0,1046,0.047320846971555655
channel-0 amplitude-wasserstein-2 dim-2,0.05410218381475866,6.113656426234132e-17,0.9999999999999996,1046,0.019956269423497434
channel-0 amplitude-wasserstein-2 norm-1,0.07058022784280153,1.7661674120231937e-16,1.0,1046,0.030091136736426796
