,St_len_min,K_nb_max,N_cl_max,N_stages,Cl_cen,St_edges,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold,AMI,ARI,FMI
0,60,35,20,9,Mode,"[0, 81, 203, 280, 486, 552, 682, 842, 976, 1046]",101771.83317824706,39.85700985105743,-0.009810173864200406,25.932417574590314,5.26568165555318,0.06324128970245432,21.79035841794093,3.4411981676402017,0.8573651337594006,0.7512287676923416,0.7865077074907605
