,St_len_min,K_nb_max,N_cl_max,N_stages,Cl_cen,St_edges,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold,AMI,ARI,FMI
0,40,35,20,3,Mean,"[0, 252, 756, 1046]",129053.10299310899,24.03562106161212,0.027770300321143575,29.996534529367683,10.189866269546513,0.03235496413608738,26.702986168974384,8.508178091911976,0.5818721742639911,0.3755040778416297,0.5606051414231182
1,0,50,10,4,Mode,"[0, 218, 552, 842, 1046]",99883.51919768246,25.497052980217802,0.014822982199180709,27.314274178472477,6.861182911648118,0.03820658049334414,21.981570542204253,6.14181612082955,0.6839022102460393,0.5077679176580938,0.6250446553663994
2,0,50,10,5,Mode,"[0, 218, 552, 682, 842, 1046]",209185.72574190746,46.98531582634462,0.016835602603421828,36.27447344372717,5.212463224633494,0.09551085090116056,45.228667715325216,2.9664198450075605,0.7533315690552218,0.5896816605354838,0.6766074016364211
3,20,35,10,6,Median,"[0, 81, 223, 552, 682, 859, 1046]",159658.6127358685,42.57539407331827,-0.002683226173098311,31.11399012141559,5.2792479319730905,0.07830350307710932,34.547381643395525,3.224182605783959,0.76691739904173,0.5858931662396815,0.6634813329592607
4,20,35,20,7,Mean,"[0, 88, 245, 515, 675, 831, 977, 1046]",134095.15276027136,41.29329242145088,0.0006360585369564534,27.494205325526316,5.683061791846739,0.06935161016581314,28.265644827537415,3.2368609561274653,0.7843556922305726,0.6640385712466844,0.7173496408178545
5,60,35,10,8,Median,"[0, 81, 223, 486, 552, 682, 842, 976, 1046]",121110.07118592177,42.3974690385353,-0.005786797120999301,28.325698800794346,5.231120829107144,0.07091241293803402,25.918281956426334,3.2037525685435524,0.8269148543731323,0.6937093880332059,0.7390287742683992
6,60,35,20,9,Mode,"[0, 81, 203, 280, 486, 552, 682, 842, 976, 1046]",101771.83317824706,39.85700985105743,-0.009810173864200406,25.932417574590314,5.26568165555318,0.06324128970245432,21.79035841794093,3.4411981676402017,0.8573651337594006,0.7512287676923416,0.7865077074907605
7,60,35,20,10,Mode,"[0, 81, 203, 280, 486, 552, 682, 780, 842, 976, 1046]",83262.78053866394,40.181191105487706,-0.010420298932257117,24.59351570621195,5.135394805837531,0.06359587027377986,18.05511853306888,3.3969327910198164,0.877141919707365,0.7852733915421418,0.8179184112378999
8,0,35,15,11,Median,"[0, 81, 203, 280, 486, 552, 681, 780, 842, 976, 1021, 1046]",72309.54689231419,38.63551818714903,-0.009813274704598657,22.402992110408128,5.262457486431106,0.058660699989749196,15.76181826252358,3.570795004780414,0.8653303350893565,0.7729818434604957,0.8077006323848025
9,20,45,15,12,Mode,"[0, 45, 81, 203, 245, 310, 486, 552, 682, 801, 842, 976, 1046]",63614.34800967192,37.01004383710937,-0.044185875090610144,20.49256341128699,5.099380472319903,0.04851166861318837,13.812334902550647,3.628651275376042,0.8380152197084009,0.714073171915409,0.7586464794960303
10,60,50,15,13,Mode,"[0, 81, 136, 218, 245, 307, 486, 552, 682, 780, 842, 859, 976, 1046]",51374.86269695356,35.57018265373656,-0.042192983405888076,19.394166203129984,5.503472125355236,0.047718047845484245,11.263453763375617,3.828106171785316,0.8400255074618895,0.7032790313721206,0.7526940034986488
11,0,40,20,14,Mode,"[0, 52, 81, 136, 203, 223, 307, 486, 552, 682, 801, 842, 976, 1020, 1046]",50474.479357804536,34.77531150675243,-0.04720097530156081,17.79455930948145,5.44784899681818,0.0398842811085824,11.005348852710252,3.8749183363671964,0.8103232726385498,0.6664368407781359,0.7186961370111081
12,0,35,20,15,Median,"[0, 52, 91, 187, 229, 283, 341, 486, 552, 673, 711, 790, 858, 975, 1021, 1046]",36077.56802338546,31.11728726082822,-0.02801437472510177,16.26996486704021,5.761313446042155,0.03923791448735453,7.858816979073941,4.386537206755379,0.8230822592009819,0.6418988889375681,0.7071441910519218
13,20,50,20,16,Mode,"[0, 45, 81, 136, 203, 245, 307, 486, 552, 607, 682, 780, 842, 888, 976, 1020, 1046]",39690.657114433445,33.82445475559798,-0.042219351612437436,16.596525208173656,5.617108391292295,0.05348469842151006,9.11985191162335,4.082724239953961,0.8071342265532044,0.6264607450969222,0.695113710765444
