St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  190 1536 2019]
40,50,20,Mode,40,[   0   58 1185 2019]
40,50,20,Median,40,[   0  142 1185 1645 2019]
40,50,20,Mode,40,[   0   58 1185 1646 2019]
40,50,20,Median,40,[   0 1185 1645 2019]
40,50,20,Mode,40,[   0   58  831 1185 1646 2019]
40,50,20,Median,40,[   0  569  875 1185 1645 2019]
40,50,20,Mode,40,[   0   58  831 1185 1646 2019]
40,50,20,Median,40,[   0  569  875 1185 1804 2019]
40,50,20,Mode,40,[   0   58  525  831 1185 1646 1804 2019]
40,50,20,Median,40,[   0   58  226  569  875 1185 1804 2019]
40,50,20,Mode,40,[   0   58  226  525  831 1185 1646 1804 2019]
40,50,20,Median,40,[   0   58  226  569  875 1143 1804 2019]
40,50,20,Mode,40,[   0   58  226  525  831 1143 1804 2019]
40,50,20,Median,40,[   0   58  226  569  875 1143 1536 1645 1804 2019]
40,50,20,Mode,40,[   0   58  226  525  831 1143 1185 1536 1804 2019]
40,50,20,Median,40,[   0   58  226  569  875 1143 1536 1645 1804 2019]
40,50,20,Mode,40,[   0   58  226  472  831 1143 1185 1536 1804 2019]
