name,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF,Source,Algorithm,Dimension,Stat
channel-0 landscape dim-1 max,2784,2.288952911118922,0.4500152580299958,0.14864174514905165,0.1969239764429304,1007,2236,-1229,channel-0,landscape,dim-1,max
channel-0 landscape dim-1 mean,2784,2.7690906897690906,0.5465643752821631,0.17515625621955816,0.232051005853198,473,1745,-1272,channel-0,landscape,dim-1,mean
channel-0 landscape dim-1 std,2784,2.5905423810303745,0.5106607610236594,0.15536346106424373,0.20582905909795463,675,2103,-1428,channel-0,landscape,dim-1,std
channel-0 landscape dim-1 sum,2784,2.7690906897690906,0.5465643752821631,0.17515625621955816,0.232051005853198,470,1746,-1276,channel-0,landscape,dim-1,sum
channel-0 landscape dim-1 norm-1,2784,2.7690906897690906,0.5465643752821631,0.17515625621955816,0.232051005853198,471,1744,-1273,channel-0,landscape,dim-1,norm-1
channel-0 landscape dim-1 norm-2,2784,2.628189682062451,0.5182311165407618,0.14896729363585326,0.1973552705082797,633,2229,-1596,channel-0,landscape,dim-1,norm-2
channel-0 landscape dim-2 max,1856,0.5174929766389534,0.0937989790226351,0.06989204696329084,0.0925945789720505,3454,3420,34,channel-0,landscape,dim-2,max
channel-0 landscape dim-2 mean,1856,1.1905925080106512,0.2291500562894271,0.06524282002117322,0.08643517700923489,2365,3507,-1142,channel-0,landscape,dim-2,mean
channel-0 landscape dim-2 std,1856,0.6436412918512784,0.1191656737885393,0.06909657151209403,0.09154071493906751,3228,3428,-200,channel-0,landscape,dim-2,std
channel-0 landscape dim-2 sum,1856,1.1905925080106514,0.2291500562894271,0.06524282002117322,0.08643517700923489,2363,3505,-1142,channel-0,landscape,dim-2,sum
channel-0 landscape dim-2 norm-1,1856,1.1905925080106514,0.2291500562894271,0.06524282002117322,0.08643517700923489,2364,3506,-1142,channel-0,landscape,dim-2,norm-1
channel-0 landscape dim-2 norm-2,1856,0.8597153506862871,0.1626152013392821,0.06909657151209403,0.09154071493906751,2841,3427,-586,channel-0,landscape,dim-2,norm-2
channel-0 silhouette-1 dim-1 max,2785,1.6939200544935575,0.3303623175662698,0.15711519472346758,0.20814979582973464,1693,2068,-375,channel-0,silhouette-1,dim-1,max
channel-0 silhouette-1 dim-1 mean,2785,1.4528137157652103,0.2818791421044929,0.1678080972026687,0.2223159970796544,1996,1864,132,channel-0,silhouette-1,dim-1,mean
channel-0 silhouette-1 dim-1 std,2785,1.979147407544604,0.3877176234342454,0.176368071533687,0.233656446438771,1335,1708,-373,channel-0,silhouette-1,dim-1,std
channel-0 silhouette-1 dim-1 sum,2785,1.4528137157652097,0.2818791421044928,0.1678080972026687,0.2223159970796544,1999,1863,136,channel-0,silhouette-1,dim-1,sum
channel-0 silhouette-1 dim-1 norm-1,2785,1.4528137157652097,0.2818791421044928,0.1678080972026687,0.2223159970796544,1998,1862,136,channel-0,silhouette-1,dim-1,norm-1
channel-0 silhouette-1 dim-1 norm-2,2785,2.595438640346494,0.51164533156951,0.17645733093922478,0.23377469933640624,669,1703,-1034,channel-0,silhouette-1,dim-1,norm-2
channel-0 silhouette-1 dim-2 max,1857,1.5864291012187626,0.3087473622081392,0.058987180624105594,0.07814756316274561,1815,3595,-1780,channel-0,silhouette-1,dim-2,max
channel-0 silhouette-1 dim-2 mean,1857,1.7983683806116335,0.3513654423641505,0.05580228012189705,0.07392813428803023,1566,3660,-2094,channel-0,silhouette-1,dim-2,mean
