Dimension,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
dim-2,1894.2496598639457,0.8670055226225124,0.16480715662914808,0.10251214702945181,0.13581043203239584,2920.7068027210885,2935.8054421768707,-15.098639455782314
dim-3,2573.690476190476,1.0492120854820648,0.20072039380744394,0.12619627052606516,0.16718769938647401,2612.1428571428573,2700.4285714285716,-88.28571428571429
norm-1,2440.836363636364,1.986324810942426,0.3891609007455426,0.18039349538431726,0.23898941982884686,1456.2805194805194,1804.9610389610389,-348.6805194805195
norm-2,2440.87012987013,2.0386648436017496,0.3996857629307554,0.1807051939212226,0.2394023651644744,1386.335064935065,1807.0051948051948,-420.67012987012987
dim-1,2481.126530612245,1.9200794735015878,0.3758398726232273,0.19391533982196327,0.2569034679506168,1543.3027210884354,1694.678231292517,-151.37551020408162
all,2811.9357142857143,1.3585708980795554,0.26292820497872144,0.26211945836656375,0.3472618408297812,2234.9214285714284,938.1952380952381,1296.7261904761904
