Source,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
channel-12,1288.322033898305,1.5915722898730458,0.3120426516994577,0.08095291672576241,0.10724827167701112,2027.1949152542372,3059.6186440677966,-1032.4237288135594
channel-22,1368.957627118644,1.5453582388383245,0.3027496403380253,0.08825733126087038,0.1169253267627047,2048.9661016949153,3048.237288135593,-999.271186440678
channel-16,1846.2542372881355,2.057911396741407,0.40355598060245174,0.09061953594333416,0.12005482943893082,1420.822033898305,3085.4661016949153,-1664.6440677966102
channel-19,1490.9830508474577,1.6289939131237678,0.3195676265122246,0.0999920993611784,0.13247181536609856,2072.491525423729,2868.898305084746,-796.4067796610169
channel-4,2453.677966101695,1.2703963315753837,0.2451975098769868,0.12001551680720404,0.15899929579559804,2372.3389830508477,2688.686440677966,-316.3474576271187
channel-1,2330.737288135593,1.7888219511222152,0.3494457864214238,0.12467008752080325,0.16516577730883406,1704.3135593220338,2623.398305084746,-919.0847457627119
channel-2,2470.135593220339,1.1594830533489533,0.22289437194351422,0.13766868558839593,0.18238661669743877,2547.271186440678,2401.737288135593,145.53389830508473
channel-7,1837.0677966101696,1.8219093678373788,0.35609921178816883,0.13823466528929873,0.1831364395226216,1674.8728813559321,2419.762711864407,-744.8898305084746
channel-11,2516.177966101695,1.1050769444503425,0.21195405018409388,0.14155817845547827,0.18753950561814023,2608.093220338983,2388.5338983050847,219.5593220338983
channel-5,2548.8813559322034,0.9736681540001757,0.18552954604945315,0.14373522546145656,0.1904237071786811,2759.237288135593,2357.923728813559,401.3135593220339
channel-30,2596.35593220339,1.3250240793572932,0.2561824001737786,0.14431057017314305,0.191185936983889,2392.9745762711864,2298.7457627118642,94.22881355932203
channel-32,2640.737288135593,1.7136868438376032,0.3343371475982712,0.1460577959132483,0.19350070152153584,1800.8135593220338,2209.830508474576,-409.0169491525424
channel-26,2559.5254237288136,1.0717810451274477,0.20525870182642014,0.1464872176480816,0.19406960923658986,2598.3813559322034,2268.186440677966,330.1949152542373
channel-28,2546.1186440677966,1.603482867423326,0.3121766405238434,0.1470395972429944,0.19480141433096018,2103.177966101695,2299.2966101694915,-196.11864406779662
channel-23,2515.7203389830506,1.4913049969903585,0.2896192104545418,0.15303464460868657,0.20274378990675815,2093.771186440678,2129.14406779661,-35.3728813559322
channel-14,2014.2203389830509,1.9535602064183017,0.3825723884797218,0.1543062887512263,0.20442849308969085,1405.1610169491526,2241.423728813559,-836.2627118644068
channel-25,2092.0169491525426,1.5957087168176687,0.3106133655395842,0.15673015649738126,0.20763968840003905,1880.949152542373,2162.1525423728813,-281.20338983050846
channel-0,2592.864406779661,1.6980495969023235,0.33119271186547006,0.1617189854016192,0.21424900279305042,1799.9406779661017,2037.957627118644,-238.01694915254237
channel-15,1314.322033898305,1.802791402212616,0.35451591614555805,0.1639735065105633,0.21723584381340183,1709.5338983050847,2368.64406779661,-659.1101694915254
channel-8,2557.7881355932204,0.7765583279467948,0.14589346542133808,0.1689675337752692,0.223852045113004,3053.1186440677966,1933.4745762711864,1119.6440677966102
channel-3,2447.6949152542375,1.583793393935925,0.30821735764943,0.17507065406620906,0.23193759816673223,1974.084745762712,1817.322033898305,156.76271186440678
channel-10,2157.2966101694915,0.8370080928546596,0.15804908345323593,0.1758197987652089,0.23293008216179206,2931.5423728813557,1820.457627118644,1111.084745762712
channel-29,2548.8898305084745,1.8507455411617109,0.36189777045860266,0.17790785335620996,0.23569638453988592,1636.542372881356,1886.084745762712,-249.54237288135593
channel-31,2587.0169491525426,1.1454434777131095,0.22007120598051383,0.1795700453519774,0.23789849443229807,2541.4491525423728,1905.2966101694915,636.1525423728814
channel-27,2544.991525423729,1.0955961446580287,0.21004759147266772,0.17957632877515273,0.23790681885472817,2576.9491525423728,1877.5084745762713,699.4406779661017
channel-9,2574.101694915254,1.255555217517522,0.24221316553867286,0.1804147628381846,0.23901759543712014,2386.186440677966,1754.3983050847457,631.7881355932203
channel-13,2501.491525423729,1.2826041156607977,0.24765232770108173,0.18799276369984783,0.24905710393232966,2335.9661016949153,1674.6949152542372,661.271186440678
channel-24,2572.686440677966,1.7411441647567452,0.33985843797518234,0.1975916820069006,0.26177396998284735,1754.7711864406779,1486.4406779661017,268.3305084745763
channel-20,1984.7542372881355,1.8535904852540757,0.36246984966787,0.1989708191948924,0.2636010824057224,1539.415254237288,1586.3050847457628,-46.889830508474574
overall,2717.95,1.6080487119535707,0.3130947691912961,0.20361766525871813,0.26975733012663783,1940.93125,1606.9625,333.96875
channel-33,2599.177966101695,1.4671958407785235,0.28477119004570983,0.21571901975400815,0.2857894807527518,2078.508474576271,1914.6949152542372,163.8135593220339
channel-18,2336.576271186441,1.3690368038940344,0.26503275499033074,0.2194583984405262,0.2907434949809665,2252.4830508474574,1416.5593220338983,835.9237288135594
channel-21,2237.0508474576272,2.2062952669214506,0.43339394028273265,0.22284825864326047,0.2952344591447597,1302.915254237288,1322.2966101694915,-19.38135593220339
channel-6,2421.5338983050847,1.200933748251832,0.2312295377653183,0.23181614503978748,0.3071153197180913,2400.135593220339,1365.3813559322034,1034.7542372881355
channel-17,2579.5677966101694,2.017399780773331,0.39540965066529765,0.3216501386646328,0.42612944476495584,1354.0084745762713,872.6610169491526,481.3474576271187
