,St_len_min,K_nb_max,N_cl_max,N_stages,Cl_cen,St_edges,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold,AMI,ARI,FMI
0,20,45,10,3,Median,"[0, 276, 709, 1046]",4.291943564677954,0.15364968073235452,-0.009530532734049375,0.9241955671883371,28.729551241564547,-0.0022869689524841015,0.9045764569757899,28.07016158527629,0.6350899508680207,0.45452780433053036,0.619640344506767
1,60,35,20,4,Median,"[0, 288, 558, 858, 1046]",8.930462255551927,0.2564556833208704,-0.016144947795849837,1.6169424496562288,22.321807690522853,0.0014684861906767467,1.8612007633032495,17.00468380139249,0.7758572479390915,0.641261988267637,0.7368076422942528
2,40,50,20,5,Mode,"[0, 295, 506, 666, 857, 1046]",11.30809287801258,0.3367381096898056,-0.02058405049435905,1.8727265880266246,19.094388222854263,0.004527363323282423,2.3673680334014495,13.90239449287381,0.801436957168153,0.7176403015208883,0.7789085986210216
3,20,45,20,6,Mode,"[0, 36, 295, 506, 666, 916, 1046]",11.002532441470663,0.3579868471019897,-0.04564364233070086,1.8223404366080629,17.07384007960835,-0.0060403759366474095,2.3265063064484983,12.680514787838145,0.7807462890439666,0.7002083307869662,0.7597822479806507
4,20,50,10,7,Median,"[0, 36, 308, 508, 674, 857, 979, 1046]",10.938641299544022,0.39481403805074483,-0.048582856149694736,2.014734630767718,16.02451228806947,0.002413491005410801,2.3780776956736998,12.188903371769163,0.8507966123355488,0.7837760324093449,0.8227456414100094
5,20,50,15,8,Median,"[0, 79, 305, 497, 558, 675, 857, 973, 1046]",10.942118981998343,0.43409782029328614,-0.043778005023084675,2.151589861494897,16.04674504494835,0.008451393551815652,2.3879197574022735,11.573838261783978,0.8625562627407124,0.7784795559510896,0.8110180158823854
6,20,50,15,9,Median,"[0, 27, 154, 308, 493, 558, 675, 857, 973, 1046]",9.928974395212792,0.4277250143541793,-0.05052393177820984,1.9970312766544969,15.263660537951694,0.006005500111660735,2.1735252409289507,11.163422006330011,0.8564063952178677,0.7293919907519972,0.7674982088124709
7,20,50,10,10,Mode,"[0, 27, 112, 295, 506, 554, 666, 709, 857, 993, 1046]",9.605746113317462,0.4664660141959874,-0.05004911897592466,2.0539333090794605,14.111472738203071,0.01565683220479711,2.127730295930728,10.7305234104225,0.8236607777625599,0.7288558965909879,0.7670538916248578
8,20,50,10,11,Mode,"[0, 27, 112, 295, 506, 554, 666, 709, 857, 916, 993, 1046]",8.493816214070065,0.4592391528194114,-0.05054613269968428,1.944898730201557,13.749913513026451,0.01054897216433251,1.8771626823984513,10.567105805009303,0.8106670453515445,0.7020295460488095,0.7439539273524624
9,20,50,15,12,Mean,"[0, 39, 143, 285, 387, 490, 561, 668, 758, 860, 927, 997, 1046]",7.692940650518877,0.41905431584431024,-0.04878595645349236,1.801288587510822,13.820015703939887,0.0065933399254207966,1.6884024823759498,11.170531694864337,0.8350524861639428,0.6572490595339849,0.7143100813357757
10,0,50,10,13,Mean,"[0, 11, 123, 286, 389, 496, 562, 664, 739, 853, 924, 994, 1040, 1046]",7.29173882763205,0.482620812091936,-0.058645408235728495,1.7225146562479998,13.024154190529304,0.003574549717996086,1.5987797349151889,10.430569445764858,0.7970710989306746,0.6239424393140157,0.6810008674977979
11,20,50,10,14,Mean,"[0, 31, 124, 225, 301, 382, 491, 562, 664, 727, 789, 862, 924, 997, 1046]",7.056481472735014,0.4283326736830121,-0.049688361445108666,1.6667137720125933,13.05433866309457,0.007125881989632751,1.5447955334903172,10.558840464790016,0.7954956736638406,0.5725951989205371,0.647113699839062
12,20,50,10,15,Median,"[0, 27, 125, 226, 295, 377, 460, 506, 558, 666, 731, 798, 857, 929, 993, 1046]",7.1434123928691164,0.45133851194420654,-0.05151538378131189,1.6807454999734424,12.648542538194459,0.008713054316919436,1.5531356350644407,10.240262169943636,0.778487261324718,0.5404123945550574,0.6204523296769071
13,20,50,10,16,Mode,"[0, 27, 112, 227, 295, 382, 482, 506, 554, 580, 666, 709, 799, 857, 916, 993, 1046]",6.484233123993893,0.4783084178364983,-0.05232323142202394,1.630897843334525,12.183354458071907,0.005913720776362458,1.3976365165837934,9.845504821071975,0.7774473626975779,0.54745482824735,0.6270397473562601
