,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 118.7)","(119.5, 198.7)","(199.5, 309.1)","(309.9, 449.9)","(450.7, 508.3)","(509.1, 620.3)","(621.1, 758.7)","(759.5, 877.1)","(877.9, 938.7)"
"Time length, sec",108.8,79.19999999999999,109.60000000000002,140.0,57.60000000000002,111.19999999999993,137.60000000000002,117.60000000000002,60.80000000000007
Number of epochs,124,86,122,154,70,126,160,134,70
