,St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges,N_stages,Longest_stage,Shortest_stage,Avg_stage_length,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold,AMI,ARI,FMI
0,0,35,10,Median,40,[   0  195  827 1180],3,632,195,393.3333333333333,402005.4952030823,43.76072256225197,0.0435750124116245,92.61023851974126,3.458392691784603,0.1175497603440555,106.37681204286451,2.704188601633163,0.5966060362763672,0.3311935498874663,0.5405596517542742
1,0,35,10,Mode,40,[   0  949 1180],2,949,231,590.0,304386.2094747401,40.47756638223154,0.0809903403045013,73.02690512453587,2.934259683062074,0.0809903403045013,73.02690512453587,2.934259683062074,0.3443543266266635,0.11539346468280486,0.4164986439340278
2,0,35,10,Median,40,[   0  195  681  887 1180],4,486,195,295.0,270834.67560467945,42.89992228940199,0.0533933775920043,86.26861860510601,3.6111685668410605,0.12079106337839844,78.26270172437007,2.85782557715239,0.6778069427060701,0.46437764914813373,0.6087036029706119
3,0,35,10,Mode,40,[   0  681  949 1180],3,681,231,393.3333333333333,316975.8110876786,43.384363970785586,0.0839296078384487,99.87066943858208,2.883217889485785,0.10002212324797424,81.50785852027735,2.769603836266763,0.5834879599021445,0.30605056092826,0.5246252716694908
4,0,35,10,Median,40,[   0  243  681  887 1180],4,438,206,295.0,287031.1289636697,43.51917359636429,0.04855199568114397,88.74963975396959,3.6133817380890294,0.1233869507704034,83.498302410834,2.832427538047582,0.6904759162724854,0.4956921016952799,0.6279647296176687
5,0,35,10,Mode,40,[   0  267  681  949 1180],4,414,231,295.0,362918.99178919033,47.268919105874765,0.05118394329774884,96.84958643501471,3.2279237710505067,0.13221677327204184,103.45735824909599,2.500749610622048,0.7247973794564698,0.5307785715898529,0.6550011013206058
6,0,35,10,Median,40,[   0  243  681  829  949 1180],5,438,120,236.0,218927.6135359487,46.9173385353199,0.04841998159212064,84.99901826985386,3.669502141386272,0.13140774517389223,63.282217631523025,2.410057301407897,0.7622785826111614,0.5693439578346132,0.6783763196866935
7,0,35,10,Mode,40,[   0  267  681  822  949 1180],5,414,127,236.0,213263.55329606705,46.0450106100498,0.044026171819073534,84.89283065759747,3.64791767166127,0.12682084116418882,61.709100183550234,2.4449636042283416,0.7687031631626701,0.5792944533088737,0.6837478307252426
8,0,35,10,Median,40,[   0  243  681  827  949 1180],5,438,122,236.0,217974.40156004476,46.78243446814969,0.04802667859186692,85.00500802028998,3.6673761225886032,0.1305768802123987,62.971125241025454,2.415431859612535,0.7670183016061012,0.5715559143977346,0.6803004089835615
9,0,35,10,Mode,40,[   0  267  681  822  949 1180],5,414,127,236.0,213263.55329606705,46.0450106100498,0.044026171819073534,84.89283065759747,3.64791767166127,0.12682084116418882,61.709100183550234,2.4449636042283416,0.7687031631626701,0.5792944533088737,0.6837478307252426
10,0,35,10,Median,40,[   0  195  267  681  827  949 1040 1180],7,414,72,168.57142857142858,101491.39039867761,36.48432720001824,-0.0004565642389481765,60.28388361411421,4.189360082065889,0.0795396893616977,28.83577990409796,3.3170286177098425,0.8336653044115399,0.6658116586509052,0.7383636572448123
11,0,35,10,Mode,40,[   0  195  267  681  822  949 1180],6,414,72,196.66666666666666,131696.0883109363,39.17169890752099,0.006418904628928802,70.0920497652397,3.767116024347295,0.09256566147184328,36.72209228930933,3.0027259432118454,0.790137479186041,0.6140891707294273,0.7030830456414737
12,0,35,10,Median,40,[   0  195  267  681  827  949 1017 1122 1180],8,414,58,147.5,92733.54210498235,35.949610765160905,-0.019150273379610776,52.04633147156801,4.331694373024005,0.07137413758418278,26.63020280103873,3.513380668486598,0.8345236205543449,0.6681125765658332,0.7369216499112057
