,St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges,N_stages,Longest_stage,Shortest_stage,Avg_stage_length,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold,AMI,ARI,FMI
0,0,35,10,Mode,40,[   0  949 1180],2,949,231,590.0,304386.2094747401,40.47756638223154,0.0809903403045013,73.02690512453587,2.934259683062074,0.0809903403045013,73.02690512453587,2.934259683062074,0.3443543266266635,0.11539346468280486,0.4164986439340278
1,0,35,15,Mode,40,[   0  822  949 1180],3,822,127,393.3333333333333,360688.25850767177,60.183328681017784,0.09699218613954828,104.06506429034633,2.438862222465148,0.17443725749214797,92.68037190761777,2.007059004999283,0.5057494155012586,0.20588335070761457,0.46746849392622836
2,0,35,20,Mode,40,[   0  195  822  949 1180],4,627,127,295.0,329739.36530179065,54.236353309613925,0.055477848336724256,89.89454349470874,2.8831058760043615,0.16032412507265073,89.67973233127164,2.2999887079364085,0.6507151989608352,0.3745352833481525,0.5614552595586337
3,40,35,20,Mode,40,[   0   52  195  681  949 1180],5,486,52,236.0,309128.1472765717,52.52863805666057,-0.002763772594122803,82.32406482904265,4.020492536592813,0.15479196299478704,93.21042637560414,2.151464041260183,0.692203750792807,0.4691815225141296,0.6061569023549828
4,40,35,20,Mode,40,[   0   52  195  681  822  949 1180],6,486,52,196.66666666666666,202240.3021445092,50.495503044921406,-0.0029646857065979597,76.18902512817536,3.4552280240870297,0.14470873463850836,61.85248031571954,2.19897866470279,0.7368642637168384,0.5124180831337649,0.6309727127703816
5,40,45,10,Median,40,[   0   52  195  262  681  822  949 1180],7,419,52,168.57142857142858,135352.491678128,44.267121962716665,-0.010061904486269858,66.86049133478696,3.617376074027285,0.11812395147944073,40.559860511501846,2.5250264892051764,0.7873210524580088,0.6013187621014771,0.6873190304238972
6,40,35,20,Mode,40,[   0   52  195  681  822  949 1040 1118 1180],8,486,52,147.5,146647.29601842555,46.84585297556843,-0.013292470009086826,59.02728367862837,5.294393901946398,0.12469243159883706,45.11955860943463,2.404080380989811,0.7871197722975706,0.5584078319364821,0.6578528520391768
7,60,45,10,Median,40,[   0   86  195  263  681  822  949 1040 1117 1180],9,418,63,131.11111111111111,103585.09669251525,42.22599267376855,-0.010581032166545296,53.51329821804281,5.618296014643158,0.10734781294472125,31.282891195476452,2.6120154696343008,0.8368530004079527,0.6676807441841468,0.73017678939133
8,60,35,10,Median,40,[   0   86  195  267  681  822  887  949 1040 1117 1180],10,414,62,118.0,87524.2888070257,40.823062398523184,-0.011773548243801776,48.77801957047896,5.668032402832335,0.10495876721083401,27.12905023737688,2.7923248580668427,0.8215194845252513,0.6473058872572698,0.708595084246269
9,60,35,10,Median,40,[   0   86  195  267  615  681  822  887  949 1040 1117 1180],11,348,62,107.27272727272727,66856.13956830709,37.8665172896489,-0.01440119254200147,44.516535581920564,6.022718661861726,0.09903010048546104,20.35865457907302,3.206242967027947,0.8100248191872526,0.6227522078750766,0.6735432834204749
10,60,35,20,Median,40,[   0   64  132  195  267  475  681  846  887  949 1039 1118 1180],12,208,41,98.33333333333333,71914.05174138969,39.26138736813358,-0.036061945905234344,41.81203050914054,5.723886436327547,0.10361376504679978,21.67749352181043,3.1888348376412,0.86666525594238,0.8175665505320419,0.8396668827180367
11,60,45,20,Mode,40,[   0   64  132  195  267  475  681  735  846  887  949 1038 1117 1180],13,208,41,90.76923076923077,52130.01592561634,36.426668427935496,-0.03582107264367127,38.84980668419841,5.795211345839319,0.09598904769207589,15.803137779899364,3.423392165941842,0.8547917805782876,0.7886141171914334,0.8152936258176563
12,60,40,20,Median,40,"[   0   64  132  195  267  475  635  681  727  846  887  949 1038 1117
 1180]",14,208,41,84.28571428571429,46237.330432651615,34.29833628173323,-0.03660938207728831,36.17471016322125,5.831881483604976,0.08719259531820042,14.013276910784457,3.7349858238273272,0.8380773390374596,0.727085910522835,0.7631299186734112
13,0,40,20,Median,40,"[   0   64  153  195  267  381  635  681  727  822  865  908  949 1038
 1118 1180]",15,254,41,78.66666666666667,35912.994039580844,31.4984807672659,-0.04723546254859919,33.052914312798876,6.257904917676546,0.07153765574594263,11.390868942588568,3.9328407190204984,0.801008922810181,0.608918008845491,0.6555897819771908
