,Feature,IV,IVs
14,channel-0 betti dim-2 sum,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
15,channel-0 betti dim-2 percentile-25,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
16,channel-0 betti dim-2 median,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
17,channel-0 betti dim-2 percentile-75,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
18,channel-0 betti dim-2 kurtosis,0.100095626535975,"[0.26446402217087034, 0.16372458895176853, 0.05639017032494587, 0.18851257720788153, 0.059087942146880054, 0.04340383398018204, 0.01179193284971683, 0.013389944655554804]"
19,channel-0 betti dim-2 skew,0.05374168876753413,"[0.11714806635544085, 0.07526616774931465, 0.04355141757571144, 0.04372817426716024, 0.05577444825988095, 0.05044457179246783, 0.013630622828560958, 0.030390041311736116]"
20,channel-0 betti dim-2 norm-1,0.11103474637603027,"[0.3312988161455284, 0.12570883827942309, 0.045608451751304124, 0.22971765976854536, 0.04579076403081522, 0.04074846479520113, 0.02127351697724914, 0.04813145926017556]"
21,channel-0 betti dim-2 norm-2,0.07502617017965585,"[0.10711774933841213, 0.12283610700997236, 0.06600615886073485, 0.10827570073465867, 0.034771320189762915, 0.054630331910468066, 0.02261783466332948, 0.08395415872990823]"
22,channel-0 landscape dim-1 max,0.5757926542063042,"[1.711004808423429, 0.9448411499981908, 0.19100748662815847, 0.9423658576911461, 0.20648563902352735, 0.15637838977209967, 0.20176237977253927, 0.2524955223413434]"
23,channel-0 landscape dim-1 mean,0.7337103986291775,"[2.1043919922353105, 1.3080134022391068, 0.22542124531204, 1.1226408164510346, 0.2380107040635111, 0.3116279023072505, 0.21097236410700865, 0.348604762318158]"
24,channel-0 landscape dim-1 std,0.7316498287505356,"[2.26981542731228, 1.1938556868721504, 0.26799431490241654, 1.0938155266401959, 0.2779019293734572, 0.23734517545458297, 0.22300624612598044, 0.28946432332322153]"
25,channel-0 landscape dim-1 sum,0.7337103986291775,"[2.1043919922353105, 1.3080134022391068, 0.22542124531204, 1.1226408164510346, 0.2380107040635111, 0.3116279023072505, 0.21097236410700865, 0.348604762318158]"
26,channel-0 landscape dim-1 percentile-25,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
27,channel-0 landscape dim-1 median,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
28,channel-0 landscape dim-1 percentile-75,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
29,channel-0 landscape dim-1 kurtosis,0.38461476135685224,"[1.1011351077460427, 0.7722949712039857, 0.10710672341705704, 0.6158736387974879, 0.15729948995609724, 0.07426827273500962, 0.11887558439163985, 0.13006430260749774]"
30,channel-0 landscape dim-1 skew,0.40790823602496834,"[1.1510819281509952, 0.8357864122584249, 0.05986129293982862, 0.6294686889625789, 0.1551026473900588, 0.10016082337980765, 0.11137304621461316, 0.2204310489034394]"
31,channel-0 landscape dim-1 norm-1,0.7337103986291775,"[2.1043919922353105, 1.3080134022391068, 0.22542124531204, 1.1226408164510346, 0.2380107040635111, 0.3116279023072505, 0.21097236410700865, 0.348604762318158]"
32,channel-0 landscape dim-1 norm-2,0.7210402889677376,"[2.167912381531494, 1.2452073503650312, 0.2497839609616217, 1.084217515918174, 0.24633899409922871, 0.2513166230612437, 0.231112886001249, 0.2924325998038593]"
33,channel-0 landscape dim-2 max,0.31229398982980605,"[0.9386742974064461, 0.5566524893734195, 0.03556853727364043, 0.5204172166999065, 0.10120221414447986, 0.07135329273190293, 0.13099306716709672, 0.14349080384155666]"
34,channel-0 landscape dim-2 mean,0.4570261485534961,"[1.5480596275656573, 0.7427930454044388, 0.1003593101028903, 0.7361217639483753, 0.17361705433062563, 0.053635621484622156, 0.09885120966222725, 0.2027715559291321]"
35,channel-0 landscape dim-2 std,0.3883029947183955,"[1.2364785340286497, 0.6938901580928757, 0.05374877688250051, 0.671617977153877, 0.13490235237936699, 0.06992958218688175, 0.10726293619530666, 0.13859364082770587]"
36,channel-0 landscape dim-2 sum,0.4570261485534961,"[1.5480596275656573, 0.7427930454044388, 0.1003593101028903, 0.7361217639483753, 0.17361705433062563, 0.053635621484622156, 0.09885120966222725, 0.2027715559291321]"
37,channel-0 landscape dim-2 percentile-25,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
38,channel-0 landscape dim-2 median,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
39,channel-0 landscape dim-2 percentile-75,0.006682382114788029,"[0.0011922644988483283, 0.009529760759053065, 0.005783401045496697, 0.0074707631206577816, 0.014044322797971602, 0.005126037512181932, 0.0012151715995375512, 0.00909733558455727]"
40,channel-0 landscape dim-2 kurtosis,0.23801490095270794,"[0.7005978842258849, 0.3579516108260918, 0.07214366666061979, 0.4430383445616321, 0.12431631240639661, 0.05514758554194902, 0.03817108108588313, 0.11275272231320599]"
41,channel-0 landscape dim-2 skew,0.27252465639642565,"[0.8307549329725172, 0.4161622546414837, 0.08749771132140649, 0.44867499207058437, 0.15715785901264828, 0.05474761466336013, 0.04402142370688075, 0.14118046278252389]"
42,channel-0 landscape dim-2 norm-1,0.4570261485534961,"[1.5480596275656573, 0.7427930454044388, 0.1003593101028903, 0.7361217639483753, 0.17361705433062563, 0.053635621484622156, 0.09885120966222725, 0.2027715559291321]"
43,channel-0 landscape dim-2 norm-2,0.40248198739781393,"[1.3094818138031017, 0.7207221956375469, 0.06869532527679773, 0.6602849186646037, 0.13000465335086075, 0.08483280840773388, 0.10629985302487653, 0.13953433101699034]"
44,channel-0 silhouette-1 dim-1 max,0.31074836286434343,"[0.8675175112609728, 0.6067873846883188, 0.08774620090057103, 0.5080035600742984, 0.05828759939101821, 0.12331008604440656, 0.10304496317892764, 0.13128959737623386]"
45,channel-0 silhouette-1 dim-1 mean,0.7209974620216976,"[2.117403211871162, 1.224287078480987, 0.277294976324279, 1.0779815743316865, 0.2657434725284928, 0.26839064810358565, 0.2504966986928636, 0.28638203584052424]"
46,channel-0 silhouette-1 dim-1 std,0.5350654647543921,"[1.6038473026061677, 0.8962140463168549, 0.22998263671287436, 0.8718010558626229, 0.14221874667538398, 0.1620602013236927, 0.18560599497328184, 0.1887937335642578]"
47,channel-0 silhouette-1 dim-1 sum,0.7209974620216976,"[2.117403211871162, 1.224287078480987, 0.277294976324279, 1.0779815743316865, 0.2657434725284928, 0.26839064810358565, 0.2504966986928636, 0.28638203584052424]"
48,channel-0 silhouette-1 dim-1 percentile-25,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
49,channel-0 silhouette-1 dim-1 median,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
50,channel-0 silhouette-1 dim-1 percentile-75,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
51,channel-0 silhouette-1 dim-1 kurtosis,0.3010703576633147,"[0.8251469384426342, 0.5650070272145054, 0.032323502303600524, 0.47189228356924107, 0.1610482289393117, 0.0942997619092198, 0.09939787789717994, 0.1594472410308249]"
52,channel-0 silhouette-1 dim-1 skew,0.28758115723906624,"[0.7876243691020415, 0.5179767458215949, 0.034879908754575056, 0.5251360204869339, 0.1300012879576604, 0.0669051888136051, 0.0771804962200665, 0.1609452407560527]"
53,channel-0 silhouette-1 dim-1 norm-1,0.7209974620216976,"[2.117403211871162, 1.224287078480987, 0.277294976324279, 1.0779815743316865, 0.2657434725284928, 0.26839064810358565, 0.2504966986928636, 0.28638203584052424]"
54,channel-0 silhouette-1 dim-1 norm-2,0.5671456801085035,"[1.6430789584460959, 0.9919135929188883, 0.24874434134875584, 0.9418639437913692, 0.1720396953973889, 0.16030805882245636, 0.20433720351699555, 0.17487964662607805]"
55,channel-0 silhouette-1 dim-2 max,0.19040025349593462,"[0.5668386918783049, 0.31823225662565485, 0.036838356419939614, 0.305623220202453, 0.08497932508026246, 0.041466287881892154, 0.05681247659250102, 0.11241141328646877]"
56,channel-0 silhouette-1 dim-2 mean,0.3772030217664509,"[1.168365258381555, 0.7585655242348126, 0.07744260858390617, 0.5799907472576472, 0.13399570253869103, 0.04876153606446043, 0.09669315356283617, 0.15380964350769852]"
57,channel-0 silhouette-1 dim-2 std,0.2820307805564812,"[0.8132858260524919, 0.5315863120509025, 0.08585052267148562, 0.42358348080653097, 0.1087044871579481, 0.0711404641063877, 0.08150942335134573, 0.14058572825475715]"
58,channel-0 silhouette-1 dim-2 sum,0.3772030217664509,"[1.168365258381555, 0.7585655242348126, 0.07744260858390617, 0.5799907472576472, 0.13399570253869103, 0.04876153606446043, 0.09669315356283617, 0.15380964350769852]"
59,channel-0 silhouette-1 dim-2 percentile-25,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
60,channel-0 silhouette-1 dim-2 median,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
61,channel-0 silhouette-1 dim-2 percentile-75,0.006682382114788029,"[0.0011922644988483283, 0.009529760759053065, 0.005783401045496697, 0.0074707631206577816, 0.014044322797971602, 0.005126037512181932, 0.0012151715995375512, 0.00909733558455727]"
62,channel-0 silhouette-1 dim-2 kurtosis,0.21169022187416559,"[0.514007316261797, 0.46036364367392796, 0.04310625406624104, 0.34648598339755265, 0.08685213306051566, 0.08933558604426468, 0.029804025787291452, 0.12356683270173421]"
63,channel-0 silhouette-1 dim-2 skew,0.22585296891119722,"[0.5780970152031963, 0.45980231233911706, 0.049763815012687146, 0.359001923567144, 0.08112907865632517, 0.09972168164787626, 0.030821529360580115, 0.1484863955026516]"
64,channel-0 silhouette-1 dim-2 norm-1,0.3772030217664509,"[1.168365258381555, 0.7585655242348126, 0.07744260858390617, 0.5799907472576472, 0.13399570253869103, 0.04876153606446043, 0.09669315356283617, 0.15380964350769852]"
65,channel-0 silhouette-1 dim-2 norm-2,0.282498880380252,"[0.8297148968087554, 0.5104657042370354, 0.06069360273273988, 0.43542478930185013, 0.11702786170350173, 0.06046352280762092, 0.08797399392922381, 0.1582266715212887]"
66,channel-0 silhouette-2 dim-1 max,0.2634093257507467,"[0.7495805536335491, 0.4706990573141211, 0.11005206241804155, 0.4447938294770917, 0.07023485883437453, 0.0728814950349918, 0.07767055729516127, 0.11136219199864247]"
67,channel-0 silhouette-2 dim-1 mean,0.6430338659899808,"[1.9210987894839713, 1.0848995244771724, 0.2621717934630368, 0.9859262499380945, 0.20797512277478142, 0.20067483061501498, 0.23820665854904202, 0.24331795861873284]"
68,channel-0 silhouette-2 dim-1 std,0.44818457964932495,"[1.3134006680060095, 0.7425482359748361, 0.23088289411543214, 0.7381794610659661, 0.12778334072485634, 0.09621432860937736, 0.15601395898767798, 0.18045374971044417]"
69,channel-0 silhouette-2 dim-1 sum,0.6430338659899808,"[1.9210987894839713, 1.0848995244771724, 0.2621717934630368, 0.9859262499380945, 0.20797512277478142, 0.20067483061501498, 0.23820665854904202, 0.24331795861873284]"
70,channel-0 silhouette-2 dim-1 percentile-25,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
71,channel-0 silhouette-2 dim-1 median,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
72,channel-0 silhouette-2 dim-1 percentile-75,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
73,channel-0 silhouette-2 dim-1 kurtosis,0.30913258916308073,"[0.8535808314950315, 0.5138414698028883, 0.025298893991484956, 0.5325405732015126, 0.13410253850254827, 0.08270030278242334, 0.07064302848244543, 0.2603530750463116]"
74,channel-0 silhouette-2 dim-1 skew,0.30579491857157276,"[0.8110846000261112, 0.5232494417818689, 0.020224150003970855, 0.5155213372546844, 0.1417733924803594, 0.100638279448841, 0.07146633266090932, 0.262401814915837]"
75,channel-0 silhouette-2 dim-1 norm-1,0.6430338659899808,"[1.9210987894839713, 1.0848995244771724, 0.2621717934630368, 0.9859262499380945, 0.20797512277478142, 0.20067483061501498, 0.23820665854904202, 0.24331795861873284]"
76,channel-0 silhouette-2 dim-1 norm-2,0.4681620771775858,"[1.3970206250122654, 0.7580531922358623, 0.2374859825022966, 0.7707578953622423, 0.13136690844580912, 0.09758897266889864, 0.16698671047522992, 0.18603633071808234]"
77,channel-0 silhouette-2 dim-2 max,0.17153841225789418,"[0.4621062663892195, 0.29580795542784843, 0.03707636306695155, 0.25138439608503155, 0.04966142360618441, 0.02750660721991339, 0.09305296647392475, 0.15571131979407973]"
78,channel-0 silhouette-2 dim-2 mean,0.328818141041331,"[0.9811944704757887, 0.58506636258832, 0.10031443250367139, 0.5020924048943188, 0.16453316100989143, 0.07931481978035787, 0.08244343388000135, 0.1355860431982983]"
79,channel-0 silhouette-2 dim-2 std,0.24147310504933062,"[0.7214181393365351, 0.4242001929865997, 0.06636525128898772, 0.399077751415875, 0.09248067750366465, 0.02791005312404938, 0.08196195459734515, 0.11837082014158805]"
80,channel-0 silhouette-2 dim-2 sum,0.328818141041331,"[0.9811944704757887, 0.58506636258832, 0.10031443250367139, 0.5020924048943188, 0.16453316100989143, 0.07931481978035787, 0.08244343388000135, 0.1355860431982983]"
81,channel-0 silhouette-2 dim-2 percentile-25,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
82,channel-0 silhouette-2 dim-2 median,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
83,channel-0 silhouette-2 dim-2 percentile-75,0.006682382114788029,"[0.0011922644988483283, 0.009529760759053065, 0.005783401045496697, 0.0074707631206577816, 0.014044322797971602, 0.005126037512181932, 0.0012151715995375512, 0.00909733558455727]"
84,channel-0 silhouette-2 dim-2 kurtosis,0.24144447283146986,"[0.5059723491327308, 0.5990753623859693, 0.07248823061019008, 0.34606779612949423, 0.08513544607648119, 0.13885597650360423, 0.03873603045719435, 0.1452245913560948]"
85,channel-0 silhouette-2 dim-2 skew,0.26257743837665165,"[0.575505673227043, 0.6361206556170065, 0.1077440285072041, 0.35487746345070514, 0.09428418247233711, 0.15234146253651487, 0.042966811016487395, 0.13677923018591504]"
86,channel-0 silhouette-2 dim-2 norm-1,0.328818141041331,"[0.9811944704757887, 0.58506636258832, 0.10031443250367139, 0.5020924048943188, 0.16453316100989143, 0.07931481978035787, 0.08244343388000135, 0.1355860431982983]"
87,channel-0 silhouette-2 dim-2 norm-2,0.24593759898552817,"[0.7198378426817358, 0.44601600474723474, 0.06847961835132665, 0.4103705061249408, 0.09544041674845723, 0.023630162855079323, 0.07524845133713258, 0.1284777890383181]"
88,channel-0 entropy dim-1,0.2529000542760743,"[0.6675522065990357, 0.3898479905164355, 0.11527323633853732, 0.48845102018656483, 0.06565148326276105, 0.056602826526528406, 0.06916216563284852, 0.17065950514588332]"
89,channel-0 entropy dim-2,0.07278753476561425,"[0.08841445315848662, 0.08471220957064135, 0.05818517810294223, 0.09778820506820449, 0.043541017025855056, 0.07825728916865499, 0.05389440833330294, 0.0775075176968264]"
90,channel-0 numberofpoints dim-1,0.06343911776087739,"[0.031932052561398694, 0.06861715515882222, 0.07139544245430275, 0.04215342240591072, 0.041365302815109646, 0.06074116319265222, 0.09303765327263588, 0.09827075022618702]"
91,channel-0 numberofpoints dim-2,0.05461416675424035,"[0.05120546135255784, 0.08769860709102928, 0.03722052048400757, 0.048816278777487204, 0.030409320469053484, 0.07481166973045573, 0.04081233481844942, 0.06593914131088231]"
92,channel-0 amplitude-bottleneck dim-1,0.542218364295671,"[1.6515228789786258, 0.9004440931392634, 0.2133811696360855, 0.8372083911278537, 0.17041725657425416, 0.15910804502642487, 0.16165291910642496, 0.24401216077643598]"
93,channel-0 amplitude-bottleneck dim-2,0.3270744339568014,"[0.9761066112119079, 0.5814706334304156, 0.09764972243021262, 0.5083176263695316, 0.14477495115484879, 0.05443193663031332, 0.09360784865249959, 0.16023614177468173]"
94,channel-0 amplitude-bottleneck norm-1,0.6116357353762351,"[1.8436303161631922, 1.1674749930236745, 0.10513815260394899, 0.8904553008155777, 0.2000593432505195, 0.20055989874029048, 0.18852002785435437, 0.2972478505583226]"
95,channel-0 amplitude-bottleneck norm-2,0.5650820725424237,"[1.7604165629361046, 0.9716671101277277, 0.10997748891357095, 0.9260887857087292, 0.19769746183106165, 0.16063185799787155, 0.1674443645382087, 0.2267329482861154]"
96,channel-0 amplitude-wasserstein-1 dim-1,0.6513761000432751,"[1.968927350866605, 1.0749836281229048, 0.19250964426584954, 1.176077354709287, 0.22100792404536904, 0.16230089355391988, 0.1846483208185809, 0.23055368396368423]"
97,channel-0 amplitude-wasserstein-1 dim-2,0.26425773389019086,"[0.7364510163170988, 0.3991542354070351, 0.05786306929047251, 0.46036291580714844, 0.14426309606364934, 0.07382361333258658, 0.061878265147261385, 0.18026565975627448]"
98,channel-0 amplitude-wasserstein-1 norm-1,0.6417965883634388,"[1.9605766019081068, 0.9893601440418315, 0.17121542372616919, 1.1638441928284176, 0.1737478882428079, 0.181883162938196, 0.20411229571173192, 0.28963299751024907]"
99,channel-0 amplitude-wasserstein-1 norm-2,0.6513296902095235,"[1.9555302882565737, 1.0465907389890472, 0.18769160232705417, 1.181462108696602, 0.2258645077658841, 0.17235551749509254, 0.18517020119963115, 0.25597255694630316]"
100,channel-0 amplitude-wasserstein-2 dim-1,0.7727125298454811,"[2.376781289326173, 1.2813880259462265, 0.2898711624506844, 1.2227648053987443, 0.28902243098536823, 0.21042400251444277, 0.25568551241600745, 0.2557630097262031]"
101,channel-0 amplitude-wasserstein-2 dim-2,0.3724525458196837,"[1.2104977729225581, 0.6310226169965287, 0.06775051601309716, 0.6114815728053189, 0.1534917768871945, 0.05499813962353618, 0.10772585315809692, 0.1426521181511391]"
102,channel-0 amplitude-wasserstein-2 norm-1,0.7392171598368454,"[2.2551772261295167, 1.1560730038321756, 0.24279247321006187, 1.281194041789385, 0.21396363429591567, 0.26934884739904397, 0.20349723010912113, 0.29169082192954304]"
103,channel-0 amplitude-wasserstein-2 norm-2,0.7773127132093247,"[2.354256512534226, 1.2964533832744967, 0.2889442050797197, 1.2865640135249277, 0.26528544063101056, 0.21533387602838203, 0.24532022445798005, 0.266344050143854]"
104,channel-0 amplitude-betti-1 dim-1,0.6462118582990034,"[1.9685764183192493, 1.0008774415574306, 0.2488595767428701, 1.1086132360436938, 0.22678573998524373, 0.17589147559245055, 0.1637664379175728, 0.2763245402335168]"
105,channel-0 amplitude-betti-1 dim-2,0.25128465559495483,"[0.7531246226366384, 0.372611309960989, 0.0507580178080068, 0.4403677365569909, 0.1094444767071897, 0.04389483241063189, 0.06444100592825663, 0.17563524275093512]"
106,channel-0 amplitude-betti-1 norm-1,0.6231194388048309,"[1.8461369289913536, 0.9940401872076874, 0.1792269546279582, 1.0822290532691987, 0.20602926038636818, 0.20185395859995514, 0.19959913400905258, 0.2758400333470734]"
107,channel-0 amplitude-betti-1 norm-2,0.6420399186270537,"[1.9644404767112051, 1.0021239843031733, 0.2211047267530365, 1.0778974016126481, 0.25328273173700067, 0.18452261966994343, 0.157003186041768, 0.27594422218765463]"
108,channel-0 amplitude-betti-2 dim-1,0.2512794541475952,"[0.6561572487456703, 0.3857494876945254, 0.05466055880420175, 0.4668743213360187, 0.12361250030192206, 0.04095603402147098, 0.047302631035292426, 0.23492285124166018]"
109,channel-0 amplitude-betti-2 dim-2,0.11020452560360555,"[0.27377540180899673, 0.15239349592478885, 0.029983883609422494, 0.1581536508292485, 0.05953626809458269, 0.08630756664131245, 0.024803290136639126, 0.0966826477838536]"
110,channel-0 amplitude-betti-2 norm-1,0.2386216097348904,"[0.6290127872951587, 0.3775354208117889, 0.0443517970109213, 0.43981671393114374, 0.10194389478399084, 0.01935218002386741, 0.05812639749672405, 0.23883368652552828]"
111,channel-0 amplitude-betti-2 norm-2,0.24762050546911848,"[0.6435259691337984, 0.3757695930957711, 0.06081763613297173, 0.4653187858359973, 0.10448719865794914, 0.04534169687552296, 0.0488883815858955, 0.23681478243504167]"
112,channel-0 amplitude-landscape-1-1 dim-1,0.7337103986291775,"[2.1043919922353105, 1.3080134022391068, 0.22542124531204, 1.1226408164510346, 0.2380107040635111, 0.3116279023072505, 0.21097236410700865, 0.348604762318158]"
113,channel-0 amplitude-landscape-1-1 dim-2,0.4570261485534961,"[1.5480596275656573, 0.7427930454044388, 0.1003593101028903, 0.7361217639483753, 0.17361705433062563, 0.053635621484622156, 0.09885120966222725, 0.2027715559291321]"
114,channel-0 amplitude-landscape-1-1 norm-1,0.7946292859016394,"[2.301149307833729, 1.33441247345808, 0.22303699228581272, 1.244485243823758, 0.19923185188764403, 0.3477427354116309, 0.26873005183048165, 0.43824563068197864]"
115,channel-0 amplitude-landscape-1-1 norm-2,0.742273127694997,"[2.150846802506789, 1.3335222521644785, 0.22154088739042516, 1.1505050573629705, 0.22612967783761376, 0.2766016672324426, 0.22744741544933106, 0.3515912616159253]"
116,channel-0 amplitude-landscape-1-2 dim-1,0.7340283562407726,"[2.214146854262147, 1.2045198823718317, 0.2289728309963888, 1.1328024111600854, 0.21731421644558663, 0.24869887049255918, 0.23679150033221122, 0.3889802838653712]"
117,channel-0 amplitude-landscape-1-2 dim-2,0.4119124975862425,"[1.2856667736294551, 0.7376725067878338, 0.10556285503691167, 0.6826461498613393, 0.14046373578401683, 0.07420994899417258, 0.08608717818833317, 0.1829908324078774]"
118,channel-0 amplitude-landscape-1-2 norm-1,0.7915566624483295,"[2.3458769641816355, 1.332993727678158, 0.2378735691350646, 1.2575008058482546, 0.2265090238222603, 0.2721725753964616, 0.24642971191973648, 0.413096921605065]"
119,channel-0 amplitude-landscape-1-2 norm-2,0.7554531676444997,"[2.227414826169316, 1.2906105232286247, 0.22296047677204778, 1.1787297985478478, 0.22931302798124187, 0.25188394010303655, 0.2350371027190411, 0.4076756456348413]"
120,channel-0 amplitude-landscape-2-1 dim-1,0.7210402889677376,"[2.167912381531494, 1.2452073503650312, 0.2497839609616217, 1.084217515918174, 0.24633899409922871, 0.2513166230612437, 0.231112886001249, 0.2924325998038593]"
121,channel-0 amplitude-landscape-2-1 dim-2,0.40248198739781393,"[1.3094818138031017, 0.7207221956375469, 0.06869532527679773, 0.6602849186646037, 0.13000465335086075, 0.08483280840773388, 0.10629985302487653, 0.13953433101699034]"
122,channel-0 amplitude-landscape-2-1 norm-1,0.7739939390102475,"[2.3095821678804676, 1.304727349883813, 0.24241884655729617, 1.1642308265298495, 0.28878540989032087, 0.27246719317550616, 0.2805620671631532, 0.329177651001573]"
123,channel-0 amplitude-landscape-2-1 norm-2,0.7615049650777173,"[2.3628594091589274, 1.2681342148213903, 0.23738843697228337, 1.1404922164717433, 0.27258935668834894, 0.2569024065929382, 0.25543164606461116, 0.2982420338514952]"
124,channel-0 amplitude-landscape-2-2 dim-1,0.7563075665506239,"[2.2150192977020393, 1.3116931029894454, 0.25947356115963766, 1.133358634352879, 0.25845413875486595, 0.27179619916386666, 0.2556508632087467, 0.34501473507351005]"
125,channel-0 amplitude-landscape-2-2 dim-2,0.3877544167871156,"[1.291285752998068, 0.6311411303322498, 0.06311209435989198, 0.6689082536404439, 0.12810852469685177, 0.09543830803035039, 0.08167680593316301, 0.14236446430590585]"
126,channel-0 amplitude-landscape-2-2 norm-1,0.7867534214752205,"[2.2733348900402297, 1.414772474690868, 0.22398684129287666, 1.178485618851245, 0.2627314515611054, 0.316352578097153, 0.2907807479622662, 0.33358276930602027]"
127,channel-0 amplitude-landscape-2-2 norm-2,0.7750886005384957,"[2.249034093077175, 1.3397592000398029, 0.23411582826561833, 1.1524070800757293, 0.2939298581585494, 0.3243313230517755, 0.23626874511983958, 0.3708626765194764]"
128,channel-0 amplitude-silhouette-1-1 dim-1,0.7209974620216976,"[2.117403211871162, 1.224287078480987, 0.277294976324279, 1.0779815743316865, 0.2657434725284928, 0.26839064810358565, 0.2504966986928636, 0.28638203584052424]"
129,channel-0 amplitude-silhouette-1-1 dim-2,0.3772030217664509,"[1.168365258381555, 0.7585655242348126, 0.07744260858390617, 0.5799907472576472, 0.13399570253869103, 0.04876153606446043, 0.09669315356283617, 0.15380964350769852]"
130,channel-0 amplitude-silhouette-1-1 norm-1,0.7318821284837749,"[2.2081596329649047, 1.1929910245871622, 0.2571607461090642, 1.1333254212803519, 0.26162991542323777, 0.1896471699811144, 0.3149936673854918, 0.2971494501388718]"
131,channel-0 amplitude-silhouette-1-1 norm-2,0.7195261060558416,"[2.1333221448682704, 1.17097121962313, 0.27804514484845577, 1.100917527485569, 0.30516975631209714, 0.20622286861672984, 0.27765471551099735, 0.2839054711814829]"
132,channel-0 amplitude-silhouette-1-2 dim-1,0.6430338659899808,"[1.9210987894839713, 1.0848995244771724, 0.2621717934630368, 0.9859262499380945, 0.20797512277478142, 0.20067483061501498, 0.23820665854904202, 0.24331795861873284]"
