,N_clusters,K_neighb,Silh,Cal-Har,Dav-Bold,Len_min,St_edges
0,2,20,0.06216782491478593,133.08635508946813,2.198974522503867,0,[   0  497 2017]
1,2,20,0.06216782491478593,133.08635508946813,2.198974522503867,20,[   0  497 2017]
2,2,20,0.06216782491478593,133.08635508946813,2.198974522503867,40,[   0  497 2017]
3,2,20,0.06216782491478593,133.08635508946813,2.198974522503867,60,[   0  497 2017]
4,2,21,0.04801972672649608,139.19491675474518,3.323860053011134,0,[   0  198  968 2017]
5,2,21,0.04801972672649608,139.19491675474518,3.323860053011134,20,[   0  198  968 2017]
6,2,21,0.04801972672649608,139.19491675474518,3.323860053011134,40,[   0  198  968 2017]
7,2,21,0.04801972672649608,139.19491675474518,3.323860053011134,60,[   0  198  968 2017]
8,2,22,0.05092801582134445,145.61403534042284,3.228187132029914,0,[   0  287 2017]
9,2,22,0.05092801582134445,145.61403534042284,3.228187132029914,20,[   0  287 2017]
10,2,22,0.05092801582134445,145.61403534042284,3.228187132029914,40,[   0  287 2017]
11,2,22,0.05092801582134445,145.61403534042284,3.228187132029914,60,[   0  287 2017]
12,2,23,0.05096173717379686,147.33006033480538,3.2207590056639472,0,[   0  287 2017]
13,2,23,0.05096173717379686,147.33006033480538,3.2207590056639472,20,[   0  287 2017]
14,2,23,0.05096173717379686,147.33006033480538,3.2207590056639472,40,[   0  287 2017]
15,2,23,0.05096173717379686,147.33006033480538,3.2207590056639472,60,[   0  287 2017]
16,2,24,0.0431660199026895,126.53220337880697,3.627877508582868,0,[   0  517 2017]
17,2,24,0.0431660199026895,126.53220337880697,3.627877508582868,20,[   0  517 2017]
18,2,24,0.0431660199026895,126.53220337880697,3.627877508582868,40,[   0  517 2017]
19,2,24,0.0431660199026895,126.53220337880697,3.627877508582868,60,[   0  517 2017]
20,2,25,0.105562793153583,165.63732505954192,3.1778952025033647,0,[   0  287 2017]
21,2,25,0.105562793153583,165.63732505954192,3.1778952025033647,20,[   0  287 2017]
22,2,25,0.105562793153583,165.63732505954192,3.1778952025033647,40,[   0  287 2017]
23,2,25,0.105562793153583,165.63732505954192,3.1778952025033647,60,[   0  287 2017]
24,2,26,0.05503725551413852,150.92369670905393,2.4858108114664264,0,[   0  567 2017]
25,2,26,0.05503725551413852,150.92369670905393,2.4858108114664264,20,[   0  567 2017]
26,2,26,0.05503725551413852,150.92369670905393,2.4858108114664264,40,[   0  567 2017]
27,2,26,0.05503725551413852,150.92369670905393,2.4858108114664264,60,[   0  567 2017]
28,2,27,0.047825571424071595,144.03919927988107,3.255714685056577,0,[   0  287  937 2017]
29,2,27,0.047825571424071595,144.03919927988107,3.255714685056577,20,[   0  287  937 2017]
30,2,27,0.047825571424071595,144.03919927988107,3.255714685056577,40,[   0  287  937 2017]
31,2,27,0.047825571424071595,144.03919927988107,3.255714685056577,60,[   0  287  937 2017]
32,2,28,0.05173399460765054,152.22927186700267,2.6743363407204814,0,[   0   55  869 2017]
33,2,28,0.05173399460765054,152.22927186700267,2.6743363407204814,20,[   0   55  869 2017]
34,2,28,0.05173399460765054,152.22927186700267,2.6743363407204814,40,[   0   55  869 2017]
35,2,28,0.05173399460765054,152.22927186700267,2.6743363407204814,60,[   0  869 2017]
36,2,29,0.11047276626491971,165.2148857478219,3.11967696767411,0,[   0  517 2017]
37,2,29,0.11047276626491971,165.2148857478219,3.11967696767411,20,[   0  517 2017]
38,2,29,0.11047276626491971,165.2148857478219,3.11967696767411,40,[   0  517 2017]
39,2,29,0.11047276626491971,165.2148857478219,3.11967696767411,60,[   0  517 2017]
40,2,30,0.04997470714456036,137.73636524243742,3.3801871738405085,0,[   0  507 2017]
41,2,30,0.04997470714456036,137.73636524243742,3.3801871738405085,20,[   0  507 2017]
42,2,30,0.04997470714456036,137.73636524243742,3.3801871738405085,40,[   0  507 2017]
43,2,30,0.04997470714456036,137.73636524243742,3.3801871738405085,60,[   0  507 2017]
44,2,31,0.1135783069774487,156.02673038606767,3.174227719099475,0,[   0  350 2017]
45,2,31,0.1135783069774487,156.02673038606767,3.174227719099475,20,[   0  350 2017]
46,2,31,0.1135783069774487,156.02673038606767,3.174227719099475,40,[   0  350 2017]
47,2,31,0.1135783069774487,156.02673038606767,3.174227719099475,60,[   0  350 2017]
48,2,32,0.05318203934587987,152.07749474659377,3.112479867386186,0,[   0  287  883 2017]
49,2,32,0.05318203934587987,152.07749474659377,3.112479867386186,20,[   0  287  883 2017]
