,Feature,true,internal,external,internal-diff,external-diff
46,channel-0 silhouette-1 dim-1 std,0.5350654647543921,0.6443651034822249,0.5877824719835958,-0.10929963872783277,-0.052717007229203694
47,channel-0 silhouette-1 dim-1 sum,0.7209974620216976,0.9262762615995259,0.7636660781286917,-0.20527879957782835,-0.04266861610699413
48,channel-0 silhouette-1 dim-1 percentile-25,0.0,0.0,0.0,0.0,0.0
49,channel-0 silhouette-1 dim-1 median,0.0,0.0,0.0,0.0,0.0
50,channel-0 silhouette-1 dim-1 percentile-75,0.0,0.0,0.0,0.0,0.0
51,channel-0 silhouette-1 dim-1 kurtosis,0.3010703576633147,0.41014743828429245,0.33086643519267944,-0.10907708062097776,-0.02979607752936475
52,channel-0 silhouette-1 dim-1 skew,0.28758115723906624,0.3950803074001799,0.3115033480748302,-0.10749915016111367,-0.023922190835763968
53,channel-0 silhouette-1 dim-1 norm-1,0.7209974620216976,0.9262762615995259,0.7636660781286917,-0.20527879957782835,-0.04266861610699413
54,channel-0 silhouette-1 dim-1 norm-2,0.5671456801085035,0.6743037054387988,0.6266180133023462,-0.10715802533029528,-0.05947233319384271
55,channel-0 silhouette-1 dim-2 max,0.19040025349593462,0.30359842307527096,0.20169055344155173,-0.11319816957933634,-0.011290299945617116
56,channel-0 silhouette-1 dim-2 mean,0.3772030217664509,0.5789945265473289,0.4100906115212005,-0.20179150478087798,-0.032887589754749647
57,channel-0 silhouette-1 dim-2 std,0.2820307805564812,0.40708318597295134,0.3036663297082444,-0.12505240541647017,-0.021635549151763245
58,channel-0 silhouette-1 dim-2 sum,0.3772030217664509,0.5789945265473289,0.4100906115212005,-0.20179150478087798,-0.032887589754749647
59,channel-0 silhouette-1 dim-2 percentile-25,0.0,0.0,0.0,0.0,0.0
60,channel-0 silhouette-1 dim-2 median,0.0,0.0,0.0,0.0,0.0
61,channel-0 silhouette-1 dim-2 percentile-75,0.006682382114788029,0.028260828991720974,0.006715872930944294,-0.021578446876932944,-3.349081615626557e-05
62,channel-0 silhouette-1 dim-2 kurtosis,0.21169022187416559,0.3336555888515318,0.2468809603374486,-0.12196536697736621,-0.03519073846328302
63,channel-0 silhouette-1 dim-2 skew,0.22585296891119722,0.3854962972271002,0.26369364815593044,-0.159643328315903,-0.03784067924473322
64,channel-0 silhouette-1 dim-2 norm-1,0.3772030217664509,0.5789945265473289,0.4100906115212005,-0.20179150478087798,-0.032887589754749647
65,channel-0 silhouette-1 dim-2 norm-2,0.282498880380252,0.4172279256829544,0.3065919581528267,-0.1347290453027024,-0.02409307777257469
66,channel-0 silhouette-2 dim-1 max,0.2634093257507467,0.3328311304793385,0.276413861338739,-0.06942180472859177,-0.013004535587992305
67,channel-0 silhouette-2 dim-1 mean,0.6430338659899808,0.823721193473159,0.6995966080145909,-0.18068732748317817,-0.05656274202461009
68,channel-0 silhouette-2 dim-1 std,0.44818457964932495,0.5501319313744389,0.5094374375525039,-0.10194735172511399,-0.06125285790317897
69,channel-0 silhouette-2 dim-1 sum,0.6430338659899808,0.823721193473159,0.6995966080145909,-0.18068732748317817,-0.05656274202461009
70,channel-0 silhouette-2 dim-1 percentile-25,0.0,0.0,0.0,0.0,0.0
71,channel-0 silhouette-2 dim-1 median,0.0,0.0,0.0,0.0,0.0
72,channel-0 silhouette-2 dim-1 percentile-75,0.0,0.0,0.0,0.0,0.0
73,channel-0 silhouette-2 dim-1 kurtosis,0.30913258916308073,0.41736710817737244,0.35252768135695367,-0.10823451901429171,-0.04339509219387294
74,channel-0 silhouette-2 dim-1 skew,0.30579491857157276,0.40897130160589296,0.3507809586166297,-0.1031763830343202,-0.04498604004505696
75,channel-0 silhouette-2 dim-1 norm-1,0.6430338659899808,0.823721193473159,0.6995966080145909,-0.18068732748317817,-0.05656274202461009
76,channel-0 silhouette-2 dim-1 norm-2,0.4681620771775858,0.5747929248501004,0.523603851073937,-0.10663084767251457,-0.05544177389635124
77,channel-0 silhouette-2 dim-2 max,0.17153841225789418,0.2565622737972665,0.1793114578118969,-0.0850238615393723,-0.007773045554002711
78,channel-0 silhouette-2 dim-2 mean,0.328818141041331,0.5000463930668371,0.35880062722543515,-0.17122825202550607,-0.02998248618410415
79,channel-0 silhouette-2 dim-2 std,0.24147310504933062,0.3727393306481148,0.2771144123490536,-0.1312662255987842,-0.03564130729972298
80,channel-0 silhouette-2 dim-2 sum,0.328818141041331,0.5000463930668371,0.35880062722543515,-0.17122825202550607,-0.02998248618410415
81,channel-0 silhouette-2 dim-2 percentile-25,0.0,0.0,0.0,0.0,0.0
82,channel-0 silhouette-2 dim-2 median,0.0,0.0,0.0,0.0,0.0
83,channel-0 silhouette-2 dim-2 percentile-75,0.006682382114788029,0.028260828991720974,0.006715872930944294,-0.021578446876932944,-3.349081615626557e-05
84,channel-0 silhouette-2 dim-2 kurtosis,0.24144447283146986,0.3236018290187388,0.24808986665859434,-0.08215735618726894,-0.0066453938271244795
85,channel-0 silhouette-2 dim-2 skew,0.26257743837665165,0.3496552438601752,0.27050583967568037,-0.08707780548352356,-0.00792840129902872
86,channel-0 silhouette-2 dim-2 norm-1,0.328818141041331,0.5000463930668371,0.35880062722543515,-0.17122825202550607,-0.02998248618410415
87,channel-0 silhouette-2 dim-2 norm-2,0.24593759898552817,0.3731631191645435,0.27938230745822623,-0.1272255201790153,-0.033444708472698065
88,channel-0 entropy dim-1,0.2529000542760743,0.34949109439634707,0.2774899038213171,-0.09659104012027275,-0.024589849545242792
89,channel-0 entropy dim-2,0.07278753476561425,0.1335016514248897,0.07400331081259415,-0.06071411665927545,-0.001215776046979894
90,channel-0 numberofpoints dim-1,0.06343911776087739,0.09615629206953613,0.04513783099742662,-0.03271717430865874,0.018301286763450775
91,channel-0 numberofpoints dim-2,0.05461416675424035,0.11788721387350695,0.05191842615253919,-0.0632730471192666,0.002695740601701156
92,channel-0 amplitude-bottleneck dim-1,0.542218364295671,0.6762844958696883,0.6006096392347731,-0.13406613157401726,-0.05839127493910201
93,channel-0 amplitude-bottleneck dim-2,0.3270744339568014,0.49605978020542296,0.3684292209942238,-0.16898534624862155,-0.0413547870374224
94,channel-0 amplitude-bottleneck norm-1,0.6116357353762351,0.7489757286785785,0.63638533445462,-0.13733999330234348,-0.02474959907838492
95,channel-0 amplitude-bottleneck norm-2,0.5650820725424237,0.7053422506383462,0.6138907841922576,-0.1402601780959225,-0.048808711649833914
96,channel-0 amplitude-wasserstein-1 dim-1,0.6513761000432751,0.8511191186718795,0.7018153598637221,-0.19974301862860444,-0.05043925982044706
97,channel-0 amplitude-wasserstein-1 dim-2,0.26425773389019086,0.3968507251363588,0.2936762514534538,-0.1325929912461679,-0.029418517563262914
98,channel-0 amplitude-wasserstein-1 norm-1,0.6417965883634388,0.84333302010996,0.6837626287503704,-0.20153643174652125,-0.041966040386931636
99,channel-0 amplitude-wasserstein-1 norm-2,0.6513296902095235,0.8482134847380006,0.6981381323292675,-0.19688379452847715,-0.046808442119744
100,channel-0 amplitude-wasserstein-2 dim-1,0.7727125298454811,0.9767876932040359,0.825160052497102,-0.2040751633585548,-0.05244752265162089
101,channel-0 amplitude-wasserstein-2 dim-2,0.3724525458196837,0.5405434244129373,0.411609292486613,-0.16809087859325367,-0.03915674666692931
102,channel-0 amplitude-wasserstein-2 norm-1,0.7392171598368454,0.9492497731310747,0.7868158116280849,-0.2100326132942293,-0.047598651791239455
103,channel-0 amplitude-wasserstein-2 norm-2,0.7773127132093247,0.9787954794881801,0.8215331843284588,-0.20148276627885542,-0.044220471119134075
104,channel-0 amplitude-betti-1 dim-1,0.6462118582990034,0.8623308248078196,0.7023003606264537,-0.21611896650881623,-0.05608850232745033
105,channel-0 amplitude-betti-1 dim-2,0.25128465559495483,0.4424384153066032,0.28169004047814444,-0.19115375971164839,-0.030405384883189612
106,channel-0 amplitude-betti-1 norm-1,0.6231194388048309,0.8531400314253544,0.6763115015829503,-0.23002059262052355,-0.05319206277811939
107,channel-0 amplitude-betti-1 norm-2,0.6420399186270537,0.8574577384939646,0.6936674140593184,-0.2154178198669109,-0.05162749543226475
108,channel-0 amplitude-betti-2 dim-1,0.2512794541475952,0.34296162436182465,0.26781466257756165,-0.09168217021422942,-0.01653520842996642
109,channel-0 amplitude-betti-2 dim-2,0.11020452560360555,0.2095614229574046,0.12175990402420599,-0.09935689735379905,-0.011555378420600435
110,channel-0 amplitude-betti-2 norm-1,0.2386216097348904,0.31657232274339786,0.25733524039809497,-0.07795071300850745,-0.018713630663204556
111,channel-0 amplitude-betti-2 norm-2,0.24762050546911848,0.34415591379684196,0.2696464229289535,-0.09653540832772348,-0.022025917459835037
112,channel-0 amplitude-landscape-1-1 dim-1,0.7337103986291775,0.8934857393212889,0.7785361133556461,-0.1597753406921114,-0.04482571472646857
113,channel-0 amplitude-landscape-1-1 dim-2,0.4570261485534961,0.6750590720695925,0.5023838425864476,-0.21803292351609638,-0.045357694032951534
114,channel-0 amplitude-landscape-1-1 norm-1,0.7946292859016394,0.9393480296904804,0.840200520977329,-0.14471874378884098,-0.04557123507568961
115,channel-0 amplitude-landscape-1-1 norm-2,0.742273127694997,0.8988400210477143,0.791138116135891,-0.15656689335271734,-0.04886498844089404
116,channel-0 amplitude-landscape-1-2 dim-1,0.7340283562407726,0.899550671075102,0.7887812692924414,-0.16552231483432944,-0.05475291305166885
117,channel-0 amplitude-landscape-1-2 dim-2,0.4119124975862425,0.6413087066360319,0.46377727517324174,-0.2293962090497894,-0.051864777586999256
118,channel-0 amplitude-landscape-1-2 norm-1,0.7915566624483295,0.973623949886286,0.8455253990385008,-0.18206728743795653,-0.05396873659017132
119,channel-0 amplitude-landscape-1-2 norm-2,0.7554531676444997,0.9138853640014374,0.8058991239801483,-0.15843219635693773,-0.050445956335648634
120,channel-0 amplitude-landscape-2-1 dim-1,0.7210402889677376,0.885490482381551,0.7797605645318466,-0.1644501934138134,-0.05872027556410897
121,channel-0 amplitude-landscape-2-1 dim-2,0.40248198739781393,0.6139236778539674,0.4431247617504338,-0.21144169045615346,-0.04064277435261987
122,channel-0 amplitude-landscape-2-1 norm-1,0.7739939390102475,0.9639434772677123,0.8139167621789931,-0.18994953825746486,-0.039922823168745625
123,channel-0 amplitude-landscape-2-1 norm-2,0.7615049650777173,0.9226352133218226,0.8011287931873654,-0.16113024824410538,-0.03962382810964815
124,channel-0 amplitude-landscape-2-2 dim-1,0.7563075665506239,0.9279584613014046,0.789869968848405,-0.17165089475078066,-0.03356240229778107
125,channel-0 amplitude-landscape-2-2 dim-2,0.3877544167871156,0.5769864008077004,0.4236187859717374,-0.18923198402058478,-0.035864369184621825
126,channel-0 amplitude-landscape-2-2 norm-1,0.7867534214752205,0.9913869203608647,0.83070844070039,-0.2046334988856442,-0.04395501922516942
127,channel-0 amplitude-landscape-2-2 norm-2,0.7750886005384957,0.9680646984304064,0.8095814273689991,-0.19297609789191073,-0.034492826830503365
128,channel-0 amplitude-silhouette-1-1 dim-1,0.7209974620216976,0.9262762615995259,0.7636660781286917,-0.20527879957782835,-0.04266861610699413
129,channel-0 amplitude-silhouette-1-1 dim-2,0.3772030217664509,0.5789945265473289,0.4100906115212005,-0.20179150478087798,-0.032887589754749647
130,channel-0 amplitude-silhouette-1-1 norm-1,0.7318821284837749,0.8996424321248241,0.7678848168027147,-0.1677603036410492,-0.036002688318939824
131,channel-0 amplitude-silhouette-1-1 norm-2,0.7195261060558416,0.91009157071037,0.7693616921119912,-0.1905654646545284,-0.04983558605614968
132,channel-0 amplitude-silhouette-1-2 dim-1,0.6430338659899808,0.823721193473159,0.6995966080145909,-0.18068732748317817,-0.05656274202461009
133,channel-0 amplitude-silhouette-1-2 dim-2,0.328818141041331,0.5000463930668371,0.35880062722543515,-0.17122825202550607,-0.02998248618410415
134,channel-0 amplitude-silhouette-1-2 norm-1,0.6754452323449026,0.8476078262996197,0.715619399787204,-0.1721625939547171,-0.0401741674423014
135,channel-0 amplitude-silhouette-1-2 norm-2,0.643281167563285,0.8357024846460396,0.7093157310219165,-0.19242131708275456,-0.06603456345863146
136,channel-0 amplitude-silhouette-2-1 dim-1,0.5671456801085035,0.6743037054387988,0.6266180133023462,-0.10715802533029528,-0.05947233319384271
137,channel-0 amplitude-silhouette-2-1 dim-2,0.282498880380252,0.4172279256829544,0.3065919581528267,-0.1347290453027024,-0.02409307777257469
138,channel-0 amplitude-silhouette-2-1 norm-1,0.5563430228972146,0.6737906707976986,0.6067020996641769,-0.11744764790048401,-0.050359076766962274
139,channel-0 amplitude-silhouette-2-1 norm-2,0.5724309586327991,0.6813937454893217,0.622675710638867,-0.10896278685652261,-0.05024475200606782
140,channel-0 amplitude-silhouette-2-2 dim-1,0.4681620771775858,0.5747929248501004,0.523603851073937,-0.10663084767251457,-0.05544177389635124
141,channel-0 amplitude-silhouette-2-2 dim-2,0.24593759898552817,0.3731631191645435,0.27938230745822623,-0.1272255201790153,-0.033444708472698065
142,channel-0 amplitude-silhouette-2-2 norm-1,0.4812410761414144,0.577365949064218,0.5224945026600786,-0.09612487292280358,-0.04125342651866415
143,channel-0 amplitude-silhouette-2-2 norm-2,0.5154153388004967,0.586623362818826,0.5586167405807894,-0.07120802401832926,-0.043201401780292636
144,channel-0 life all max,0.5398005691088466,0.6753072393064943,0.6000473067358006,-0.13550667019764773,-0.060246737626954094
145,channel-0 life all mean,0.7840527382696326,0.9794483086026238,0.840720215313471,-0.19539557033299115,-0.056667477043838343
146,channel-0 life all std,0.7329865096007134,0.9525423016339589,0.7847008836795752,-0.2195557920332455,-0.05171437407886181
147,channel-0 life all sum,0.6417965883634388,0.84333302010996,0.6837626287503704,-0.20153643174652125,-0.041966040386931636
148,channel-0 life all percentile-25,0.5449851767729074,0.7117592233875343,0.5763913129428779,-0.16677404661462691,-0.03140613616997057
149,channel-0 life all median,0.7031043364956656,0.8757973533935464,0.7420234129453966,-0.17269301689788075,-0.03891907644973103
150,channel-0 life all percentile-75,0.739181586227346,0.9779362831674726,0.7874110950963438,-0.23875469694012663,-0.048229508868997795
151,channel-0 life all kurtosis,0.04701950757919091,0.0799771025363554,0.051640079276475875,-0.032957594957164486,-0.004620571697284963
152,channel-0 life all skew,0.04683643883327994,0.10752006205145781,0.055464334541647724,-0.06068362321817787,-0.008627895708367785
153,channel-0 life all norm-1,0.6417965883634388,0.84333302010996,0.6837626287503704,-0.20153643174652125,-0.041966040386931636
154,channel-0 life all norm-2,0.7773127132093247,0.9787954794881801,0.8215331843284588,-0.20148276627885542,-0.044220471119134075
155,channel-0 life dim-1 max,0.542218364295671,0.6762844958696883,0.6006096392347731,-0.13406613157401726,-0.05839127493910201
156,channel-0 life dim-1 mean,0.7825653940856183,0.9921817650333052,0.837440767879581,-0.20961637094768693,-0.05487537379396268
157,channel-0 life dim-1 std,0.7599263930299873,0.9584218418889756,0.8014315539306076,-0.1984954488589883,-0.041505160900620286
158,channel-0 life dim-1 sum,0.6513761000432751,0.8511191186718795,0.7018153598637221,-0.19974301862860444,-0.05043925982044706
159,channel-0 life dim-1 percentile-25,0.5143678838363136,0.6267659454665983,0.5338887574658085,-0.11239806163028465,-0.01952087362949495
160,channel-0 life dim-1 median,0.6272649222040694,0.7944906468728561,0.6750141843856736,-0.1672257246687867,-0.047749262181604246
161,channel-0 life dim-1 percentile-75,0.6825672572904409,0.9060478661308401,0.7654606812581338,-0.22348060884039922,-0.08289342396769295
162,channel-0 life dim-1 kurtosis,0.04649179094955711,0.09487857945977861,0.04289059861765283,-0.0483867885102215,0.003601192331904285
163,channel-0 life dim-1 skew,0.040223363360639655,0.09692199640452469,0.04124861058480834,-0.05669863304388503,-0.0010252472241686836
164,channel-0 life dim-1 norm-1,0.6513761000432751,0.8511191186718795,0.7018153598637221,-0.19974301862860444,-0.05043925982044706
165,channel-0 life dim-1 norm-2,0.7727125298454811,0.9767876932040359,0.825160052497102,-0.2040751633585548,-0.05244752265162089
166,channel-0 life dim-2 max,0.3270744339568014,0.49605978020542296,0.3684292209942238,-0.16898534624862155,-0.0413547870374224
167,channel-0 life dim-2 mean,0.46968189515176884,0.6643100675900936,0.4880857638735046,-0.19462817243832475,-0.018403868721735772
168,channel-0 life dim-2 std,0.3521420554633911,0.5363419524034807,0.38895954094319773,-0.1841998969400896,-0.03681748547980662
169,channel-0 life dim-2 sum,0.26425773389019086,0.3968507251363588,0.2936762514534538,-0.1325929912461679,-0.029418517563262914
170,channel-0 life dim-2 percentile-25,0.19581110519693182,0.3309301376736449,0.21167970892206164,-0.13511903247671306,-0.015868603725129826
171,channel-0 life dim-2 median,0.3234814170448721,0.5059172198074382,0.3677708186806924,-0.1824358027625661,-0.04428940163582029
172,channel-0 life dim-2 percentile-75,0.3688519083809032,0.5626943081014617,0.39496460900036934,-0.1938423997205585,-0.026112700619466134
173,channel-0 life dim-2 kurtosis,0.05072884897376724,0.10924474295715743,0.052654180113048114,-0.05851589398339019,-0.001925331139280874
174,channel-0 life dim-2 skew,0.05416342018122754,0.08261470402338247,0.05086761641609436,-0.028451283842154937,0.003295803765133179
175,channel-0 life dim-2 norm-1,0.26425773389019086,0.3968507251363588,0.2936762514534538,-0.1325929912461679,-0.029418517563262914
176,channel-0 life dim-2 norm-2,0.3724525458196837,0.5405434244129373,0.411609292486613,-0.16809087859325367,-0.03915674666692931
177,channel-0 bd2 all max,0.8309842342792284,0.952181540227394,0.8728234566562129,-0.12119730594816558,-0.04183922237698445
178,channel-0 bd2 all mean,1.0583201127201174,1.2539128300665547,1.1147637625114926,-0.19559271734643735,-0.05644364979137517
179,channel-0 bd2 all std,0.454965849295316,0.5656825332141456,0.5120225961710587,-0.1107166839188296,-0.05705674687574269
180,channel-0 bd2 all sum,0.745535331142207,0.9401200051775356,0.7997609408684152,-0.19458467403532853,-0.05422560972620816
181,channel-0 bd2 all percentile-25,0.9904706717661916,1.1861135742610571,1.0357652522310161,-0.1956429024948655,-0.045294580464824485
182,channel-0 bd2 all median,0.9543200849701423,1.200401582942945,1.043742933114084,-0.24608149797280277,-0.08942284814394164
183,channel-0 bd2 all percentile-75,0.9618547462297898,1.171934274772381,1.0244351735316042,-0.21007952854259127,-0.06258042730181435
184,channel-0 bd2 all kurtosis,0.040538880659587495,0.07784504148752736,0.03603543197209249,-0.03730616082793986,0.0045034486874950055
185,channel-0 bd2 all skew,0.044330959438888026,0.09033922226716046,0.04082441176450642,-0.04600826282827243,0.003506547674381605
186,channel-0 bd2 all norm-1,0.745535331142207,0.9401200051775356,0.7997609408684152,-0.19458467403532853,-0.05422560972620816
187,channel-0 bd2 all norm-2,0.9468720959650487,1.125180684919921,0.994607862250288,-0.17830858895487234,-0.047735766285239234
188,channel-0 bd2 dim-1 max,0.7013114313270963,0.8140071113061691,0.7438516541730222,-0.11269567997907282,-0.04254022284592596
189,channel-0 bd2 dim-1 mean,1.029492230890984,1.242890598807247,1.107754598625305,-0.213398367916263,-0.07826236773432105
190,channel-0 bd2 dim-1 std,0.3409371310495586,0.441886124757804,0.38683137901554154,-0.1009489937082454,-0.04589424796598296
191,channel-0 bd2 dim-1 sum,0.8202766138877187,0.9989952421947458,0.8470825745084735,-0.17871862830702712,-0.0268059606207548
192,channel-0 bd2 dim-1 percentile-25,0.9873210822016893,1.2039128625198248,1.0270202105946125,-0.21659178031813542,-0.03969912839292311
193,channel-0 bd2 dim-1 median,0.974771090277585,1.19705248017417,1.0445659490664798,-0.22228138989658497,-0.0697948587888948
194,channel-0 bd2 dim-1 percentile-75,0.9360579401119935,1.164841858626445,0.9916951039469217,-0.22878391851445157,-0.05563716383492823
195,channel-0 bd2 dim-1 kurtosis,0.04353506174540541,0.09455312274640923,0.039595937306468265,-0.05101806100100382,0.003939124438937146
196,channel-0 bd2 dim-1 skew,0.04056507927500243,0.06908097887337379,0.03369655601489979,-0.028515899598371364,0.006868523260102635
197,channel-0 bd2 dim-1 norm-1,0.8202766138877187,0.9989952421947458,0.8470825745084735,-0.17871862830702712,-0.0268059606207548
198,channel-0 bd2 dim-1 norm-2,0.9685834425597131,1.1552525695059064,1.0208026252802078,-0.1866691269461933,-0.05221918272049475
199,channel-0 bd2 dim-2 max,0.7942019479096989,0.9684155377313565,0.8924050625838156,-0.17421358982165758,-0.09820311467411669
200,channel-0 bd2 dim-2 mean,0.9295457876355298,1.171835304087494,1.0095703148350506,-0.24228951645196428,-0.0800245271995208
201,channel-0 bd2 dim-2 std,0.2255507868020254,0.31107189215152303,0.2636106041882275,-0.08552110534949764,-0.03805981738620212
202,channel-0 bd2 dim-2 sum,0.327687840329573,0.47187482524562174,0.38020904479836004,-0.14418698491604875,-0.05252120446878705
203,channel-0 bd2 dim-2 percentile-25,0.9127728639766108,1.1125372127720632,0.9613882582148807,-0.19976434879545235,-0.04861539423826988
204,channel-0 bd2 dim-2 median,0.886759619140912,1.0840250008821575,0.9492413838920348,-0.19726538174124553,-0.06248176475112288
205,channel-0 bd2 dim-2 percentile-75,0.8583032824330892,1.0648347691514035,0.9136993057613254,-0.20653148671831434,-0.05539602332823623
206,channel-0 bd2 dim-2 kurtosis,0.033098632198184604,0.07014824555864024,0.032040088827764865,-0.03704961336045564,0.0010585433704197386
207,channel-0 bd2 dim-2 skew,0.03915449031317109,0.07087470286355829,0.03404198089825351,-0.0317202125503872,0.005112509414917581
208,channel-0 bd2 dim-2 norm-1,0.327687840329573,0.47187482524562174,0.38020904479836004,-0.14418698491604875,-0.05252120446878705
209,channel-0 bd2 dim-2 norm-2,0.663040920892923,0.8311041706577781,0.7126750910844569,-0.1680632497648551,-0.04963417019153393
210,channel-1 betti dim-1 max,0.07668974425737186,0.15034045384437275,0.07914522533227339,-0.07365070958700089,-0.002455481074901525
211,channel-1 betti dim-1 mean,0.0,0.0,0.0,0.0,0.0
212,channel-1 betti dim-1 std,0.04716177729639684,0.0882885834831171,0.047640466407854486,-0.041126806186720266,-0.0004786891114576461
213,channel-1 betti dim-1 sum,0.0,0.0,0.0,0.0,0.0
214,channel-1 betti dim-1 percentile-25,0.0,0.0,0.0,0.0,0.0
215,channel-1 betti dim-1 median,0.0,0.0,0.0,0.0,0.0
216,channel-1 betti dim-1 percentile-75,0.0,0.0,0.0,0.0,0.0
217,channel-1 betti dim-1 kurtosis,0.1178931951324265,0.18343435498494848,0.12563400784811019,-0.06554115985252197,-0.007740812715683679
218,channel-1 betti dim-1 skew,0.05799170560181271,0.10859810810930914,0.057402454865286695,-0.050606402507496435,0.0005892507365260133
219,channel-1 betti dim-1 norm-1,0.08794851136336457,0.12206161705080792,0.08265931176263763,-0.03411310568744336,0.005289199600726935
