index,name,score,mean,variance,unique_values
20,channel-0 amplitude-betti-2 dim-1,0.2553609458897937,-1.49444934863501e-16,1.0,741
21,channel-0 amplitude-betti-2 dim-2,0.3234363632395423,-1.3585903169409182e-16,1.0000000000000002,73
22,channel-0 amplitude-betti-2 norm-1,0.2404257934974355,6.113656426234134e-16,0.9999999999999998,1021
23,channel-0 amplitude-betti-2 norm-2,0.2454154938841236,2.5813216021877447e-16,1.0,1021
24,channel-0 amplitude-landscape-1-1 dim-1,0.6144666062817714,0.0,1.0,1046
25,channel-0 amplitude-landscape-1-1 dim-2,0.299345872731768,-5.4343612677636724e-17,1.0,1026
26,channel-0 amplitude-landscape-1-1 norm-1,0.6114577439904789,-6.792951584704591e-17,0.9999999999999996,1046
27,channel-0 amplitude-landscape-1-1 norm-2,0.6143473661647694,1.3585903169409182e-16,1.0000000000000002,1046
28,channel-0 amplitude-landscape-1-2 dim-1,0.5828638876029708,1.0868722535527343e-16,1.0,1046
29,channel-0 amplitude-landscape-1-2 dim-2,0.2820430155386912,-5.4343612677636724e-17,1.0,1026
30,channel-0 amplitude-landscape-1-2 norm-1,0.5799985080114876,8.151541901645509e-17,0.9999999999999998,1046
31,channel-0 amplitude-landscape-1-2 norm-2,0.5827922472551269,8.151541901645509e-17,1.0000000000000004,1046
32,channel-0 amplitude-landscape-2-1 dim-1,0.5703055898060609,2.7171806338818362e-17,1.0,1046
33,channel-0 amplitude-landscape-2-1 dim-2,0.2201702521574144,6.7929515847045904e-18,1.0000000000000002,1026
34,channel-0 amplitude-landscape-2-1 norm-1,0.5612401968330418,-1.3585903169409181e-17,1.0000000000000004,1046
35,channel-0 amplitude-landscape-2-1 norm-2,0.5697749952689518,8.151541901645509e-17,1.0,1046
36,channel-0 amplitude-landscape-2-2 dim-1,0.5530630069407492,2.7171806338818362e-17,0.9999999999999998,1046
37,channel-0 amplitude-landscape-2-2 dim-2,0.255231800511852,-1.8680616857937624e-16,1.0,1026
38,channel-0 amplitude-landscape-2-2 norm-1,0.5437076655121253,1.6303083803291018e-16,1.0,1046
39,channel-0 amplitude-landscape-2-2 norm-2,0.5525497048958109,0.0,1.0,1046
40,channel-0 amplitude-silhouette-1-1 dim-1,0.6695471077974291,-1.3585903169409181e-17,1.0000000000000002,1046
41,channel-0 amplitude-silhouette-1-1 dim-2,0.3297995094291419,1.3585903169409181e-17,1.0000000000000004,1026
42,channel-0 amplitude-silhouette-1-1 norm-1,0.6633117798947734,5.4343612677636724e-17,0.9999999999999998,1046
43,channel-0 amplitude-silhouette-1-1 norm-2,0.6680802625842139,-2.7171806338818362e-17,1.0000000000000002,1046
44,channel-0 amplitude-silhouette-1-2 dim-1,0.6547926242836082,-9.510132218586428e-17,1.0,1046
45,channel-0 amplitude-silhouette-1-2 dim-2,0.3104515447585022,-6.7929515847045904e-18,1.0,1026
46,channel-0 amplitude-silhouette-1-2 norm-1,0.6513205519041521,-1.3585903169409181e-17,1.0,1046
47,channel-0 amplitude-silhouette-1-2 norm-2,0.6543685515960111,5.4343612677636724e-17,1.0,1046
48,channel-0 amplitude-silhouette-2-1 dim-1,0.6450681957723582,-4.0757709508227546e-17,1.0,1046
49,channel-0 amplitude-silhouette-2-1 dim-2,0.2935991247079624,-3.396475792352296e-17,1.0000000000000002,1026
50,channel-0 amplitude-silhouette-2-1 norm-1,0.6263458113320217,8.151541901645509e-17,0.9999999999999998,1046
51,channel-0 amplitude-silhouette-2-1 norm-2,0.6397774553631268,-4.0757709508227546e-17,1.0,1046
52,channel-0 amplitude-silhouette-2-2 dim-1,0.6232077175272601,1.3585903169409181e-17,1.0,1046
53,channel-0 amplitude-silhouette-2-2 dim-2,0.2548894817635185,-1.0189427377056886e-17,0.9999999999999996,1026
54,channel-0 amplitude-silhouette-2-2 norm-1,0.6129140899178751,0.0,1.0,1046
55,channel-0 amplitude-silhouette-2-2 norm-2,0.6217317948771778,2.7171806338818362e-17,1.0000000000000002,1046
56,channel-0 life all max,0.5112900377297566,5.4343612677636724e-17,1.0,1046
57,channel-0 life all mean,0.3761244956485522,-8.830837060115967e-17,1.0,1046
58,channel-0 life all std,0.5339733627606746,-5.4343612677636724e-17,1.0000000000000002,1046
59,channel-0 life all sum,0.2318026024238531,3.600264339893433e-16,0.9999999999999998,1046
60,channel-0 life all norm-1,0.2318026024238531,3.600264339893433e-16,0.9999999999999998,1046
61,channel-0 life all norm-2,0.398626111851209,-1.3585903169409181e-17,1.0,1046
62,channel-0 life dim-1 max,0.5112900377297566,5.4343612677636724e-17,1.0,1046
63,channel-0 life dim-1 mean,0.3838944560813714,8.151541901645509e-17,1.0,1046
64,channel-0 life dim-1 std,0.5390375836776669,-9.510132218586428e-17,0.9999999999999998,1046
65,channel-0 life dim-1 sum,0.2460069676777513,0.0,1.0,1046
66,channel-0 life dim-1 norm-1,0.2460069676777513,0.0,1.0,1046
67,channel-0 life dim-1 norm-2,0.4018394248578208,1.6303083803291018e-16,0.9999999999999998,1046
68,channel-0 life dim-2 max,0.1807827550034887,-2.7171806338818362e-17,1.0,1043
69,channel-0 life dim-2 mean,0.2375695686047305,1.1887665273233034e-16,1.0,1043
70,channel-0 life dim-2 std,0.2338964559683315,-6.7929515847045904e-18,1.0,1024
71,channel-0 life dim-2 sum,0.2328130719814943,2.7171806338818362e-17,0.9999999999999998,1043
72,channel-0 life dim-2 norm-1,0.2328130719814943,2.7171806338818362e-17,0.9999999999999998,1043
73,channel-0 life dim-2 norm-2,0.1413274481181511,1.0868722535527343e-16,1.0,1043
74,channel-0 bd2 all max,0.3552959055164227,-1.0868722535527343e-16,1.0,1046
75,channel-0 bd2 all mean,0.2131533180837672,-1.902026443717285e-16,1.0,1046
76,channel-0 bd2 all std,0.354512985527225,-1.7661674120231934e-16,1.0,1046
77,channel-0 bd2 all sum,0.2471022154167534,2.1737445071054687e-16,1.0000000000000002,1046
78,channel-0 bd2 all norm-1,0.2471022154167534,2.1737445071054687e-16,1.0000000000000002,1046
79,channel-0 bd2 all norm-2,0.2054702541643835,4.415418530057984e-16,1.0,1046
80,channel-0 bd2 dim-1 max,0.2724134265323931,-1.3585903169409182e-16,0.9999999999999998,1046
81,channel-0 bd2 dim-1 mean,0.2273041055388868,5.6381498153048095e-16,0.9999999999999998,1046
82,channel-0 bd2 dim-1 std,0.3486306657039226,0.0,1.0,1046
83,channel-0 bd2 dim-1 sum,0.3282795094955971,2.309603538799561e-16,1.0,1046
84,channel-0 bd2 dim-1 norm-1,0.3282795094955971,2.309603538799561e-16,1.0,1046
85,channel-0 bd2 dim-1 norm-2,0.260483814522833,8.966696091810059e-16,1.0,1046
86,channel-0 bd2 dim-2 max,0.3394398592621589,-1.1548017693997803e-16,1.0,1043
87,channel-0 bd2 dim-2 mean,0.1811973959478392,8.151541901645509e-17,1.0000000000000002,1043
88,channel-0 bd2 dim-2 std,0.4580426130595496,8.151541901645509e-17,1.0,1024
89,channel-0 bd2 dim-2 sum,0.223780772106552,4.0757709508227546e-17,1.0,1043
90,channel-0 bd2 dim-2 norm-1,0.223780772106552,4.0757709508227546e-17,1.0,1043
91,channel-0 bd2 dim-2 norm-2,0.1139858701387997,3.0568282131170663e-16,1.0,1043
92,channel-1 entropy dim-1,0.5259285416354673,-7.336387711480958e-16,0.9999999999999998,1046
93,channel-1 entropy dim-2,0.1496836470805174,3.7361233715875247e-16,0.9999999999999998,1023
94,channel-1 numberofpoints dim-1,0.2949566531443541,2.5813216021877447e-16,1.0,70
95,channel-1 numberofpoints dim-2,0.2107201510065379,3.396475792352296e-17,1.0,31
96,channel-1 amplitude-bottleneck dim-1,0.4633847362684066,-1.0868722535527343e-16,1.0,1046
97,channel-1 amplitude-bottleneck dim-2,0.2349133414359634,8.151541901645509e-17,1.0,1043
98,channel-1 amplitude-bottleneck norm-1,0.4013621459936619,1.3585903169409181e-17,0.9999999999999998,1046
99,channel-1 amplitude-bottleneck norm-2,0.4635487438388721,8.151541901645509e-17,1.0,1046
100,channel-1 amplitude-wasserstein-1 dim-1,0.2360976729077492,1.3585903169409182e-16,1.0000000000000002,1046
101,channel-1 amplitude-wasserstein-1 dim-2,0.0589047283803644,2.0378854754113773e-17,0.9999999999999996,1043
102,channel-1 amplitude-wasserstein-1 norm-1,0.2082138382047463,-2.1737445071054687e-16,1.0,1046
103,channel-1 amplitude-wasserstein-1 norm-2,0.2297863848091343,5.162643204375489e-16,1.0,1046
104,channel-1 amplitude-wasserstein-2 dim-1,0.2339678423792469,-2.4794273284171763e-16,1.0,1046
105,channel-1 amplitude-wasserstein-2 dim-2,0.0963722563759523,-3.0568282131170663e-16,0.9999999999999998,1043
106,channel-1 amplitude-wasserstein-2 norm-1,0.2401266909646109,4.755066109293214e-17,1.0,1046
107,channel-1 amplitude-wasserstein-2 norm-2,0.1937764981553162,2.309603538799561e-16,0.9999999999999998,1046
108,channel-1 amplitude-betti-1 dim-1,0.2090614199643972,-6.792951584704591e-17,0.9999999999999998,116
109,channel-1 amplitude-betti-1 dim-2,0.047363552872865,-1.0189427377056886e-17,0.9999999999999998,30
110,channel-1 amplitude-betti-1 norm-1,0.1882569824252695,-1.0868722535527343e-16,1.0,723
111,channel-1 amplitude-betti-1 norm-2,0.2018294903663362,9.510132218586428e-17,1.0,723
112,channel-1 amplitude-betti-2 dim-1,0.2637204625378561,5.706079331151856e-16,1.0,787
113,channel-1 amplitude-betti-2 dim-2,0.0888507158687136,3.396475792352296e-17,1.0,83
114,channel-1 amplitude-betti-2 norm-1,0.2689662016112595,-6.792951584704591e-17,0.9999999999999998,1038
115,channel-1 amplitude-betti-2 norm-2,0.2581987879083874,2.1737445071054687e-16,1.0000000000000002,1038
116,channel-1 amplitude-landscape-1-1 dim-1,0.5753926648771935,-4.0757709508227546e-17,1.0,1046
117,channel-1 amplitude-landscape-1-1 dim-2,0.2770657492798831,5.774008846998903e-17,1.0000000000000002,1015
118,channel-1 amplitude-landscape-1-1 norm-1,0.5666980086660827,-4.0757709508227546e-17,0.9999999999999998,1046
119,channel-1 amplitude-landscape-1-1 norm-2,0.5748182507771262,2.7171806338818362e-17,1.0,1046
120,channel-1 amplitude-landscape-1-2 dim-1,0.5167094041139336,-1.49444934863501e-16,1.0000000000000002,1046
121,channel-1 amplitude-landscape-1-2 dim-2,0.3426414284578387,-5.264537478146058e-17,1.0,1015
122,channel-1 amplitude-landscape-1-2 norm-1,0.5111077330663213,-4.0757709508227546e-17,1.0,1046
123,channel-1 amplitude-landscape-1-2 norm-2,0.5181565293325762,1.2227312852468263e-16,0.9999999999999998,1046
124,channel-1 amplitude-landscape-2-1 dim-1,0.5320661696258544,1.3585903169409181e-17,1.0,1046
125,channel-1 amplitude-landscape-2-1 dim-2,0.3202382203707857,4.415418530057984e-17,1.0,1015
126,channel-1 amplitude-landscape-2-1 norm-1,0.5066282780699655,1.0868722535527343e-16,1.0000000000000002,1046
127,channel-1 amplitude-landscape-2-1 norm-2,0.5019634275110031,-2.7171806338818362e-17,1.0,1046
128,channel-1 amplitude-landscape-2-2 dim-1,0.5030578877407776,-5.4343612677636724e-17,1.0000000000000002,1046
129,channel-1 amplitude-landscape-2-2 dim-2,0.2258131722101931,5.604185057381287e-17,1.0000000000000002,1015
130,channel-1 amplitude-landscape-2-2 norm-1,0.453847316126323,-1.7661674120231934e-16,1.0000000000000002,1046
131,channel-1 amplitude-landscape-2-2 norm-2,0.501285640330581,-2.7171806338818362e-17,0.9999999999999998,1046
132,channel-1 amplitude-silhouette-1-1 dim-1,0.6431195450342545,2.7171806338818362e-17,1.0,1046
133,channel-1 amplitude-silhouette-1-1 dim-2,0.5134387554863225,2.7171806338818362e-17,1.0000000000000002,1015
134,channel-1 amplitude-silhouette-1-1 norm-1,0.6301108997983966,-8.151541901645509e-17,1.0,1046
135,channel-1 amplitude-silhouette-1-1 norm-2,0.6400017770261879,-4.0757709508227546e-17,0.9999999999999996,1046
136,channel-1 amplitude-silhouette-1-2 dim-1,0.6454171019966128,-1.3585903169409181e-17,0.9999999999999998,1046
137,channel-1 amplitude-silhouette-1-2 dim-2,0.436716257485189,-4.160682845631562e-17,1.0,1015
138,channel-1 amplitude-silhouette-1-2 norm-1,0.6376476341107347,-4.0757709508227546e-17,0.9999999999999998,1046
139,channel-1 amplitude-silhouette-1-2 norm-2,0.6440232116837707,6.792951584704591e-17,1.0,1046
140,channel-1 amplitude-silhouette-2-1 dim-1,0.6122987995629529,1.7661674120231934e-16,1.0,1046
141,channel-1 amplitude-silhouette-2-1 dim-2,0.4563947120162885,-1.0529074956292116e-16,0.9999999999999998,1015
142,channel-1 amplitude-silhouette-2-1 norm-1,0.5793883064245899,-2.7171806338818362e-17,1.0000000000000002,1046
143,channel-1 amplitude-silhouette-2-1 norm-2,0.602921880524885,1.3585903169409181e-17,1.0,1046
144,channel-1 amplitude-silhouette-2-2 dim-1,0.6190159051398312,4.0757709508227546e-17,0.9999999999999998,1046
145,channel-1 amplitude-silhouette-2-2 dim-2,0.3510178131111646,-4.203138793035966e-17,1.0,1015
146,channel-1 amplitude-silhouette-2-2 norm-1,0.5994867807440163,-6.792951584704591e-17,1.0000000000000002,1046
147,channel-1 amplitude-silhouette-2-2 norm-2,0.6148920690543376,-1.3585903169409181e-17,1.0,1046
148,channel-1 life all max,0.392213341664801,1.3585903169409182e-16,1.0,1046
149,channel-1 life all mean,0.1631902442942502,2.4454625704936526e-16,1.0,1046
150,channel-1 life all std,0.412222470828602,0.0,1.0,1046
151,channel-1 life all sum,0.2082138382047463,-2.1737445071054687e-16,1.0,1046
152,channel-1 life all norm-1,0.2082138382047463,-2.1737445071054687e-16,1.0,1046
153,channel-1 life all norm-2,0.1937764981553163,1.8340969278702395e-16,1.0000000000000002,1046
154,channel-1 life dim-1 max,0.4633847362684066,-1.0868722535527343e-16,1.0,1046
155,channel-1 life dim-1 mean,0.2018681593246397,2.7171806338818362e-17,1.0000000000000002,1046
156,channel-1 life dim-1 std,0.3692840346069862,8.151541901645509e-17,0.9999999999999998,1046
157,channel-1 life dim-1 sum,0.2360976729077492,1.3585903169409182e-16,1.0000000000000002,1046
158,channel-1 life dim-1 norm-1,0.2360976729077492,1.3585903169409182e-16,1.0000000000000002,1046
159,channel-1 life dim-1 norm-2,0.2339678423792469,-2.6152863601112674e-16,1.0,1046
160,channel-1 life dim-2 max,0.2349133414359634,8.151541901645509e-17,1.0,1043
161,channel-1 life dim-2 mean,0.2773625115346321,-3.141740107925873e-17,1.0000000000000002,1043
162,channel-1 life dim-2 std,0.2128547127207032,-1.1208370114762574e-16,0.9999999999999996,1023
163,channel-1 life dim-2 sum,0.0589047283803644,2.0378854754113773e-17,0.9999999999999996,1043
164,channel-1 life dim-2 norm-1,0.0589047283803644,2.0378854754113773e-17,0.9999999999999996,1043
165,channel-1 life dim-2 norm-2,0.0963722563759523,-3.0568282131170663e-16,0.9999999999999998,1043
166,channel-1 bd2 all max,0.197779387617977,-2.037885475411377e-16,1.0,1046
167,channel-1 bd2 all mean,0.2326783921312088,7.081652027054536e-16,0.9999999999999998,1046
168,channel-1 bd2 all std,0.2475953612676454,-1.6303083803291018e-16,1.0,1046
169,channel-1 bd2 all sum,0.214219896373843,-2.5813216021877447e-16,1.0,1046
170,channel-1 bd2 all norm-1,0.214219896373843,-2.5813216021877447e-16,1.0,1046
171,channel-1 bd2 all norm-2,0.1983155360844645,-1.3585903169409181e-17,0.9999999999999998,1046
172,channel-1 bd2 dim-1 max,0.2966433768484605,-3.2606167606582037e-16,1.0,1046
173,channel-1 bd2 dim-1 mean,0.225845722540106,-1.0189427377056886e-16,1.0,1046
174,channel-1 bd2 dim-1 std,0.3276265051786508,-1.2227312852468263e-16,0.9999999999999998,1046
175,channel-1 bd2 dim-1 sum,0.256416896890849,1.49444934863501e-16,1.0,1046
176,channel-1 bd2 dim-1 norm-1,0.256416896890849,1.49444934863501e-16,1.0,1046
177,channel-1 bd2 dim-1 norm-2,0.2179845934649597,1.902026443717285e-16,1.0,1046
178,channel-1 bd2 dim-2 max,0.2119856810210744,-2.377533054646607e-17,1.0,1043
179,channel-1 bd2 dim-2 mean,0.2053950819326115,2.360550675684845e-16,1.0,1043
180,channel-1 bd2 dim-2 std,0.3193723314357828,-1.8340969278702395e-16,1.0,1023
181,channel-1 bd2 dim-2 sum,0.0291958701796578,-2.0378854754113773e-17,1.0,1043
182,channel-1 bd2 dim-2 norm-1,0.0291958701796578,-2.0378854754113773e-17,1.0,1043
183,channel-1 bd2 dim-2 norm-2,0.1526663624014969,6.792951584704591e-17,1.0,1043
184,channel-2 entropy dim-1,0.3647955218620315,1.1548017693997803e-16,1.0,1046
185,channel-2 entropy dim-2,0.1162181069035619,-1.426519832787964e-16,1.0,1046
186,channel-2 numberofpoints dim-1,0.1714032772967723,-8.151541901645509e-17,1.0,67
187,channel-2 numberofpoints dim-2,0.2070037179768401,4.755066109293214e-17,0.9999999999999998,34
188,channel-2 amplitude-bottleneck dim-1,0.4124537981836654,-5.4343612677636724e-17,1.0000000000000002,1046
189,channel-2 amplitude-bottleneck dim-2,0.2091864444317672,1.6982378961761476e-16,1.0,1045
190,channel-2 amplitude-bottleneck norm-1,0.3877984098180119,-3.396475792352296e-17,1.0,1046
191,channel-2 amplitude-bottleneck norm-2,0.409439598217575,2.853039665575928e-16,1.0,1046
192,channel-2 amplitude-wasserstein-1 dim-1,0.1796774265862397,1.5538876750011751e-16,1.0,1046
193,channel-2 amplitude-wasserstein-1 dim-2,0.1280423330384333,-1.6982378961761476e-16,1.0,1046
194,channel-2 amplitude-wasserstein-1 norm-1,0.1529421130982704,4.0078414349757084e-16,1.0000000000000004,1046
195,channel-2 amplitude-wasserstein-1 norm-2,0.1898646774741355,-5.345203778214427e-16,0.9999999999999998,1046
196,channel-2 amplitude-wasserstein-2 dim-1,0.2325976954203978,-1.2227312852468263e-16,1.0,1046
197,channel-2 amplitude-wasserstein-2 dim-2,0.0423563970524446,-9.510132218586428e-17,1.0,1046
198,channel-2 amplitude-wasserstein-2 norm-1,0.2013486407511998,-4.075770950822754e-16,1.0,1046
199,channel-2 amplitude-wasserstein-2 norm-2,0.2208875211624217,-2.1737445071054687e-16,0.9999999999999996,1046
200,channel-2 amplitude-betti-1 dim-1,0.1979021303260625,1.2354680694681476e-16,0.9999999999999998,84
201,channel-2 amplitude-betti-1 dim-2,0.1131228951676847,-1.2227312852468263e-16,1.0,28
202,channel-2 amplitude-betti-1 norm-1,0.1585209556057867,-2.5133920863406984e-16,1.0,631
203,channel-2 amplitude-betti-1 norm-2,0.1945912921545353,-1.0308304029789216e-15,0.9999999999999998,631
204,channel-2 amplitude-betti-2 dim-1,0.1505127947045188,1.7661674120231934e-16,1.0000000000000002,749
205,channel-2 amplitude-betti-2 dim-2,0.1537103551012706,-8.830837060115967e-17,1.0000000000000002,91
206,channel-2 amplitude-betti-2 norm-1,0.1528765683635352,5.298502236069581e-16,1.0,1036
207,channel-2 amplitude-betti-2 norm-2,0.1534672504726138,8.830837060115967e-17,1.0,1036
208,channel-2 amplitude-landscape-1-1 dim-1,0.4094044704960645,5.4343612677636724e-17,1.0,1046
209,channel-2 amplitude-landscape-1-1 dim-2,0.2615827104341602,-3.3964757923522952e-18,1.0,1040
210,channel-2 amplitude-landscape-1-1 norm-1,0.4063940825128851,2.7171806338818362e-17,1.0,1046
211,channel-2 amplitude-landscape-1-1 norm-2,0.4094296741221206,-4.0757709508227546e-17,1.0,1046
212,channel-2 amplitude-landscape-1-2 dim-1,0.4766805877423378,8.151541901645509e-17,1.0000000000000002,1046
213,channel-2 amplitude-landscape-1-2 dim-2,0.1140059644811046,-7.13259916393982e-17,1.0,1040
214,channel-2 amplitude-landscape-1-2 norm-1,0.4748107917990821,-1.3585903169409181e-17,1.0,1046
215,channel-2 amplitude-landscape-1-2 norm-2,0.4767776918525697,2.4454625704936526e-16,0.9999999999999998,1046
216,channel-2 amplitude-landscape-2-1 dim-1,0.4691052483530046,4.0757709508227546e-17,1.0,1046
217,channel-2 amplitude-landscape-2-1 dim-2,0.2341832587585561,-3.736123371587525e-17,1.0,1040
218,channel-2 amplitude-landscape-2-1 norm-1,0.4656768803960968,-1.49444934863501e-16,1.0,1046
219,channel-2 amplitude-landscape-2-1 norm-2,0.4692276919199543,5.4343612677636724e-17,1.0,1046
220,channel-2 amplitude-landscape-2-2 dim-1,0.4513518498279883,-1.2227312852468263e-16,0.9999999999999998,1046
221,channel-2 amplitude-landscape-2-2 dim-2,0.2117275265577682,1.0529074956292116e-16,1.0,1040
222,channel-2 amplitude-landscape-2-2 norm-1,0.4480662479154689,-3.124757728964112e-16,1.0,1046
223,channel-2 amplitude-landscape-2-2 norm-2,0.4509846176111333,-3.3964757923522953e-16,1.0,1046
224,channel-2 amplitude-silhouette-1-1 dim-1,0.594924618676594,1.0868722535527343e-16,1.0,1046
225,channel-2 amplitude-silhouette-1-1 dim-2,0.3644056219673252,5.604185057381287e-17,1.0,1040
226,channel-2 amplitude-silhouette-1-1 norm-1,0.5897995255427666,-4.0757709508227546e-17,0.9999999999999998,1046
227,channel-2 amplitude-silhouette-1-1 norm-2,0.5960593107192654,1.3585903169409181e-17,1.0,1046
228,channel-2 amplitude-silhouette-1-2 dim-1,0.5912141155663047,0.0,1.0,1046
229,channel-2 amplitude-silhouette-1-2 dim-2,0.2865837609311164,-8.491189480880738e-17,1.0,1040
230,channel-2 amplitude-silhouette-1-2 norm-1,0.5886138586750463,4.0757709508227546e-17,0.9999999999999996,1046
231,channel-2 amplitude-silhouette-1-2 norm-2,0.5911880465230773,8.151541901645509e-17,1.0000000000000002,1046
232,channel-2 amplitude-silhouette-2-1 dim-1,0.5605802898820752,5.4343612677636724e-17,1.0000000000000002,1046
233,channel-2 amplitude-silhouette-2-1 dim-2,0.3232871718908685,-4.755066109293214e-17,1.0,1040
234,channel-2 amplitude-silhouette-2-1 norm-1,0.5444766463842463,-5.4343612677636724e-17,0.9999999999999998,1046
235,channel-2 amplitude-silhouette-2-1 norm-2,0.5581206623289163,-8.151541901645509e-17,1.0,1046
236,channel-2 amplitude-silhouette-2-2 dim-1,0.5573946117700266,8.151541901645509e-17,1.0,1046
237,channel-2 amplitude-silhouette-2-2 dim-2,0.256627121761018,5.094713688528443e-17,0.9999999999999998,1040
238,channel-2 amplitude-silhouette-2-2 norm-1,0.5494168890786149,-4.0757709508227546e-17,0.9999999999999998,1046
239,channel-2 amplitude-silhouette-2-2 norm-2,0.5569376093953152,6.792951584704591e-17,1.0,1046
240,channel-2 life all max,0.414243592527209,-3.396475792352296e-17,1.0,1046
241,channel-2 life all mean,0.180725986450749,3.3964757923522952e-18,1.0,1046
242,channel-2 life all std,0.3599265102084498,1.902026443717285e-16,1.0000000000000002,1046
243,channel-2 life all sum,0.1529421130982704,4.0078414349757084e-16,1.0000000000000004,1046
244,channel-2 life all norm-1,0.1529421130982704,4.0078414349757084e-16,1.0000000000000004,1046
245,channel-2 life all norm-2,0.2208875211624215,-2.037885475411377e-16,0.9999999999999998,1046
246,channel-2 life dim-1 max,0.4124537981836654,-5.4343612677636724e-17,1.0000000000000002,1046
247,channel-2 life dim-1 mean,0.1648533643155381,-3.804052887434571e-16,1.0,1046
248,channel-2 life dim-1 std,0.3336403293209686,1.9699559595643318e-16,1.0,1046
249,channel-2 life dim-1 sum,0.1796774265862397,1.5538876750011751e-16,1.0,1046
250,channel-2 life dim-1 norm-1,0.1796774265862397,1.5538876750011751e-16,1.0,1046
251,channel-2 life dim-1 norm-2,0.2325976954203978,-1.2227312852468263e-16,1.0,1046
252,channel-2 life dim-2 max,0.2091864444317672,1.6982378961761476e-16,1.0,1045
253,channel-2 life dim-2 mean,0.2427928781273175,-1.6982378961761477e-17,0.9999999999999998,1046
254,channel-2 life dim-2 std,0.2466334607448525,9.340308428968812e-17,1.0,1046
255,channel-2 life dim-2 sum,0.1280423330384333,-1.6982378961761476e-16,1.0,1046
256,channel-2 life dim-2 norm-1,0.1280423330384333,-1.6982378961761476e-16,1.0,1046
257,channel-2 life dim-2 norm-2,0.0423563970524446,-9.510132218586428e-17,1.0,1046
258,channel-2 bd2 all max,0.1905506776773479,-2.785110149728882e-16,1.0,1046
259,channel-2 bd2 all mean,0.2167005572192004,-5.094713688528443e-16,1.0,1046
260,channel-2 bd2 all std,0.218773400017841,3.2606167606582037e-16,1.0,1046
261,channel-2 bd2 all sum,0.113318159967352,-7.47224674317505e-17,1.0,1046
262,channel-2 bd2 all norm-1,0.113318159967352,-7.47224674317505e-17,1.0,1046
263,channel-2 bd2 all norm-2,0.1878206011382754,-2.139779749181946e-16,1.0,1046
264,channel-2 bd2 dim-1 max,0.2332318863496135,6.792951584704591e-17,1.0,1046
265,channel-2 bd2 dim-1 mean,0.2261788491832305,1.1785770999462465e-15,1.0,1046
266,channel-2 bd2 dim-1 std,0.255133131225055,5.4343612677636724e-17,1.0,1046
267,channel-2 bd2 dim-1 sum,0.1590002783607671,3.3964757923522953e-16,1.0,1046
268,channel-2 bd2 dim-1 norm-1,0.1590002783607671,3.3964757923522953e-16,1.0,1046
269,channel-2 bd2 dim-1 norm-2,0.2004125839948806,6.7929515847045904e-18,1.0000000000000002,1046
270,channel-2 bd2 dim-2 max,0.1293970486197837,4.415418530057984e-17,0.9999999999999998,1046
271,channel-2 bd2 dim-2 mean,0.189689847500366,-1.749185033061432e-16,1.0000000000000002,1046
272,channel-2 bd2 dim-2 std,0.3398200751353892,2.037885475411377e-16,1.0,1046
273,channel-2 bd2 dim-2 sum,0.1190268550471297,2.0378854754113773e-17,1.0,1046
274,channel-2 bd2 dim-2 norm-1,0.1190268550471297,2.0378854754113773e-17,1.0,1046
275,channel-2 bd2 dim-2 norm-2,0.1654380383490581,-2.5813216021877447e-16,0.9999999999999998,1046
