St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  680 1186 2019]
40,50,20,Mode,40,[   0  684  986 2019]
40,50,20,Median,40,[   0  567 2019]
40,50,20,Mode,40,[   0  684  986 2019]
40,50,20,Median,40,[   0  177  684  986 2019]
40,50,20,Mode,40,[   0  173  684  986 2019]
40,50,20,Median,40,[   0  182  684  986 2019]
40,50,20,Mode,40,[   0  173  684  986 2019]
40,50,20,Median,40,[   0  182  684  986 1185 2019]
40,50,20,Mode,40,[   0  173  684  986 1061 2019]
40,50,20,Median,40,[   0  177  496  684  986 1185 2019]
40,50,20,Mode,40,[   0  173  496  684  986 1061 2019]
40,50,20,Median,40,[   0  177  496  684  986 2019]
40,50,20,Mode,40,[   0  173  496  684  906  986 2019]
40,50,20,Median,40,[   0  177  496  684  986 1454 1539 2019]
40,50,20,Mode,40,[   0  173  496  684  906  986 1454 1539 2019]
40,50,20,Median,40,[   0   44  182  496  684  986 1454 1539 2019]
40,50,20,Mode,40,[   0   44  173  496  684  906  986 1454 1539 2019]
