,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 86.7)","(87.5, 277.9)","(278.7, 400.3)","(401.1, 600.3)","(601.1, 660.3)","(661.1, 734.7)","(735.5, 775.5)","(777.1, 840.3)","(841.1, 938.7)"
"Time length, sec",76.8,190.39999999999998,121.60000000000002,199.19999999999993,59.19999999999993,73.60000000000002,40.0,63.19999999999993,97.60000000000002
Number of epochs,89,209,134,227,69,87,47,70,114
