St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges,N_stages,Longest_stage,Shortest_stage,Avg_stage_length,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold
0,35,10,Median,40,[   0  199  859 1180],3,660,199,393.3333333333333,133818.0542927917,25.82253467071157,0.08241332233595748,102.76809128912605,3.0526224895353806,0.17703368192443852,121.774646982835,2.3145318712930454
0,35,10,Mode,40,[   0  253  949 1180],3,696,231,393.3333333333333,80725.77643640914,20.504481367119077,0.04271412249465908,63.04664517090846,3.5776440543656824,0.09482796935799542,62.502787894764936,3.210205859378603
0,35,10,Median,40,[   0  193  806  999 1180],4,613,181,295.0,118611.73529692023,28.983417025402304,0.10435968413882644,110.70357683104645,2.7310645818531762,0.1908058628823013,118.75136825947385,2.2048186038346
0,35,10,Mode,40,[   0  253  822  949 1180],4,569,127,295.0,150604.60910046028,36.28441592073052,0.09337806277928368,134.76470390005838,2.3664737704805106,0.2522818957761038,145.31784675651883,1.8305061747339717
0,35,10,Median,40,[   0  193  684  848 1039 1180],5,491,141,236.0,75637.03241684145,26.06826073342958,0.09007184754484517,101.15031904188406,3.4270545692590675,0.15657003094413965,91.58660612615321,2.316943382458013
0,35,10,Mode,40,[   0  253  684  822  949 1180],5,431,127,236.0,93091.65025554619,30.78340136027407,0.08953568027673715,125.11223779780012,3.3888924265445475,0.21093385630410172,102.91975955419029,1.8388107481580098
0,35,10,Median,40,[   0   52  221  684  859 1039 1180],6,463,52,196.66666666666666,77914.69404906956,28.51312929342604,0.036399115495140445,92.41056015783572,3.6591709876239147,0.17789364912358768,103.96912154597733,2.145594555766987
0,35,10,Mode,40,[   0   52  253  684  949 1180],5,431,52,236.0,125713.31609871422,31.355065596495262,0.043551007217057125,112.5786968667794,3.399479912286933,0.20438129299051155,146.60822891882307,1.7949414825304155
0,35,10,Median,40,[   0   52  221  684  829  949 1180],6,463,52,196.66666666666666,90815.18862390202,32.95240093185331,0.05282875500102101,114.04827090319506,3.083126472052019,0.22586864511482233,110.42643629934882,1.6819289220504878
0,35,10,Mode,40,[   0   52  253  684  822  949 1180],6,431,52,196.66666666666666,86134.90246596045,31.465091549994593,0.05002819545710375,111.03097420801429,3.3076761619170507,0.2079369452036174,102.81442128946223,1.7460523092919047
0,35,10,Median,40,[   0   52  221  684  829  949 1039 1117 1180],8,463,52,147.5,64285.68988279641,30.511565620204994,0.049536769832483944,90.01853186630669,4.14106974910973,0.18482994044132597,79.8985443706883,1.8488538900695985
0,35,10,Mode,40,[   0   52  253  684  822  949 1039 1117 1180],8,431,52,147.5,60973.93980745906,29.441838992952654,0.045477997493425106,87.71466097214433,4.324084114801667,0.17200558750262482,74.53612555183088,1.8963988695753222
0,35,10,Median,40,[   0   52  221  699  829  949 1039 1117 1180],8,478,52,147.5,62161.37655373981,30.366124112364698,0.043405873375574874,88.42923066549452,4.146690937307771,0.17999897663309986,74.6427152892659,1.8535114149974707
0,35,10,Mode,40,[   0   52  253  684  822  949 1039 1117 1180],8,431,52,147.5,60973.93980745906,29.441838992952654,0.045477997493425106,87.71466097214433,4.324084114801667,0.17200558750262482,74.53612555183088,1.8963988695753222
0,35,10,Median,40,[   0   52  199  243  618  699  829  949 1039 1117 1180],10,375,44,118.0,31901.189175017545,24.963442212991144,0.0009335733937676016,71.87050792440931,4.294508316742057,0.13394534556306498,30.962809739304344,2.3713170775384933
0,35,10,Mode,40,[   0   52  199  253  684  822  949 1039 1117 1180],9,431,52,131.11111111111111,41759.759480926325,27.3573715719584,0.005270662150703638,81.20930794961889,3.9976187906281573,0.14991360514304472,45.31293656580158,2.0047686317097417
0,35,10,Median,40,[   0   86  199  243  699  829  949 1039 1117 1180],9,456,44,131.11111111111111,41919.2324209416,27.597154554240603,0.00896405043173908,79.955695157624,4.081493252449553,0.15412718832753539,44.93648431307488,2.0055903587891106
0,35,10,Mode,40,[   0   86  199  253  684  822  949 1039 1117 1180],9,431,54,131.11111111111111,42816.439304730775,27.496914343063498,0.005780589512469146,81.6666836222533,4.12615337495601,0.1568217891433114,47.27744405034207,1.9846834296949103
0,35,10,Median,40,[   0   86  199  243  618  699  822  949 1039 1117 1180],10,375,44,118.0,31954.643560018132,24.778498570764366,0.0006459860215341851,72.02165096824746,4.426663692475843,0.13677217669199573,31.901297829095213,2.3718772169632447
0,35,10,Mode,40,[   0   86  199  253  684  822  949 1039 1117 1180],9,431,54,131.11111111111111,42816.439304730775,27.496914343063498,0.005780589512469146,81.6666836222533,4.12615337495601,0.1568217891433114,47.27744405034207,1.9846834296949103
0,35,10,Median,40,[   0   60  199  243  618  699  822  949 1039 1117 1180],10,375,44,118.0,31155.609470953274,24.56000494060274,0.001122544494330313,71.52494639664371,4.321610167657552,0.13099337725065258,30.457870560234554,2.3934520585727737
0,35,10,Mode,40,[   0   52  199  253  684  822  949 1039 1117 1180],9,431,52,131.11111111111111,41759.759480926325,27.3573715719584,0.005270662150703638,81.20930794961889,3.9976187906281573,0.14991360514304472,45.31293656580158,2.0047686317097417
0,35,10,Median,40,[   0   60  199  243  684  822  949 1039 1117 1180],9,441,44,131.11111111111111,40946.43884338126,27.15367909241918,0.012280631398007912,80.64598678113015,4.05211686790405,0.14917318061175885,43.88404816209012,2.026571531280168
0,35,10,Mode,40,[   0   52  199  253  684  822  949 1039 1117 1180],9,431,52,131.11111111111111,41759.759480926325,27.3573715719584,0.005270662150703638,81.20930794961889,3.9976187906281573,0.14991360514304472,45.31293656580158,2.0047686317097417
0,35,10,Median,40,[   0   60  199  243  684  822  949 1039 1117 1180],9,441,44,131.11111111111111,40946.43884338126,27.15367909241918,0.012280631398007912,80.64598678113015,4.05211686790405,0.14917318061175885,43.88404816209012,2.026571531280168
0,35,10,Mode,40,[   0   52  199  253  684  822  949 1039 1117 1180],9,431,52,131.11111111111111,41759.759480926325,27.3573715719584,0.005270662150703638,81.20930794961889,3.9976187906281573,0.14991360514304472,45.31293656580158,2.0047686317097417
0,35,10,Median,40,[   0   60  199  243  684  822  949 1039 1117 1180],9,441,44,131.11111111111111,40946.43884338126,27.15367909241918,0.012280631398007912,80.64598678113015,4.05211686790405,0.14917318061175885,43.88404816209012,2.026571531280168
0,35,10,Mode,40,[   0   52  199  253  684  822  949 1039 1117 1180],9,431,52,131.11111111111111,41759.759480926325,27.3573715719584,0.005270662150703638,81.20930794961889,3.9976187906281573,0.14991360514304472,45.31293656580158,2.0047686317097417
0,35,15,Median,40,[   0  190  860 1180],3,670,190,393.3333333333333,130240.19791424679,25.564056935941384,0.08423920726717278,100.39327986626313,3.0426660050510357,0.1738361686662362,116.63388544194795,2.3493853353402034
0,35,15,Mode,40,[   0  253  949 1180],3,696,231,393.3333333333333,80725.77643640914,20.504481367119077,0.04271412249465908,63.04664517090846,3.5776440543656824,0.09482796935799542,62.502787894764936,3.210205859378603
0,35,15,Median,40,[   0  190  822  999 1180],4,632,177,295.0,118386.804902051,29.631572448674607,0.1050952753312664,110.2449516007774,2.6390871840603785,0.19693831562405792,117.17665146821606,2.181013334380192
0,35,15,Mode,40,[   0  253  822  949 1180],4,569,127,295.0,150604.60910046028,36.28441592073052,0.09337806277928368,134.76470390005838,2.3664737704805106,0.2522818957761038,145.31784675651883,1.8305061747339717
0,35,15,Median,40,[   0  186  699  860 1039 1180],5,513,141,236.0,70279.81069796419,24.93165947803265,0.09813577753812316,94.07612037596749,3.518429117733832,0.15161936858326136,80.02705120387111,2.5363611867065368
0,35,15,Mode,40,[   0  253  699  949 1180],4,446,231,295.0,146095.4257605817,30.431022623978105,0.09515766974102906,132.76664999721558,2.7444286163210223,0.2059587677785307,155.267466514614,1.9438080691514221
0,35,15,Median,40,[   0   52  221  699  860 1039 1180],6,478,52,196.66666666666666,74859.2418155397,28.076911494155695,0.03369921591652899,90.25884652960441,3.7938151041964976,0.1740243443706106,95.71382885292299,2.214504446716007
0,35,15,Mode,40,[   0   52  253  699  949 1180],5,446,52,236.0,124074.98262172438,31.36411396696294,0.041102758439416395,111.62453406863948,3.3080987956076227,0.20273658407972242,140.49071145204678,1.7972676987440586
0,35,15,Median,40,[   0   52  221  699  859  949 1180],6,478,52,196.66666666666666,91742.35519372192,33.73179550727159,0.05178893172350784,107.80526247836093,3.471430621480579,0.2322487121779778,109.27371636695379,1.6863517814268913
0,35,15,Mode,40,[   0   52  253  699  822  949 1180],6,446,52,196.66666666666666,82882.25891971255,31.21977100339105,0.04141833865232572,108.76532135468591,3.3181302908388566,0.20045049231373585,95.27083047681963,1.7564289409708789
0,35,15,Median,40,[   0   52  221  699  859  949 1180],6,478,52,196.66666666666666,91742.35519372192,33.73179550727159,0.05178893172350784,107.80526247836093,3.471430621480579,0.2322487121779778,109.27371636695379,1.6863517814268913
0,35,15,Mode,40,[   0   52  253  699  822  949 1180],6,446,52,196.66666666666666,82882.25891971255,31.21977100339105,0.04141833865232572,108.76532135468591,3.3181302908388566,0.20045049231373585,95.27083047681963,1.7564289409708789
0,35,15,Median,40,[   0   52  221  699  859  949 1039 1117 1180],8,478,52,147.5,66237.46977046558,31.077710495624377,0.045543929047748136,85.2531934399826,4.403432902257132,0.19015213454317612,79.71910349923506,1.8491064337488046
0,35,15,Mode,40,[   0   52  253  699  822  949 1039 1117 1180],8,446,52,147.5,58650.622988710566,29.266610031092977,0.03879450817073116,85.98562640501238,4.326374183563734,0.16665812115270945,69.1478463999433,1.9038107493460181
0,35,15,Median,40,[   0   86  221  699  859  949 1039 1117 1180],8,478,63,147.5,66046.3333404076,30.848943606145532,0.05037365325790577,85.02354705090461,4.31509684180117,0.19074287158561648,79.85323690376507,1.8750578002638731
0,35,15,Mode,40,[   0   52  253  699  822  949 1039 1117 1180],8,446,52,147.5,58650.622988710566,29.266610031092977,0.03879450817073116,85.98562640501238,4.326374183563734,0.16665812115270945,69.1478463999433,1.9038107493460181
0,35,15,Median,40,[   0   86  221  699  859  949 1039 1117 1180],8,478,63,147.5,66046.3333404076,30.848943606145532,0.05037365325790577,85.02354705090461,4.31509684180117,0.19074287158561648,79.85323690376507,1.8750578002638731
0,35,15,Mode,40,[   0   52  253  699  822  949 1039 1117 1180],8,446,52,147.5,58650.622988710566,29.266610031092977,0.03879450817073116,85.98562640501238,4.326374183563734,0.16665812115270945,69.1478463999433,1.9038107493460181
0,35,15,Median,40,[   0   86  221  699  822  949 1039 1117 1180],8,478,63,147.5,60162.59052411326,29.746063694531312,0.04979893367096127,87.87875274394301,4.036085138566244,0.17616916054587733,72.74897401714381,1.8969855110482834
0,35,15,Mode,40,[   0   52  253  699  822  949 1039 1117 1180],8,446,52,147.5,58650.622988710566,29.266610031092977,0.03879450817073116,85.98562640501238,4.326374183563734,0.16665812115270945,69.1478463999433,1.9038107493460181
0,35,15,Median,40,[   0   86  199  243  618  699  822  949 1039 1117 1180],10,375,44,118.0,31954.643560018132,24.778498570764366,0.0006459860215341851,72.02165096824746,4.426663692475843,0.13677217669199573,31.901297829095213,2.3718772169632447
0,35,15,Mode,40,[   0   86  199  253  618  699  822  949 1039 1117 1180],10,365,54,118.0,32744.249988105672,24.87353902305193,-0.0044303136070416626,72.46648312879519,4.37977279329015,0.1378078334514791,33.45527443574975,2.341713763695171
