,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 75.5)","(76.3, 201.1)","(201.9, 241.9)","(242.7, 340.3)","(341.1, 426.7)","(427.5, 600.3)","(601.1, 713.9)","(714.7, 840.3)","(841.1, 938.7)"
"Time length, sec",65.6,124.8,40.0,97.60000000000002,85.59999999999997,172.79999999999995,112.79999999999995,125.59999999999991,97.60000000000002
Number of epochs,76,137,46,106,95,199,132,141,114
