,St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges,N_stages,Longest_stage,Shortest_stage,Avg_stage_length,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold
0,0,35,10,Mode,40,[   0  645  994 2017],3,1023,349,672.3333333333334,39953.43340723701,12.509356561679281,0.027919929622705026,50.282393104076625,4.681394744270391,0.15899633111872777,44.75557548853186,4.011086914162631
1,0,35,20,Median,40,[   0  572  994 1174 2017],4,843,180,504.25,46950.63928825082,15.454004329604444,-0.006587575302595141,64.39509606423796,4.5105468413693846,0.20853103610599763,57.9192848496456,3.652721552195137
2,0,40,15,Median,40,[   0  490  646  995 1252 2017],5,765,156,403.4,24432.479441796255,12.955243118538283,-0.03346766753405953,49.883065444137515,4.688960905168365,0.1794100987514346,33.29198190025211,4.2943980248974984
3,40,40,15,Median,40,[   0  456  720  988 1174 1746 2017],6,572,186,336.1666666666667,26408.551440014962,12.903839123347186,-0.09276370962978392,45.089391626466885,4.245545745121726,0.13791141242062518,32.177641137281356,3.8761186238101204
4,0,35,20,Mode,40,[   0  372  645  720  994 1275 1746 2017],7,471,75,288.14285714285717,16437.466331264503,11.206089397218214,-0.11185378517399115,36.14817591535442,4.789755530313481,0.11710303640691282,22.153627632297567,4.4497151986253884
5,60,35,15,Mode,40,[   0  372  572  646  995 1116 1275 1746 2017],8,471,74,252.125,14027.875284390571,12.535610514211351,-0.10468950426203676,37.49026157398632,4.563449021773122,0.14532416811030185,20.624767638374447,4.13911692235857
6,60,35,10,Mode,40,[   0  372  572  646  833  995 1116 1275 1746 2017],9,471,74,224.11111111111111,12607.684587765649,12.03239163921155,-0.10367682986284621,33.929170651290065,4.948237981915674,0.12065925943829785,18.23761779149163,4.430405244121889
7,60,35,15,Mode,40,[   0  372  572  646  720  833  995 1116 1275 1746 2017],10,471,74,201.7,11181.200353892158,11.743831295066228,-0.10125377446513908,31.220855957158406,5.135361844355254,0.10137988362778498,16.286790404992022,4.569971712202263
8,0,35,20,Median,40,[   0  372  542  645  721  843  994 1098 1174 1275 1746 2017],11,471,76,183.36363636363637,9319.420846131643,11.667847335662815,-0.09939273771416067,29.118936057813738,5.211974462461161,0.09374907407865479,13.311150441846456,4.5660745702281815
9,60,35,20,Median,40,[   0  372  483  565  646  721  843  994 1116 1174 1275 1746 2017],12,471,58,168.08333333333334,7740.923100469858,11.630039401294393,-0.09813737068695794,28.08418195367569,5.189418694898587,0.08637836198447972,12.174310926881056,4.584487630801517
10,20,35,20,Median,40,[   0  372  460  565  646  721  780  843  994 1113 1174 1275 1746 2017],13,471,59,155.15384615384616,8553.385072235635,13.067749770692807,-0.09517616619872864,27.087022428397397,5.405327909974408,0.08796543956729569,10.910104419438424,4.124190192173349
11,60,40,20,Median,40,"[   0  372  483  548  646  720  780  850  994 1116 1174 1275 1608 1746
 2017]",14,372,58,144.07142857142858,7938.030414391314,12.403806398315796,-0.0957320474429268,25.31822774916331,5.615334280620368,0.08617867545192907,12.063051221673541,4.207389145003826
12,40,40,20,Median,40,"[   0  372  460  548  646  720  780  836  943  995 1116 1174 1275 1608
 1746 2017]",15,372,52,134.46666666666667,7264.325053798449,12.58067231626641,-0.0942258887948134,24.176322539374283,5.230734899675893,0.08792272669046883,9.644760854560548,4.104257383197977
13,0,40,10,Median,40,"[   0  372  428  490  546  645  720  780  833  943  995 1113 1174 1275
 1608 1746 2017]",16,372,52,126.0625,6356.009165738292,12.200014788585072,-0.09514798396695527,22.796929771309294,5.271913060006739,0.08063551510898098,8.640552795103668,4.194219250752489
