St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0 1027 1562]
40,50,20,Mode,40,[   0  258 1562]
40,50,20,Median,40,[   0  526 1562]
40,50,20,Mode,40,[   0  258  514 1027 1562]
40,50,20,Median,40,[   0  258  520  771 1562]
40,50,20,Mode,40,[   0  258  514  771 1562]
40,50,20,Median,40,[   0  258  520  643 1562]
40,50,20,Mode,40,[   0  258  514  643 1562]
40,50,20,Median,40,[   0  258  520  643 1027 1072 1562]
40,50,20,Mode,40,[   0  258  514  643 1027 1072 1562]
40,50,20,Median,40,[   0  258  514  643 1027 1072 1562]
40,50,20,Mode,40,[   0  258  514  643 1027 1072 1562]
40,50,20,Median,40,[   0  258  514  643 1027 1072 1562]
40,50,20,Mode,40,[   0  258  514  643 1027 1072 1562]
40,50,20,Median,40,[   0  258  514  643 1027 1072 1562]
40,50,20,Mode,40,[   0  258  514  643 1027 1072 1562]
40,50,20,Median,40,[   0  258  514  643 1027 1072 1562]
40,50,20,Mode,40,[   0  258  514  643 1027 1072 1562]
