,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 88.3)","(89.1, 195.5)","(196.3, 273.1)","(274.7, 506.7)","(507.5, 619.5)","(620.3, 713.9)","(714.7, 771.5)","(772.3, 877.1)","(877.9, 938.7)"
"Time length, sec",78.39999999999999,106.4,76.80000000000001,232.0,112.0,93.60000000000002,56.799999999999955,104.80000000000007,60.80000000000007
Number of epochs,91,115,88,260,127,110,66,119,70
