,St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges,N_stages,Longest_stage,Shortest_stage,Avg_stage_length,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold
0,0,35,15,Mode,40,[   0  348  507  843  994 1117 1561 1746 2017],8,444,123,252.125,67093.0778017194,23.476131456006044,-0.01802953728782076,66.56051133401873,6.644776820824047,0.050655009607043264,25.028990598604054,5.264118653403268
