Stat,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
max,1887.0729411764705,1.0829382698995773,0.22739824765777233,0.13197093617606523,0.1195244082656776,2288.4070588235295,2260.3505882352943,28.056470588235292
norm-2,1887.2564705882353,1.158009648649061,0.24417061105246202,0.18723576135396858,0.16957706166568445,2218.4611764705883,1930.7623529411765,287.69882352941175
std,1886.1882352941177,1.1706790697855562,0.2470011989388357,0.11383976578723343,0.10310323649344666,2196.124705882353,2416.990588235294,-220.86588235294118
mean,1887.2376470588235,1.2159492631209727,0.25711541485197675,0.17946711508473762,0.16254109696572655,2206.084705882353,1930.3764705882354,275.7082352941176
norm-1,1887.24,1.2523853586640814,0.265255926526499,0.19187728090544812,0.17378082723649188,2130.5435294117647,1880.9576470588236,249.58588235294118
sum,1887.24,1.2523853586640814,0.265255926526499,0.19187728090544812,0.17378082723649188,2130.6,1880.9411764705883,249.65882352941176
