Source,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
channel-32,2072.177966101695,0.7339540362618322,0.14942858088074107,0.10660371984999423,0.09654964118002161,2866.313559322034,2500.6271186440677,365.6864406779661
channel-31,2042.584745762712,0.7529023941256304,0.15366200178119888,0.09944649315999883,0.0900674314622416,2890.2796610169494,2631.5508474576272,258.728813559322
channel-26,1892.8983050847457,0.7660257867720291,0.15659401547407525,0.14836728968488347,0.13437437832455332,2828.491525423729,1792.2118644067796,1036.2796610169491
channel-20,1908.9830508474577,0.7660961553561076,0.15660973714434953,0.16705992579924875,0.1513040625052764,2755.237288135593,1590.915254237288,1164.322033898305
channel-16,1999.084745762712,0.7727990938160114,0.15810730015084384,0.09070678688295183,0.08215198999120259,2755.406779661017,2839.0169491525426,-83.61016949152543
channel-13,1881.593220338983,0.7728487225989163,0.15811838815795898,0.12685003065170114,0.114886468880543,2712.1101694915255,2174.0423728813557,538.0677966101695
channel-17,1736.5254237288136,0.8158383241778849,0.16772307681409138,0.262122812211859,0.23740131676234885,2610.076271186441,1177.7711864406779,1432.3050847457628
channel-9,1960.2966101694915,0.8609999922401637,0.1778130461322065,0.09641275738265224,0.08731981532698889,2588.0254237288136,2725.237288135593,-137.21186440677965
channel-18,1837.4915254237287,0.8734271492838458,0.1805895076461886,0.1361591854594456,0.1233176526857773,2517.5,1970.7372881355932,546.7627118644068
channel-7,1799.2711864406779,0.8937109416092278,0.18512128981897924,0.21736808171272123,0.19686752322418125,2522.237288135593,1474.8728813559321,1047.364406779661
channel-1,1674.177966101695,0.9439974282649886,0.19635624036980331,0.10029050031962768,0.09083183807516468,2537.728813559322,2679.906779661017,-142.17796610169492
channel-29,1970.415254237288,0.955468299285232,0.1989190495310306,0.0868590360748573,0.07866713073493635,2586.686440677966,2951.1101694915255,-364.4237288135593
channel-19,1899.5677966101696,1.0356816109657676,0.21684021782456886,0.13512202066982357,0.12237830564963754,2332.6525423728813,1949.9406779661017,382.7118644067797
channel-11,1974.406779661017,1.0414703828400897,0.2181335387559599,0.08324500656608297,0.07539394990431274,2305.677966101695,3024.5254237288136,-718.8474576271186
channel-2,2016.0169491525423,1.168855339849629,0.24659374323829217,0.3210676847953667,0.2907869425674137,1932.677966101695,1056.0593220338983,876.6186440677966
channel-28,2069.4491525423728,1.195440745818244,0.25253342487633623,0.14521099790524344,0.13151576476761082,2060.593220338983,1778.915254237288,281.6779661016949
channel-30,2035.3050847457628,1.20930682582436,0.25563136894765137,0.09121135759099833,0.08260897330173236,2357.237288135593,2842.8389830508477,-485.60169491525426
channel-23,1977.6271186440679,1.2290919062967203,0.2600517294765685,0.10555057745976784,0.09559582343303391,2059.593220338983,2552.7542372881358,-493.16101694915255
channel-33,1944.6186440677966,1.2307906462719271,0.26043126006001943,0.26861086118862465,0.24327746068628114,1902.7372881355932,1246.5,656.2372881355932
overall,2137.21875,1.2344613800496558,0.26125137129110093,0.16438755925613152,0.14888373391634419,2220.69375,1537.9,682.79375
channel-22,1977.2966101694915,1.2509527453096398,0.2649358536547196,0.12017997244493599,0.10884548149830892,2150.406779661017,2240.084745762712,-89.67796610169492
channel-0,2048.1186440677966,1.2516992165389411,0.26510262942106466,0.23162772186788233,0.20978229901506665,1871.7118644067796,1654.7457627118645,216.96610169491527
channel-27,2102.601694915254,1.308669614884227,0.2778308920386463,0.10501609626884484,0.09511175057634844,2147.3474576271187,2568.4745762711864,-421.1271186440678
channel-25,1900.8050847457628,1.3376406107751089,0.28430355950635644,0.1327418499057343,0.12022261508327305,1968.2033898305085,2033.7966101694915,-65.59322033898304
channel-8,1905.6271186440679,1.3403907782427438,0.284917998843049,0.14446203128050997,0.13083743516545826,2019.3983050847457,1909.3305084745762,110.0677966101695
channel-24,1988.322033898305,1.5363249494368123,0.3286933920148023,0.10494725396968345,0.09504940097643398,1850.7033898305085,2598.4830508474574,-747.7796610169491
channel-14,1171.0338983050847,1.6292064659775536,0.34944487645562733,0.08020064064635031,0.07263670618350751,1718.135593220339,3029.906779661017,-1311.7711864406779
channel-4,2133.6610169491523,1.8238404787438058,0.3929297896870192,0.24120693286348158,0.21845806929507414,1575.2796610169491,1060.7288135593221,514.5508474576271
channel-10,2042.906779661017,1.8323689934376424,0.3948352208918905,0.19149066849563617,0.1734306772652187,1321.8813559322034,1795.9406779661017,-474.0593220338983
channel-5,1929.3389830508474,1.8710671993460057,0.4034811307316916,0.16012314071031364,0.14502150395833238,1444.8135593220338,1746.7457627118645,-301.93220338983053
channel-21,2012.0762711864406,1.9679474888786068,0.4251260165575659,0.167872212428615,0.15203974023501227,1237.8813559322034,1931.0084745762713,-693.1271186440678
channel-12,1248.2966101694915,1.9738999932617167,0.426455918422765,0.10173501639114982,0.09214011801680731,1258.3474576271187,2830.1525423728813,-1571.8050847457628
channel-6,1079.449152542373,2.046250469495971,0.44262038082366517,0.10298324835954006,0.09327062592804242,1177.5084745762713,2882.576271186441,-1705.0677966101696
channel-15,1928.2542372881355,2.1353454391151474,0.46252587919047045,0.37525909844860494,0.33986742072165294,1005.6271186440678,787.0593220338983,218.5677966101695
channel-3,1913.3813559322034,2.283650126060995,0.495659946314668,0.20192202427491202,0.18287822430135792,890.5338983050848,1656.2966101694915,-765.7627118644068
