Dimension,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
dim-3,1993.2857142857142,0.6324554124679618,0.12675187198463062,0.12480767974814577,0.11303673749049928,2946.0476190476193,2050.309523809524,895.7380952380952
all,2188.961904761905,0.8672917665615743,0.17921874730719395,0.25664845141930626,0.2324432574098733,2602.3571428571427,1208.7880952380951,1393.5690476190475
dim-2,1654.0945578231292,0.9174886772087103,0.19043368488645518,0.1129691780567178,0.10231475619355383,2543.495918367347,2718.903401360544,-175.40748299319728
dim-1,1972.965306122449,1.5799769796630172,0.338446079737684,0.17041176038933742,0.15433977671321603,1712.9408163265307,1807.7578231292516,-94.81700680272108
norm-1,2036.077922077922,1.6526995538535016,0.35469367584738604,0.15138692594457626,0.13710922470494008,1627.057142857143,1895.3662337662338,-268.3090909090909
norm-2,2036.0961038961038,1.6749704652745137,0.35966941794386026,0.1504355566500997,0.13624758156396288,1570.844155844156,1888.7428571428572,-317.8987012987013
