name,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF,Source,Algorithm,Dimension,Stat
channel-0 landscape dim-1 max,2188,1.052572084902129,0.2206138686018451,0.12596547963369636,0.11408534220772186,1985,1988,-3,channel-0,landscape,dim-1,max
channel-0 landscape dim-1 mean,2188,1.8259433243467669,0.39339960509741,0.11715209475220473,0.10610317095622317,1013,2184,-1171,channel-0,landscape,dim-1,mean
channel-0 landscape dim-1 std,2188,1.357021286795008,0.2886335684452523,0.08918229906827088,0.08077128065293676,1512,2928,-1416,channel-0,landscape,dim-1,std
channel-0 landscape dim-1 sum,2188,1.8259433243467669,0.39339960509741,0.11715209475220473,0.10610317095622317,1012,2183,-1171,channel-0,landscape,dim-1,sum
channel-0 landscape dim-1 norm-1,2188,1.8259433243467669,0.39339960509741,0.11715209475220473,0.10610317095622317,1011,2182,-1171,channel-0,landscape,dim-1,norm-1
channel-0 landscape dim-1 norm-2,2188,1.3843177299661376,0.2947321092190466,0.09091709683519392,0.08234246505580758,1476,2879,-1403,channel-0,landscape,dim-1,norm-2
channel-0 landscape dim-2 max,1551,0.7465414404694108,0.1522408446366775,0.11478686643319394,0.10396101357343528,2615,2263,352,channel-0,landscape,dim-2,max
channel-0 landscape dim-2 mean,1551,0.5652211876365976,0.1117304767443085,0.12827708430889898,0.11617893333432536,3055,1949,1106,channel-0,landscape,dim-2,mean
channel-0 landscape dim-2 std,1551,0.8597235078416915,0.1775278554169771,0.11482699778185584,0.1039973600285011,2387,2258,129,channel-0,landscape,dim-2,std
channel-0 landscape dim-2 sum,1551,0.5652211876365973,0.1117304767443085,0.12827708430889898,0.11617893333432536,3056,1950,1106,channel-0,landscape,dim-2,sum
channel-0 landscape dim-2 norm-1,1551,0.5652211876365973,0.1117304767443085,0.12827708430889898,0.11617893333432536,3057,1948,1109,channel-0,landscape,dim-2,norm-1
channel-0 landscape dim-2 norm-2,1551,0.4240633350873982,0.0801931473598328,0.11420709445157626,0.10343592142027042,3532,2277,1255,channel-0,landscape,dim-2,norm-2
channel-0 silhouette-1 dim-1 max,2188,1.544048441759275,0.3304189660227172,0.14658770851399672,0.13276263415895,1281,1534,-253,channel-0,silhouette-1,dim-1,max
channel-0 silhouette-1 dim-1 mean,2188,2.3094382596174663,0.5014215022429704,0.12254927770146004,0.11099133131185412,709,2060,-1351,channel-0,silhouette-1,dim-1,mean
channel-0 silhouette-1 dim-1 std,2188,1.89205024306818,0.4081691388687127,0.12106662244396771,0.10964850919170684,965,2080,-1115,channel-0,silhouette-1,dim-1,std
channel-0 silhouette-1 dim-1 sum,2188,2.3094382596174663,0.5014215022429704,0.12254927770146004,0.11099133131185412,708,2061,-1353,channel-0,silhouette-1,dim-1,sum
channel-0 silhouette-1 dim-1 norm-1,2188,2.3094382596174663,0.5014215022429704,0.12254927770146004,0.11099133131185412,707,2062,-1355,channel-0,silhouette-1,dim-1,norm-1
channel-0 silhouette-1 dim-1 norm-2,2188,1.915274369479372,0.4133578471911291,0.11955903157864012,0.1082831032068268,935,2119,-1184,channel-0,silhouette-1,dim-1,norm-2
channel-0 silhouette-1 dim-2 max,1551,1.53353982115747,0.3280711417726982,0.08830093632519734,0.07997304156040855,1289,2962,-1673,channel-0,silhouette-1,dim-2,max
channel-0 silhouette-1 dim-2 mean,1551,0.976719402922409,0.2036669473141573,0.08911163900858396,0.08070728473029794,2118,2931,-813,channel-0,silhouette-1,dim-2,mean
channel-0 silhouette-1 dim-2 std,1551,1.251327497002959,0.265019580258491,0.09068722119316028,0.08213426959334524,1630,2888,-1258,channel-0,silhouette-1,dim-2,std
channel-0 silhouette-1 dim-2 sum,1551,0.9767194029224092,0.2036669473141574,0.08911163900858396,0.08070728473029794,2116,2933,-817,channel-0,silhouette-1,dim-2,sum
channel-0 silhouette-1 dim-2 norm-1,1551,0.9767194029224092,0.2036669473141574,0.08911163900858396,0.08070728473029794,2117,2930,-813,channel-0,silhouette-1,dim-2,norm-1
channel-0 silhouette-1 dim-2 norm-2,1551,0.8940963459223841,0.1852073964191485,0.09068722119316028,0.08213426959334524,2289,2887,-598,channel-0,silhouette-1,dim-2,norm-2
channel-0 silhouette-2 dim-1 max,2188,1.375918259907532,0.2928555090221078,0.11952706474903585,0.10825415125344001,1490,2121,-631,channel-0,silhouette-2,dim-1,max
channel-0 silhouette-2 dim-1 mean,2188,2.137663181129364,0.4630437065164784,0.10199430589261381,0.09237495323984944,795,2608,-1813,channel-0,silhouette-2,dim-1,mean
channel-0 silhouette-2 dim-1 std,2188,1.7320123284410498,0.3724136471517977,0.1254829279636991,0.11364830126154647,1076,2002,-926,channel-0,silhouette-2,dim-1,std
