St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges,N_stages,Longest_stage,Shortest_stage,Avg_stage_length,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold
0,35,10,Median,40,[   0  195  848 1180],3,653,195,393.3333333333333,7608.378174839287,6.180914,0.12785575,138.7810196716848,2.566506276275087,0.2383299171924591,173.41307107205245,1.882471204357464
0,35,10,Mode,40,[   0  829 1180],2,829,351,590.0,10346.042841604505,6.4773493,0.22429484,202.73895044321384,2.014863183161023,0.22429484128952026,202.73895044321384,2.014863183161023
0,35,10,Median,40,[   0  195  699  885 1180],4,504,186,295.0,5493.9720113828835,6.2179184,0.14884458,143.80562618065758,2.8629942668578647,0.24606633186340332,161.7586378323726,2.04794541098923
0,35,10,Mode,40,[   0  103  699  829 1180],4,596,103,295.0,1379.9415486191983,3.7536976,0.013829985,90.93586523326626,3.136432158195583,0.08381188660860062,35.5370330951188,2.880664469935102
0,35,10,Median,40,[   0  195  699  829  949 1180],5,504,120,236.0,4864.378256598799,7.2081013,0.11931285,160.87331085473977,2.5351499632094994,0.26564282178878784,131.16505534157093,1.5466184906999567
0,35,10,Mode,40,[   0  103  699  829  949 1180],5,596,103,236.0,3370.4061972989757,6.174362,0.052255467,118.34595394318856,2.381399457309597,0.18571196496486664,62.49268489074288,2.0337738794915547
0,35,10,Median,40,[   0   89  227  699  829  949 1180],6,472,89,196.66666666666666,4585.873076141764,7.3619356,0.09220155,146.59501702838713,2.3914660301988127,0.2675205171108246,141.2713426922365,1.467364771304733
0,35,10,Mode,40,[   0  103  242  699  829  949 1180],6,457,103,196.66666666666666,4317.091651303905,7.07247,0.09628582,141.19969175841985,2.6186774720259893,0.25226765871047974,126.71556486556673,1.5646698008451452
0,35,10,Median,40,[   0   89  227  699  829  949 1180],6,472,89,196.66666666666666,4585.873076141764,7.3619356,0.09220155,146.59501702838713,2.3914660301988127,0.2675205171108246,141.2713426922365,1.467364771304733
0,35,10,Mode,40,[   0  103  242  699  829  949 1180],6,457,103,196.66666666666666,4317.091651303905,7.07247,0.09628582,141.19969175841985,2.6186774720259893,0.25226765871047974,126.71556486556673,1.5646698008451452
0,35,10,Median,40,[   0   89  227  699  829  949 1180],6,472,89,196.66666666666666,4585.873076141764,7.3619356,0.09220155,146.59501702838713,2.3914660301988127,0.2675205171108246,141.2713426922365,1.467364771304733
0,35,10,Mode,40,[   0  103  242  699  829  949 1180],6,457,103,196.66666666666666,4317.091651303905,7.07247,0.09628582,141.19969175841985,2.6186774720259893,0.25226765871047974,126.71556486556673,1.5646698008451452
0,35,10,Median,40,[   0   52  227  699  829  949 1180],6,472,52,196.66666666666666,4610.212518865548,7.4398193,0.087454095,146.96851999189255,2.4829608375625525,0.267244428396225,140.66211313564108,1.43133460726588
0,35,10,Mode,40,[   0   52  242  699  829  949 1180],6,457,52,196.66666666666666,4524.246193520403,7.314,0.08507279,144.05241194782656,2.62496528317228,0.25859206914901733,135.09951088484755,1.4583445020995787
0,35,10,Median,40,[   0   52  227  699  829  949 1039 1129 1180],8,472,51,147.5,3217.3504454991453,6.8509564,0.07945752,116.51852317483795,3.2406614715722193,0.22043286263942719,101.34581608342368,1.5925362407333914
0,35,10,Mode,40,[   0   52  242  699  829  949 1039 1129 1180],8,457,51,147.5,3155.94592739547,6.761085,0.0764403,114.2569848360058,3.347164805779515,0.21425260603427887,97.3725287614283,1.6118290227574619
