,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 92.3)","(93.1, 132.3)","(133.1, 219.5)","(220.3, 511.5)","(513.1, 619.5)","(620.3, 693.1)","(693.9, 770.7)","(771.5, 877.1)","(877.9, 938.7)"
"Time length, sec",82.39999999999999,39.20000000000002,86.4,291.2,106.39999999999998,72.80000000000007,76.80000000000007,105.60000000000002,60.80000000000007
Number of epochs,95,45,95,325,121,85,90,120,70
