St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  251  656 1046]
40,50,20,Mode,40,[   0  340 1046]
40,50,20,Median,40,[   0  488  684 1046]
40,50,20,Mode,40,[   0  488  684 1046]
40,50,20,Median,40,[   0  488  684 1046]
40,50,20,Mode,40,[   0  488  684 1046]
40,50,20,Median,40,[   0  299  488  684 1046]
40,50,20,Mode,40,[   0  488  684 1046]
40,50,20,Median,40,[   0  299  488  664  793 1046]
40,50,20,Mode,40,[   0  488  684 1046]
40,50,20,Median,40,[   0  137  243  340  488  664  793 1046]
40,50,20,Mode,40,[   0  139  488  684 1046]
40,50,20,Median,40,[   0  137  251  340  488  664  793 1046]
40,50,20,Mode,40,[   0  139  243  340  488  684 1046]
40,50,20,Median,40,[   0  137  251  340  488  664  886 1046]
40,50,20,Mode,40,[   0  139  243  340  488  684  886 1046]
40,50,20,Median,40,[   0  137  251  340  488  664  745  802 1046]
40,50,20,Mode,40,[   0  139  243  340  488  684  745  802 1046]
