,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 57.9)","(58.7, 234.7)","(235.5, 309.1)","(309.9, 452.3)","(453.1, 508.3)","(509.1, 620.3)","(621.1, 758.7)","(759.5, 877.1)","(877.9, 938.7)"
"Time length, sec",48.0,176.0,73.60000000000002,142.40000000000003,55.19999999999999,111.19999999999993,137.60000000000002,117.60000000000002,60.80000000000007
Number of epochs,55,195,82,157,67,126,160,134,70
