,St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges,N_stages,Longest_stage,Shortest_stage,Avg_stage_length,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold,AMI,ARI,FMI
0,0,35,10,Mode,40,[   0 1969 1978],2,1969,9,989.0,43132.913610292555,69.38625192717396,0.7494890369200519,54.49037186858082,1.8403468373432426,0.7494890369200519,54.49037186858082,1.8403468373432426,0.19499562418110422,0.24815818442296692,0.9743086184219025
1,40,35,20,Mode,40,[   0   51 1889 1978],3,1838,51,659.3333333333334,34627.951272029095,20.26635095579257,0.34553405693949435,43.95357362129566,3.419663272550516,0.46217224990400274,49.21449106021089,2.820677330738837,0.9044142576545686,0.9516850708634798,0.9932853684291851
2,0,45,15,Mode,40,[   0 1138 1204 1889 1978],4,1138,66,494.5,50599.12434836022,27.55487270143861,0.013020494522880123,51.668055532898244,4.4295188890058785,0.5075539099487033,75.7291706538157,1.9671819738830267,0.8996087456214935,0.9343195192373629,0.9648217364724397
3,40,35,15,Mode,40,[   0   51 1123 1241 1889 1978],5,1072,51,395.6,37883.67767667663,20.58486298324283,0.0022720830110637,40.67938986227742,4.4691100784070095,0.4442786897254127,62.77471584782977,2.3815821868694296,0.9025630522384869,0.9412672122393373,0.9648752405406801
4,60,35,20,Median,40,[   0 1137 1210 1720 1789 1903 1978],6,1137,69,329.6666666666667,31836.853069846937,22.824199688130975,-0.0377009260528579,36.06042204099737,4.682935076936237,0.3586962907444467,52.66480030162487,2.2298300779343685,0.8917404595301213,0.9373951381407564,0.9632706086480993
5,40,35,20,Mode,40,[   0   51 1123 1241 1720 1789 1918 1978],7,1072,51,282.57142857142856,27648.94277738128,19.94300034381669,-0.05233718739351219,32.174291093314956,4.962821051805469,0.364961171786976,49.28651240613552,2.4385896146574844,0.8940857836977728,0.9422280687514426,0.9629537019820104
6,40,35,20,Mode,40,[   0   51 1137 1192 1241 1720 1789 1918 1978],8,1086,49,247.25,19623.152788991214,19.885796799848585,-0.05198057660372208,29.27665157612553,4.907549729731583,0.3401541170748548,37.20980889107825,2.610083394176877,0.8701632610833336,0.9280412705755021,0.95417157253833
7,20,50,20,Mode,40,[   0   51  282  411 1133 1196 1246 1675 1889 1978],9,722,50,219.77777777777777,16849.63336827096,15.586254077216108,-0.12316451029811593,25.4027858024041,5.620626874521259,0.23861298407684012,31.468812776204857,2.7660159000855167,0.8974629143237131,0.9088361453967828,0.928131919678938
8,40,45,20,Median,40,[   0   51  282  476 1137 1196 1243 1720 1789 1918 1978],10,661,47,197.8,16315.369329950423,16.91948259956719,-0.09998940780278251,24.432179576675818,6.224761378310993,0.2698684768375176,29.601128339356844,2.698765919410401,0.9083838276971655,0.9159854711385067,0.9328007461869775
9,20,40,15,Mode,40,[   0   51  411 1123 1196 1241 1342 1588 1720 1778 1889 1978],11,712,45,179.8181818181818,10523.165122083952,12.458294801967682,-0.13703194891020207,19.70924635554779,5.985348013348019,0.1570362727839753,18.86404296803277,3.7153591666212122,0.9126292310820981,0.939171414670057,0.9510032150884045
10,20,40,20,Median,40,[   0   51  411 1080 1138 1196 1243 1342 1588 1720 1788 1889 1978],12,669,47,164.83333333333334,10084.625625599885,13.864034289276214,-0.12896358516991183,19.52647291143411,6.057802717748082,0.16044949755081872,11.716388720086355,3.414529047867764,0.9149450876598068,0.9393904084949124,0.9502574177351922
11,20,45,20,Mode,40,[   0   51  282  411 1080 1138 1196 1246 1342 1588 1720 1778 1889 1978],13,669,50,152.15384615384616,8705.587417835068,12.649974115253277,-0.1425286719027939,17.72310961525784,5.545736895018548,0.13985888395096185,13.382478448344608,3.2484254507720305,0.9213841469452528,0.9395974889943235,0.949538076612001
