,N_clusters,K_neighb,Len_min,St_edges,Silh,Cal-Har,Dav-Bold
0,2,20,0,[   0  747  822 1180],0.25678827207932337,337.2924245031235,1.654300268221463
1,2,20,20,[   0  747  822 1180],0.25678827207932337,337.2924245031235,1.654300268221463
2,2,20,40,[   0  747  822 1180],0.25678827207932337,337.2924245031235,1.654300268221463
3,2,20,60,[   0  747  822 1180],0.25678827207932337,337.2924245031235,1.654300268221463
4,2,21,0,[   0  708  822 1180],0.25610081173960847,343.746481546242,1.649804968036382
5,2,21,20,[   0  708  822 1180],0.25610081173960847,343.746481546242,1.649804968036382
6,2,21,40,[   0  708  822 1180],0.25610081173960847,343.746481546242,1.649804968036382
7,2,21,60,[   0  708  822 1180],0.25610081173960847,343.746481546242,1.649804968036382
8,2,22,0,[   0  708  822 1180],0.25610081173960847,343.746481546242,1.649804968036382
9,2,22,20,[   0  708  822 1180],0.25610081173960847,343.746481546242,1.649804968036382
10,2,22,40,[   0  708  822 1180],0.25610081173960847,343.746481546242,1.649804968036382
11,2,22,60,[   0  708  822 1180],0.25610081173960847,343.746481546242,1.649804968036382
12,2,23,0,[   0  708  827 1180],0.25056906803781376,327.7881530559147,1.6855023439163175
13,2,23,20,[   0  708  827 1180],0.25056906803781376,327.7881530559147,1.6855023439163175
14,2,23,40,[   0  708  827 1180],0.25056906803781376,327.7881530559147,1.6855023439163175
15,2,23,60,[   0  708  827 1180],0.25056906803781376,327.7881530559147,1.6855023439163175
16,2,24,0,[   0  684  822 1180],0.25788788575522953,342.48387022742645,1.6546446255196754
17,2,24,20,[   0  684  822 1180],0.25788788575522953,342.48387022742645,1.6546446255196754
18,2,24,40,[   0  684  822 1180],0.25788788575522953,342.48387022742645,1.6546446255196754
19,2,24,60,[   0  684  822 1180],0.25788788575522953,342.48387022742645,1.6546446255196754
20,2,25,0,[   0  679  763 1180],0.2200690965545025,329.0918491842131,1.7083939709516125
21,2,25,20,[   0  679  763 1180],0.2200690965545025,329.0918491842131,1.7083939709516125
22,2,25,40,[   0  679  763 1180],0.2200690965545025,329.0918491842131,1.7083939709516125
23,2,25,60,[   0  679  763 1180],0.2200690965545025,329.0918491842131,1.7083939709516125
24,2,26,0,[   0  684  822 1180],0.25666127422239765,345.1487505845051,1.6486866583561692
25,2,26,20,[   0  684  822 1180],0.25666127422239765,345.1487505845051,1.6486866583561692
26,2,26,40,[   0  684  822 1180],0.25666127422239765,345.1487505845051,1.6486866583561692
27,2,26,60,[   0  684  822 1180],0.25666127422239765,345.1487505845051,1.6486866583561692
28,2,27,0,[   0  679  822 1180],0.21989478873795004,322.00808448931286,1.7260521069621722
29,2,27,20,[   0  679  822 1180],0.21989478873795004,322.00808448931286,1.7260521069621722
30,2,27,40,[   0  679  822 1180],0.21989478873795004,322.00808448931286,1.7260521069621722
31,2,27,60,[   0  679  822 1180],0.21989478873795004,322.00808448931286,1.7260521069621722
32,2,28,0,[   0  822 1180],0.2558037919814774,307.5326976696465,1.71168210192832
33,2,28,20,[   0  822 1180],0.2558037919814774,307.5326976696465,1.71168210192832
34,2,28,40,[   0  822 1180],0.2558037919814774,307.5326976696465,1.71168210192832
35,2,28,60,[   0  822 1180],0.2558037919814774,307.5326976696465,1.71168210192832
36,2,29,0,[   0  679  818 1180],0.22464564945563634,334.9306590085886,1.692142865689589
37,2,29,20,[   0  679  818 1180],0.22464564945563634,334.9306590085886,1.692142865689589
38,2,29,40,[   0  679  818 1180],0.22464564945563634,334.9306590085886,1.692142865689589
39,2,29,60,[   0  679  818 1180],0.22464564945563634,334.9306590085886,1.692142865689589
40,2,30,0,[   0  679  818 1180],0.22464564945563634,334.9306590085886,1.692142865689589
41,2,30,20,[   0  679  818 1180],0.22464564945563634,334.9306590085886,1.692142865689589
42,2,30,40,[   0  679  818 1180],0.22464564945563634,334.9306590085886,1.692142865689589
43,2,30,60,[   0  679  818 1180],0.22464564945563634,334.9306590085886,1.692142865689589
44,2,31,0,[   0  679  822 1180],0.2283664944475828,333.1191735117123,1.6932100749796777
45,2,31,20,[   0  679  822 1180],0.2283664944475828,333.1191735117123,1.6932100749796777
46,2,31,40,[   0  679  822 1180],0.2283664944475828,333.1191735117123,1.6932100749796777
47,2,31,60,[   0  679  822 1180],0.2283664944475828,333.1191735117123,1.6932100749796777
48,2,32,0,[   0  684  818 1180],0.24735272880633255,346.71498778894687,1.6588109039525432
49,2,32,20,[   0  684  818 1180],0.24735272880633255,346.71498778894687,1.6588109039525432
50,2,32,40,[   0  684  818 1180],0.24735272880633255,346.71498778894687,1.6588109039525432
51,2,32,60,[   0  684  818 1180],0.24735272880633255,346.71498778894687,1.6588109039525432
52,2,33,0,[   0  679  726 1180],0.20959402948758238,314.9124380850962,1.7498309925854925
53,2,33,20,[   0  679  726 1180],0.20959402948758238,314.9124380850962,1.7498309925854925
54,2,33,40,[   0  679  726 1180],0.20959402948758238,314.9124380850962,1.7498309925854925
55,2,33,60,[   0  726 1180],0.20959402948758238,314.9124380850962,1.7498309925854925
56,2,34,0,[   0  679  822 1180],0.2554684729820672,344.7878085364983,1.6512460120022405
57,2,34,20,[   0  679  822 1180],0.2554684729820672,344.7878085364983,1.6512460120022405
58,2,34,40,[   0  679  822 1180],0.2554684729820672,344.7878085364983,1.6512460120022405
