,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 73.1)","(73.9, 209.1)","(210.7, 264.3)","(265.1, 355.5)","(356.3, 505.9)","(506.7, 668.3)","(669.1, 713.9)","(714.7, 840.3)","(841.1, 938.7)"
"Time length, sec",63.199999999999996,135.2,53.60000000000002,90.39999999999998,149.59999999999997,161.59999999999997,44.799999999999955,125.59999999999991,97.60000000000002
Number of epochs,73,150,60,100,170,183,55,141,114
