,St_len_min,K_nb_max,N_cl_max,N_stages,Cl_cen,St_edges,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold
0,40,35,15,8,Mode,"[0, 370, 526, 728, 1052, 1275, 1489, 1857, 2017]",18009.134522095886,12.379700204814498,0.03940518485281908,141.09784601528386,3.4202275423727264,0.10213894297170292,59.88664643629615,2.93600197062639
