Stat,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
max,1159.035294117647,0.9936152623512337,0.15674857631747566,0.27501549692704275,0.06530939910288697,2302.374117647059,2240.383529411765,61.99058823529412
std,1158.5670588235294,1.0185955334758359,0.16095733126182077,0.24646633958898928,0.057329133258873295,2246.8423529411766,2261.025882352941,-14.183529411764706
norm-2,1159.075294117647,1.1041462830013795,0.17537119163435483,0.39389916892136295,0.09854061835721624,2145.324705882353,1964.4188235294118,180.90588235294118
norm-1,1159.0658823529411,1.1335428088935757,0.18032401112451243,0.3970506477057304,0.09942154237900862,2128.8705882352942,1903.795294117647,225.07529411764705
sum,1159.0658823529411,1.1335428088935757,0.18032401112451243,0.3970506477057304,0.09942154237900862,2128.8705882352942,1903.7341176470588,225.13647058823528
mean,1159.070588235294,1.1872460319975646,0.18937209969964316,0.40045746970560014,0.10037384177335736,1984.0564705882352,1978.870588235294,5.185882352941176
