Feature,IV,IVs
channel-0 landscape dim-1 max,0.19512329408022372,"[0.132623698235551, 0.07800961788019747, 0.11629353749946576, 0.07418318252547117, 0.5745064342604331]"
channel-0 landscape dim-1 mean,0.19665841335263054,"[0.11973856416958234, 0.02658818870371127, 0.1345181933516331, 0.05509118995067998, 0.647355930587546]"
channel-0 landscape dim-1 std,0.15734995295396187,"[0.08852927376114708, 0.05631233709789414, 0.1741321084137876, 0.06196787253098173, 0.4058081729659988]"
channel-0 landscape dim-1 sum,0.19665841335263054,"[0.11973856416958234, 0.02658818870371127, 0.1345181933516331, 0.05509118995067998, 0.647355930587546]"
channel-0 landscape dim-1 norm-1,0.19665841335263054,"[0.11973856416958234, 0.02658818870371127, 0.1345181933516331, 0.05509118995067998, 0.647355930587546]"
channel-0 landscape dim-1 norm-2,0.15700125732256026,"[0.09799976977710737, 0.05537905090021951, 0.16528582242379575, 0.060533470545679965, 0.4058081729659988]"
channel-0 landscape dim-2 max,0.11242061785129083,"[0.03697372596654953, 0.1562703271965782, 0.14523367569032686, 0.056635329960693134, 0.16699003044230634]"
channel-0 landscape dim-2 mean,0.14096926153844055,"[0.20586513532689857, 0.19099349943797855, 0.02699238626614798, 0.0619303529785142, 0.21906493368266347]"
channel-0 landscape dim-2 std,0.11443817118104674,"[0.05048106542728093, 0.17582147883770166, 0.05218181308916645, 0.07342715029680423, 0.2202793482542804]"
channel-0 landscape dim-2 sum,0.14096926153844055,"[0.20586513532689857, 0.19099349943797855, 0.02699238626614798, 0.0619303529785142, 0.21906493368266347]"
channel-0 landscape dim-2 norm-1,0.14096926153844055,"[0.20586513532689857, 0.19099349943797855, 0.02699238626614798, 0.0619303529785142, 0.21906493368266347]"
channel-0 landscape dim-2 norm-2,0.12038814509892246,"[0.051510188239352404, 0.17652444608514364, 0.05218181308916645, 0.07342715029680423, 0.2482971277841456]"
channel-0 silhouette-1 dim-1 max,0.18244135584897953,"[0.09573215576828377, 0.12165478539587557, 0.07374452476847392, 0.13440165275133636, 0.486673660560928]"
channel-0 silhouette-1 dim-1 mean,0.19046817344453335,"[0.09104794363696929, 0.11231896950316561, 0.1247205498583895, 0.09384602762999117, 0.5304073765941513]"
channel-0 silhouette-1 dim-1 std,0.21941526393585287,"[0.05899425652687459, 0.09133453500601023, 0.11488685046647176, 0.09811911981703644, 0.7337415578628713]"
channel-0 silhouette-1 dim-1 sum,0.19046817344453335,"[0.09104794363696929, 0.11231896950316561, 0.1247205498583895, 0.09384602762999117, 0.5304073765941513]"
channel-0 silhouette-1 dim-1 norm-1,0.19046817344453335,"[0.09104794363696929, 0.11231896950316561, 0.1247205498583895, 0.09384602762999117, 0.5304073765941513]"
channel-0 silhouette-1 dim-1 norm-2,0.21876520502588498,"[0.05556549967744804, 0.09207084917995513, 0.11488685046647176, 0.09756126794267878, 0.7337415578628713]"
channel-0 silhouette-1 dim-2 max,0.08894099837636785,"[0.022198739012085057, 0.07724201356661133, 0.09508196698730885, 0.034534146390605654, 0.21564812592522836]"
channel-0 silhouette-1 dim-2 mean,0.09345651651057459,"[0.039344673300442425, 0.10367802366722965, 0.016039494934381, 0.05539922461978347, 0.2528211660310364]"
channel-0 silhouette-1 dim-2 std,0.08838193738066938,"[0.018857728770347117, 0.08623148591134272, 0.080924703136199, 0.02964477914626005, 0.22625098993919804]"
channel-0 silhouette-1 dim-2 sum,0.09345651651057459,"[0.039344673300442425, 0.10367802366722965, 0.016039494934381, 0.05539922461978347, 0.2528211660310364]"
channel-0 silhouette-1 dim-2 norm-1,0.09345651651057459,"[0.039344673300442425, 0.10367802366722965, 0.016039494934381, 0.05539922461978347, 0.2528211660310364]"
channel-0 silhouette-1 dim-2 norm-2,0.08838193738066938,"[0.018857728770347117, 0.08623148591134272, 0.080924703136199, 0.02964477914626005, 0.22625098993919804]"
channel-0 silhouette-2 dim-1 max,0.1699389639889667,"[0.12803286794465388, 0.1594461856402213, 0.23482427493551178, 0.12065737411720757, 0.206734117307239]"
channel-0 silhouette-2 dim-1 mean,0.24192527135324568,"[0.1821729603109156, 0.15059543564729322, 0.20159990083483145, 0.13000481882585863, 0.5452532411473294]"
channel-0 silhouette-2 dim-1 std,0.16923344309904187,"[0.05664803539258239, 0.17461970833976556, 0.2516449198215639, 0.13506948071850045, 0.22818507122279702]"
channel-0 silhouette-2 dim-1 sum,0.24192527135324568,"[0.1821729603109156, 0.15059543564729322, 0.20159990083483145, 0.13000481882585863, 0.5452532411473294]"
channel-0 silhouette-2 dim-1 norm-1,0.24192527135324568,"[0.1821729603109156, 0.15059543564729322, 0.20159990083483145, 0.13000481882585863, 0.5452532411473294]"
channel-0 silhouette-2 dim-1 norm-2,0.16852467930163478,"[0.05830666111679564, 0.17007899260315976, 0.2494304497666582, 0.1366222217987632, 0.22818507122279702]"
channel-0 silhouette-2 dim-2 max,0.10895283060945467,"[0.04336921329025033, 0.07310827993456805, 0.05932065104766674, 0.042163763987657504, 0.32680224478713066]"
