Source,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
channel-29,1169.0169491525423,0.41051089892557985,0.05850531224737828,0.11034269864368781,0.019278873857674576,3632.4491525423728,3308.8474576271187,323.60169491525426
channel-30,1164.8305084745762,0.5093216254211942,0.07515325540293404,0.11344209450114279,0.020145239285047706,3410.3728813559323,3230.762711864407,179.61016949152543
channel-16,1128.0254237288136,0.690891994333077,0.10574480439344244,0.09637310813464339,0.01537399342025478,2974.830508474576,3561.1949152542375,-586.3644067796611
channel-32,1181.5677966101696,0.7250066933423089,0.1114925565861135,0.1101115316246542,0.019214256389480603,2894.898305084746,3314.0254237288136,-419.1271186440678
channel-11,1138.3135593220338,0.7268652229567805,0.11180568752312782,0.13965607293150845,0.02747275912132395,2931.3813559322034,2790.8728813559323,140.5084745762712
channel-31,1183.5593220338983,0.7642520568207791,0.11810473932659456,0.1796479615915247,0.03865157954436084,2800.4661016949153,2364.584745762712,435.8813559322034
overall,1158.0875,0.8494729925604816,0.13246303163123424,0.24767368424969033,0.0576666189241648,2608.225,1743.73125,864.49375
channel-8,1174.9661016949153,0.9281053692936699,0.14571126271370147,0.1742096952977594,0.03713143622661256,2413.9322033898306,2466.6610169491523,-52.728813559322035
channel-28,1186.6271186440679,0.9403608590782583,0.14777610632444424,0.12240975043150643,0.02265194298472429,2481.169491525424,3077.915254237288,-596.7457627118644
channel-27,1129.3559322033898,0.9455461316917686,0.14864973742480467,0.15646655727299874,0.032171746640402454,2375.584745762712,2811.101694915254,-435.5169491525424
channel-23,1149.1864406779662,0.9775902285117135,0.15404862802352168,0.1153367048578937,0.020674834401942482,2331.635593220339,3210.5677966101694,-878.9322033898305
channel-2,1194.5762711864406,0.9784659108064674,0.1541961657411604,0.44042622432214973,0.11154619560213631,2318.093220338983,1050.8559322033898,1267.2372881355932
channel-6,1155.2966101694915,0.9825527983195983,0.15488473745209477,0.16678360723378813,0.035055642667110316,2306.9830508474574,2439.686440677966,-132.70338983050848
channel-3,1189.2881355932204,1.0094955489818405,0.1594241371446902,0.7462318288035581,0.19702717815632506,2244.3474576271187,630.957627118644,1613.3898305084747
channel-9,1174.3050847457628,1.0367862255019953,0.1640221564842643,0.43575356227902967,0.11024005949234553,2212.8728813559323,1340.2627118644068,872.6101694915254
channel-22,1123.9237288135594,1.0500839729917792,0.1662626029636926,0.13625239816156945,0.02652133946332688,2201.5169491525426,2830.4830508474574,-628.9661016949152
channel-0,1168.7796610169491,1.0537770679641514,0.1668848272641166,0.23983729745943205,0.05547613571296955,2123.5677966101694,1913.4322033898304,210.135593220339
channel-24,1150.635593220339,1.080682434836339,0.17141792841773917,0.10808574137573139,0.018647992925407482,2127.135593220339,3343.271186440678,-1216.135593220339
channel-26,1148.084745762712,1.0826247104081472,0.17174516913804014,0.10055055459955285,0.016541703309004358,2112.864406779661,3488.3050847457625,-1375.4406779661017
channel-4,1172.5084745762713,1.0914532273496729,0.17323262554487978,0.19214648287562713,0.04214525612903726,2069.3050847457625,2093.593220338983,-24.28813559322034
channel-25,1165.0084745762713,1.109576566665587,0.17628610297006175,0.15828313041424996,0.0326795282334149,1991.2457627118645,2739.2033898305085,-747.957627118644
channel-1,1195.8983050847457,1.1102409174221997,0.17639803488295916,1.043862690659179,0.28022309784201294,1998.949152542373,445.09322033898303,1553.8559322033898
channel-19,1126.915254237288,1.2218392725979685,0.1952004780903996,0.11896667931371352,0.021689510976154677,1774.5,3178.5,-1404.0
channel-5,1165.6864406779662,1.2298738104376516,0.19655416239148757,0.43377991454331877,0.10968837127868274,1777.406779661017,1404.2457627118645,373.16101694915255
channel-18,1148.4237288135594,1.2652339230268366,0.2025117457960072,0.40771801628759524,0.10240336198689916,1686.4745762711864,1381.322033898305,305.1525423728813
channel-21,1148.2288135593221,1.3560574522691764,0.21781398074193226,0.3624039183123086,0.08973683932766595,1466.3135593220338,1246.3813559322034,219.9322033898305
channel-10,1189.9322033898304,1.3977162810675727,0.2248327917390714,0.3061178327759667,0.07400334777202597,1684.7033898305085,1616.593220338983,68.11016949152543
channel-12,1161.084745762712,1.4608586283078848,0.23547121374897065,0.3251791636361569,0.07933150810277818,1398.2881355932204,1458.8728813559321,-60.58474576271186
channel-7,1187.9661016949153,1.4791773925268354,0.2385576169787926,0.2855502502949473,0.06825414915212709,1479.915254237288,1506.8389830508474,-26.923728813559322
channel-17,1188.6016949152543,1.4799170530446917,0.23868223731802493,0.7481309805177478,0.197558042706122,1225.1610169491526,574.4152542372881,650.7457627118644
channel-13,1141.635593220339,1.5095932829893497,0.24368218222999566,0.13511896010621277,0.02620451270405116,1780.1949152542372,2830.576271186441,-1050.3813559322034
channel-14,1153.135593220339,1.5692495692762825,0.25373326168461835,0.27147693734615,0.0643202754721602,1236.1864406779662,1724.8135593220338,-488.6271186440678
channel-15,1174.5084745762713,1.5747963238381253,0.25466779640486936,0.4844357968640506,0.12384806792737107,1214.2627118644068,969.0932203389831,245.16949152542372
channel-33,1179.1525423728813,1.625683710501338,0.2632414639665744,1.8553285929900962,0.5070498846110083,989.8559322033898,128.28813559322035,861.5677966101695
channel-20,1155.550847457627,2.413509881045679,0.39597690442772204,0.467869823604241,0.11921742790487591,566.7118644067797,934.1525423728814,-367.4406779661017
