name,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF,Source,Algorithm,Dimension,Stat
channel-0 landscape dim-1 max,1197,1.0953849763159285,0.1738950590236483,0.19512329408022372,0.042977355812359785,2010,1890,120,channel-0,landscape,dim-1,max
channel-0 landscape dim-1 mean,1197,1.4951569733692278,0.2412499072082908,0.19665841335263054,0.0434064633951516,1050,1866,-816,channel-0,landscape,dim-1,mean
channel-0 landscape dim-1 std,1197,1.2564574711262764,0.2010330614716441,0.15734995295396187,0.0324186797563632,1602,2394,-792,channel-0,landscape,dim-1,std
channel-0 landscape dim-1 sum,1197,1.4951569733692278,0.2412499072082908,0.19665841335263054,0.0434064633951516,1051,1865,-814,channel-0,landscape,dim-1,sum
channel-0 landscape dim-1 norm-1,1197,1.4951569733692278,0.2412499072082908,0.19665841335263054,0.0434064633951516,1052,1864,-812,channel-0,landscape,dim-1,norm-1
channel-0 landscape dim-1 norm-2,1197,1.268961164971648,0.2031397232861532,0.15700125732256026,0.03232120984493006,1565,2398,-833,channel-0,landscape,dim-1,norm-2
channel-0 landscape dim-2 max,1069,0.3364324421999591,0.0460243399849775,0.11242061785129083,0.01985970878329781,3853,3211,642,channel-0,landscape,dim-2,max
channel-0 landscape dim-2 mean,1069,0.7099025446455377,0.1089477619283385,0.14096926153844055,0.027839831047915622,2961,2671,290,channel-0,landscape,dim-2,mean
channel-0 landscape dim-2 std,1069,0.5009517710081994,0.0737430759069458,0.11443817118104674,0.020423669804468355,3431,3170,261,channel-0,landscape,dim-2,std
channel-0 landscape dim-2 sum,1069,0.7099025446455388,0.1089477619283386,0.14096926153844055,0.027839831047915622,2958,2673,285,channel-0,landscape,dim-2,sum
channel-0 landscape dim-2 norm-1,1069,0.7099025446455388,0.1089477619283386,0.14096926153844055,0.027839831047915622,2960,2672,288,channel-0,landscape,dim-2,norm-1
