St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  731 1576 2019]
40,50,20,Mode,40,[   0   89 2019]
40,50,20,Median,40,[   0  183 1701 2019]
40,50,20,Mode,40,[   0   89 1001 1808 2019]
40,50,20,Median,40,[   0  183  788 1339 2019]
40,50,20,Mode,40,[   0   89 1336 1808 2019]
40,50,20,Median,40,[   0  731 1001 1342 2019]
40,50,20,Mode,40,[   0   89 1336 1808 2019]
40,50,20,Median,40,[   0   89  440  774 1001 1342 2019]
40,50,20,Mode,40,[   0   89  440  621 1001 1336 1808 2019]
40,50,20,Median,40,[   0  440  774 1001 2019]
40,50,20,Mode,40,[   0   89  440  621 1001 1336 1548 1808 2019]
40,50,20,Median,40,[   0   89  440  774 1001 1548 1808 1976 2019]
40,50,20,Mode,40,[   0   89  440  621 1001 1548 1808 1961 2019]
40,50,20,Median,40,[   0  440  788 1001 1548 1808 1976 2019]
40,50,20,Mode,40,[   0   89  440  774 1001 1548 1808 1961 2019]
40,50,20,Median,40,[   0  440  787 1001 1145 1339 1808 1976 2019]
40,50,20,Mode,40,[   0   89  440  731 1001 1145 1336 1548 1808 1961 2019]
