St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  928 1046]
40,50,20,Mode,40,[   0  280  928 1046]
40,50,20,Median,40,[   0   60  280  928 1046]
40,50,20,Mode,40,[   0   60  280  928 1046]
40,50,20,Median,40,[   0   60  280  798  928 1046]
40,50,20,Mode,40,[   0   60  280  798  928 1046]
40,50,20,Median,40,[   0   60  280  403  798  928 1046]
40,50,20,Mode,40,[   0   60  280  403  798  928 1046]
40,50,20,Median,40,[   0   60  280  403  798  928  977 1046]
40,50,20,Mode,40,[   0   60  280  403  798  928  977 1046]
40,50,20,Median,40,[   0   60  225  280  403  798  928  977 1046]
40,50,20,Mode,40,[   0   60  225  280  403  798  928  977 1046]
40,50,20,Median,40,[   0   60  225  280  798  877  928  977 1046]
40,50,20,Mode,40,[   0   60  225  280  798  877  928  977 1046]
40,50,20,Median,40,[   0   60  225  280  798  877  928  977 1046]
40,50,20,Mode,40,[   0   60  225  280  798  877  928  977 1046]
40,50,20,Median,40,[   0   60  225  280  798  877  928  977 1046]
40,50,20,Mode,40,[   0   60  225  280  798  877  928  977 1046]
