,St_len_min,K_nb_max,N_cl_max,N_stages,Cl_cen,St_edges,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold,AMI,ARI,FMI
0,0,40,20,3,Median,"[0, 223, 682, 1046]",4562166.852540348,136.101111686117,0.10467031030894144,310.27158093617277,5.968723301841905,0.2228113463750734,328.7952117712814,4.653088182768768,0.5954178219380998,0.36466606347606006,0.5475571590957347
1,60,35,10,4,Median,"[0, 240, 671, 856, 1046]",3981120.6408420107,159.00193715027885,0.05356602812992626,275.69231719153134,3.6953351616759695,0.22782150029593728,287.1690813879622,1.4844992334727956,0.6928586600170764,0.49068708643718517,0.6231070885413514
2,40,40,15,5,Median,"[0, 231, 556, 681, 856, 1046]",3201725.1244836384,177.55444919389976,0.040277630550348366,284.55272973426844,2.4113604840029006,0.325476197172176,288.3661121012989,1.0888093446690046,0.78143761139995,0.6248944585231662,0.7055553987787555
3,40,35,10,6,Median,"[0, 187, 335, 556, 681, 856, 1046]",1871111.229927816,147.59107866208626,0.012471646594382432,250.85931197992187,2.427220410581555,0.26808720405815933,174.65620617434377,1.31222552963913,0.7715991669850856,0.5860758469624331,0.6532504645432365
4,0,35,15,7,Median,"[0, 187, 340, 556, 681, 856, 976, 1046]",1951742.1059696702,160.7684166530276,0.018613875972780303,251.32672321083786,4.272931754806606,0.2975876232782179,182.89146753963288,1.2052225004254347,0.8067990844323404,0.6232617799542023,0.6800504937334875
5,0,40,15,8,Median,"[0, 14, 187, 340, 556, 681, 855, 976, 1046]",1651125.5091500548,150.707103729007,-0.03069305594882898,218.93287413781943,4.032160745638919,0.27279092007839856,155.19281211193876,1.2666008579444041,0.8066396899431322,0.6303374347889245,0.6849950056480195
6,0,45,15,9,Median,"[0, 14, 192, 340, 555, 681, 789, 856, 976, 1046]",1211148.7722490383,135.02635654443083,-0.049106312710620305,193.98816106955968,4.559920481697295,0.23861622337200533,116.63804413579733,1.7633465232205412,0.8320779431029466,0.6696172217098272,0.7163881987514815
7,0,40,10,10,Median,"[0, 14, 187, 246, 340, 556, 681, 789, 856, 976, 1046]",900891.5824841579,120.521795931144,-0.07382944541233272,176.57923610107736,4.5500201823756985,0.2049724962376088,85.11809133177763,1.9194075780472022,0.8303045755665811,0.6661906321373396,0.7127958710284582
8,20,45,15,11,Median,"[0, 50, 187, 246, 340, 554, 609, 681, 789, 856, 976, 1046]",680507.902334343,113.2212973934298,-0.08820000518654081,165.33658911589632,4.127143280437324,0.19048830452599205,64.44125358638257,1.9875319928729678,0.8234494086588727,0.6411026428130518,0.6920242675317153
9,0,40,10,12,Median,"[0, 14, 187, 246, 340, 556, 609, 681, 789, 855, 912, 976, 1046]",576805.8645248777,112.70628170611995,-0.10445137034700032,151.81249710535224,5.060623327463683,0.17988552275263237,57.43902671822993,2.0078903136873554,0.7987200212130722,0.5965662806750914,0.6525568737498608
10,0,40,10,13,Mode,"[0, 14, 187, 246, 340, 566, 609, 671, 710, 789, 856, 912, 977, 1046]",440788.69587593287,106.7965532881728,-0.12247622158085164,134.55103986743458,5.015931367229248,0.16478678779345104,42.00635482917239,1.9566125363231341,0.7729087519100177,0.5578472595936831,0.618612859860881
11,0,50,10,14,Mode,"[0, 14, 187, 246, 340, 414, 554, 609, 671, 710, 789, 856, 912, 977, 1046]",418838.2608306589,101.97891947088608,-0.12152175229357486,127.87879541170516,5.621103926321289,0.1616107471388861,41.40571533103254,2.077037382482065,0.7675200174352622,0.5291566037388972,0.5979846935648044
12,0,45,10,15,Median,"[0, 14, 187, 243, 311, 340, 414, 556, 609, 671, 710, 789, 855, 912, 976, 1046]",388001.77190728625,98.99246679654202,-0.14656612905755628,120.59288871391986,5.6407829134596925,0.14843812820679725,38.937361634420256,2.1660767091590016,0.7668271312917905,0.5252592401991429,0.5957996829979348
13,0,40,20,16,Mode,"[0, 14, 187, 199, 246, 307, 340, 414, 554, 609, 681, 710, 789, 856, 912, 977, 1046]",332808.03848007595,95.26046130063956,-0.15052665952227426,114.56750105345998,6.36986573862299,0.14369486407373272,32.732702222503704,2.213136257755472,0.7699622814414909,0.5285922096765048,0.5993884010637915
