St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  213  784 1046]
40,50,20,Mode,40,[   0   61  866 1046]
40,50,20,Median,40,[   0  111  784 1046]
40,50,20,Mode,40,[   0  442  866 1046]
40,50,20,Median,40,[   0  111 1046]
40,50,20,Mode,40,[   0  442  866 1046]
40,50,20,Median,40,[   0  251  433  688 1046]
40,50,20,Mode,40,[   0  442  866 1046]
40,50,20,Median,40,[   0  433  784  866 1046]
40,50,20,Mode,40,[   0  442  817  866 1046]
40,50,20,Median,40,[   0   61  129  251  433 1046]
40,50,20,Mode,40,[   0   61  111  251  442  866  967 1046]
40,50,20,Median,40,[   0   61  111  251  407  535  688 1046]
40,50,20,Mode,40,[   0   61  111  251  442  535  629  866  967 1046]
40,50,20,Median,40,[   0   61  111  251  407  535  784  866  967 1046]
40,50,20,Mode,40,[   0   61  111  251  442  535  817  866  967 1046]
40,50,20,Median,40,[   0   61  111  192  251  414  535  784  866  967 1046]
40,50,20,Mode,40,[   0   61  111  192  251  442  535  817  866  967 1046]
