,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 118.7)","(119.5, 198.7)","(199.5, 317.1)","(319.5, 449.9)","(450.7, 508.3)","(509.1, 620.3)","(621.1, 769.9)","(770.7, 877.1)","(877.9, 938.7)"
"Time length, sec",108.8,79.19999999999999,117.60000000000002,130.39999999999998,57.60000000000002,111.19999999999993,148.79999999999995,106.39999999999998,60.80000000000007
Number of epochs,124,86,131,145,70,126,173,121,70
