St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  111  784 1046]
40,50,20,Mode,40,[   0   85  545 1046]
40,50,20,Median,40,[   0  111  545  787 1046]
40,50,20,Mode,40,[   0   85  545 1046]
40,50,20,Median,40,[   0  111  545  784  855 1046]
40,50,20,Mode,40,[   0   85  545  785  842 1046]
40,50,20,Median,40,[   0   85  196  545  784  855 1046]
40,50,20,Mode,40,[   0   85  196  545  785  842 1046]
40,50,20,Median,40,[   0   85  196  545  784  842  973 1046]
40,50,20,Mode,40,[   0   85  196  545  785  842  976 1046]
40,50,20,Median,40,[   0   85  196  545  784  842  973 1046]
40,50,20,Mode,40,[   0   85  196  487  545  785  842  976 1046]
40,50,20,Median,40,[   0   85  196  545  785  842  973 1046]
40,50,20,Mode,40,[   0   85  196  487  545  714  785  842  976 1046]
40,50,20,Median,40,[   0   85  196  487  545  714  785  842  973 1046]
40,50,20,Mode,40,[   0   85  196  487  545  714  785  842  976 1046]
40,50,20,Median,40,[   0  111  196  487  545  714  785  842  973 1046]
40,50,20,Mode,40,[   0  111  196  487  545  714  785  842  976 1046]
