St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  206 1132 1642]
40,50,20,Mode,40,[   0   65 1133 1642]
40,50,20,Median,40,[   0  166  494 1132 1642]
40,50,20,Mode,40,[   0   65  494 1133 1642]
40,50,20,Median,40,[   0  166  494 1133 1642]
40,50,20,Mode,40,[   0   65  494  950 1133 1642]
40,50,20,Median,40,[   0  166  494 1133 1518 1642]
40,50,20,Mode,40,[   0   65  494  950 1133 1518 1642]
40,50,20,Median,40,[   0   65  206  494 1133 1518 1642]
40,50,20,Mode,40,[   0   65  208  494  950 1133 1518 1642]
40,50,20,Median,40,[   0   65  206  494 1133 1318 1518 1642]
40,50,20,Mode,40,[   0   65  208  494  950 1133 1318 1518 1642]
40,50,20,Median,40,[   0   65  206  494 1133 1318 1518 1642]
40,50,20,Mode,40,[   0   65  208  642  950 1133 1318 1518 1642]
40,50,20,Median,40,[   0   65  206  642  950 1003 1133 1318 1518 1642]
40,50,20,Mode,40,[   0   65  208  642  950  997 1133 1318 1518 1642]
40,50,20,Median,40,[   0   65  206  413  494  950 1003 1133 1318 1518 1642]
40,50,20,Mode,40,[   0   65  208  413  494  950  997 1133 1318 1518 1642]
