,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 129.1)","(129.9, 198.7)","(199.5, 449.9)","(450.7, 506.7)","(507.5, 620.3)","(621.1, 704.3)","(705.1, 758.7)","(759.5, 877.1)","(877.9, 938.7)"
"Time length, sec",119.19999999999999,68.79999999999998,250.39999999999998,56.0,112.79999999999995,83.19999999999993,53.60000000000002,117.60000000000002,60.80000000000007
Number of epochs,136,74,276,68,128,98,62,134,70
