,N_clusters,K_neighb,Silh,Cal-Har,Dav-Bold,Len_min,St_edges
0,2,20,0.24042463936363145,340.0478998348832,1.2243246003561472,0,[   0  137  358 1046]
1,2,20,0.24042463936363145,340.0478998348832,1.2243246003561472,20,[   0  137  358 1046]
2,2,20,0.24042463936363145,340.0478998348832,1.2243246003561472,40,[   0  137  358 1046]
3,2,20,0.24042463936363145,340.0478998348832,1.2243246003561472,60,[   0  137  358 1046]
4,2,21,0.3087448603118502,369.3933022771913,0.9246851905667526,0,[   0   52  244 1046]
5,2,21,0.3087448603118502,369.3933022771913,0.9246851905667526,20,[   0   52  244 1046]
6,2,21,0.3087448603118502,369.3933022771913,0.9246851905667526,40,[   0   52  244 1046]
7,2,21,0.3087448603118502,369.3933022771913,0.9246851905667526,60,[   0  244 1046]
8,2,22,0.2683286991533306,370.4151454535033,1.1198952538054758,0,[   0   52  323 1046]
9,2,22,0.2683286991533306,370.4151454535033,1.1198952538054758,20,[   0   52  323 1046]
10,2,22,0.2683286991533306,370.4151454535033,1.1198952538054758,40,[   0   52  323 1046]
11,2,22,0.2683286991533306,370.4151454535033,1.1198952538054758,60,[   0  323 1046]
12,2,23,0.23959898511703906,358.4291049355787,1.254335687172948,0,[   0  177 1046]
13,2,23,0.23959898511703906,358.4291049355787,1.254335687172948,20,[   0  177 1046]
14,2,23,0.23959898511703906,358.4291049355787,1.254335687172948,40,[   0  177 1046]
15,2,23,0.23959898511703906,358.4291049355787,1.254335687172948,60,[   0  177 1046]
16,2,24,0.3003984054451214,370.38293753583366,0.9495465018226299,0,[   0   52  257 1046]
17,2,24,0.3003984054451214,370.38293753583366,0.9495465018226299,20,[   0   52  257 1046]
18,2,24,0.3003984054451214,370.38293753583366,0.9495465018226299,40,[   0   52  257 1046]
19,2,24,0.3003984054451214,370.38293753583366,0.9495465018226299,60,[   0  257 1046]
20,2,25,0.3004656845079576,371.6853853660873,0.9510319302623683,0,[   0   52  282 1046]
21,2,25,0.3004656845079576,371.6853853660873,0.9510319302623683,20,[   0   52  282 1046]
22,2,25,0.3004656845079576,371.6853853660873,0.9510319302623683,40,[   0   52  282 1046]
23,2,25,0.3004656845079576,371.6853853660873,0.9510319302623683,60,[   0  282 1046]
24,2,26,0.30878309084040384,382.10060094842413,0.9336640294000618,0,[   0   52  282 1046]
25,2,26,0.30878309084040384,382.10060094842413,0.9336640294000618,20,[   0   52  282 1046]
26,2,26,0.30878309084040384,382.10060094842413,0.9336640294000618,40,[   0   52  282 1046]
27,2,26,0.30878309084040384,382.10060094842413,0.9336640294000618,60,[   0  282 1046]
28,2,27,0.3064880760225272,381.7387428994316,0.9408314536690102,0,[   0   52  282 1046]
29,2,27,0.3064880760225272,381.7387428994316,0.9408314536690102,20,[   0   52  282 1046]
30,2,27,0.3064880760225272,381.7387428994316,0.9408314536690102,40,[   0   52  282 1046]
31,2,27,0.3064880760225272,381.7387428994316,0.9408314536690102,60,[   0  282 1046]
32,2,28,0.26948799462564593,383.68299398391844,1.1216359398554256,0,[   0   52  415 1046]
33,2,28,0.26948799462564593,383.68299398391844,1.1216359398554256,20,[   0   52  415 1046]
34,2,28,0.26948799462564593,383.68299398391844,1.1216359398554256,40,[   0   52  415 1046]
35,2,28,0.26948799462564593,383.68299398391844,1.1216359398554256,60,[   0  415 1046]
36,2,29,0.3064880760225272,381.7387428994316,0.9408314536690102,0,[   0   52  282 1046]
37,2,29,0.3064880760225272,381.7387428994316,0.9408314536690102,20,[   0   52  282 1046]
38,2,29,0.3064880760225272,381.7387428994316,0.9408314536690102,40,[   0   52  282 1046]
39,2,29,0.3064880760225272,381.7387428994316,0.9408314536690102,60,[   0  282 1046]
40,2,30,0.3094044793917012,381.6706664108518,0.9308737305039085,0,[   0   52  282 1046]
41,2,30,0.3094044793917012,381.6706664108518,0.9308737305039085,20,[   0   52  282 1046]
42,2,30,0.3094044793917012,381.6706664108518,0.9308737305039085,40,[   0   52  282 1046]
43,2,30,0.3094044793917012,381.6706664108518,0.9308737305039085,60,[   0  282 1046]
44,2,31,0.30858035756266106,381.27737160290377,0.9376248904889976,0,[   0   52  316 1046]
45,2,31,0.30858035756266106,381.27737160290377,0.9376248904889976,20,[   0   52  316 1046]
46,2,31,0.30858035756266106,381.27737160290377,0.9376248904889976,40,[   0   52  316 1046]
