Stat,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
max,2427.68,0.8340102912385248,0.15120838452844393,0.17159266634864848,0.22899895989020083,2366.5270588235294,2279.4423529411765,87.08470588235294
norm-2,2427.9223529411765,0.8947908782114126,0.1629462683636539,0.19472931452066625,0.26898584620363597,2247.049411764706,2063.164705882353,183.88470588235293
std,2421.254117647059,0.9158704768068715,0.16701713855312283,0.15971636638846098,0.20847324446238766,2195.3176470588237,2465.6188235294117,-270.30117647058825
norm-1,2427.8870588235295,1.0199372877022401,0.18711441299924622,0.1984638097189996,0.2754401447616453,2120.609411764706,2034.7341176470588,85.87529411764706
sum,2427.8870588235295,1.0199372877022401,0.18711441299924622,0.1984638097189996,0.2754401447616453,2120.665882352941,2034.8494117647058,85.81647058823529
mean,2427.9082352941177,1.0427890535703195,0.19152752229199757,0.19806890771077137,0.27475763873957304,2039.8376470588234,1955.9317647058824,83.90588235294118
