name,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF,Source,Algorithm,Dimension,Stat
channel-0 landscape dim-1 max,2554,1.2587728594648675,0.2332380905859104,0.1654788170822546,0.21843244248737131,986,2388,-1402,channel-0,landscape,dim-1,max
channel-0 landscape dim-1 mean,2554,1.358990497106059,0.252592016690576,0.21978328458516946,0.31228642480175556,864,1365,-501,channel-0,landscape,dim-1,mean
channel-0 landscape dim-1 std,2554,1.0282631517759633,0.1887222952227053,0.20726210604883422,0.290646170823731,1445,1573,-128,channel-0,landscape,dim-1,std
channel-0 landscape dim-1 sum,2554,1.3589904971060602,0.2525920166905763,0.21978328458516946,0.31228642480175556,862,1364,-502,channel-0,landscape,dim-1,sum
channel-0 landscape dim-1 norm-1,2554,1.3589904971060602,0.2525920166905763,0.21978328458516946,0.31228642480175556,863,1366,-503,channel-0,landscape,dim-1,norm-1
channel-0 landscape dim-1 norm-2,2554,1.1812335914312355,0.2182637876682376,0.21108550217903935,0.2972541161601971,1095,1484,-389,channel-0,landscape,dim-1,norm-2
channel-0 landscape dim-2 max,2485,0.5929450982195948,0.1046541248002373,0.20779963909801757,0.2915751849474538,2823,1560,1263,channel-0,landscape,dim-2,max
channel-0 landscape dim-2 mean,2485,0.9679662678269566,0.1770778236131388,0.25432845423506095,0.37199056868631325,1581,828,753,channel-0,landscape,dim-2,mean
channel-0 landscape dim-2 std,2485,1.115427297872836,0.2055553445964592,0.22643304188746513,0.3237791478306869,1236,1263,-27,channel-0,landscape,dim-2,std
channel-0 landscape dim-2 sum,2485,0.967966267826958,0.1770778236131391,0.25432845423506095,0.37199056868631325,1579,825,754,channel-0,landscape,dim-2,sum
channel-0 landscape dim-2 norm-1,2485,0.967966267826958,0.1770778236131391,0.25432845423506095,0.37199056868631325,1578,826,752,channel-0,landscape,dim-2,norm-1
channel-0 landscape dim-2 norm-2,2485,1.1213973946112872,0.2067082834786086,0.22625085538017553,0.32346427632896085,1228,1266,-38,channel-0,landscape,dim-2,norm-2
channel-0 silhouette-1 dim-1 max,2554,2.0732841261365147,0.3905356605308372,0.11411103573995392,0.12965391167182344,374,3195,-2821,channel-0,silhouette-1,dim-1,max
channel-0 silhouette-1 dim-1 mean,2554,2.9428538955688768,0.5584660713503371,0.20420299591260457,0.2853591349346849,109,1639,-1530,channel-0,silhouette-1,dim-1,mean
channel-0 silhouette-1 dim-1 std,2554,2.3178621052099846,0.4377683058538478,0.1569968977134655,0.2037732082284655,241,2549,-2308,channel-0,silhouette-1,dim-1,std
channel-0 silhouette-1 dim-1 sum,2554,2.942853895568877,0.5584660713503372,0.20420299591260457,0.2853591349346849,107,1637,-1530,channel-0,silhouette-1,dim-1,sum
channel-0 silhouette-1 dim-1 norm-1,2554,2.942853895568877,0.5584660713503372,0.20420299591260457,0.2853591349346849,108,1636,-1528,channel-0,silhouette-1,dim-1,norm-1
channel-0 silhouette-1 dim-1 norm-2,2554,2.341891694810516,0.4424088752426335,0.16180517970898672,0.21208332402779634,235,2469,-2234,channel-0,silhouette-1,dim-1,norm-2
channel-0 silhouette-1 dim-2 max,2485,0.5443219633599045,0.0952640754915431,0.16484905855356793,0.21734403579577605,3053,2401,652,channel-0,silhouette-1,dim-2,max
channel-0 silhouette-1 dim-2 mean,2485,0.6415709308634562,0.114044695102209,0.23430840827891702,0.33739008136912824,2620,1111,1509,channel-0,silhouette-1,dim-2,mean
channel-0 silhouette-1 dim-2 std,2485,0.5935907697719941,0.104778816219903,0.1861790113373079,0.25420842473807304,2820,1973,847,channel-0,silhouette-1,dim-2,std
channel-0 silhouette-1 dim-2 sum,2485,0.6415709308634558,0.1140446951022089,0.23430840827891702,0.33739008136912824,2622,1109,1513,channel-0,silhouette-1,dim-2,sum
channel-0 silhouette-1 dim-2 norm-1,2485,0.6415709308634558,0.1140446951022089,0.23430840827891702,0.33739008136912824,2621,1110,1511,channel-0,silhouette-1,dim-2,norm-1
