Feature,IV,IVs
channel-0 landscape dim-1 max,0.1654788170822546,"[0.1779033544905881, 0.03248863961167877, 0.04412634711626732, 0.1707866164822159, 0.4112219263077672, 0.06344470331339558, 0.06066342219114508, 0.09739097298165712, 0.44320086164917294, 0.21479517853325125, 0.10424496522766104]"
channel-0 landscape dim-1 mean,0.21978328458516946,"[0.26951117768356375, 0.07277455124504612, 0.08298640708941832, 0.23438763371468688, 0.5072229680610846, 0.1332813886738465, 0.027755019431650495, 0.0835401672921354, 0.5135905734019447, 0.34833490341883544, 0.1442313404246519]"
channel-0 landscape dim-1 std,0.20726210604883422,"[0.16714762257550245, 0.056269598203416635, 0.06655068083804527, 0.19184624127944946, 0.6636681912970316, 0.09856908613168856, 0.037893073223480185, 0.07795061246236139, 0.3538082006828874, 0.44986980079827543, 0.11631005904503806]"
channel-0 landscape dim-1 sum,0.21978328458516946,"[0.26951117768356375, 0.07277455124504612, 0.08298640708941832, 0.23438763371468688, 0.5072229680610846, 0.1332813886738465, 0.027755019431650495, 0.0835401672921354, 0.5135905734019447, 0.34833490341883544, 0.1442313404246519]"
channel-0 landscape dim-1 norm-1,0.21978328458516946,"[0.26951117768356375, 0.07277455124504612, 0.08298640708941832, 0.23438763371468688, 0.5072229680610846, 0.1332813886738465, 0.027755019431650495, 0.0835401672921354, 0.5135905734019447, 0.34833490341883544, 0.1442313404246519]"
channel-0 landscape dim-1 norm-2,0.21108550217903935,"[0.1497280283837809, 0.061453004792992746, 0.07358563066653517, 0.1961084010770081, 0.6780679814012418, 0.10664767919138292, 0.05053324200037295, 0.06804269633488651, 0.36940140125213755, 0.44354880772263466, 0.12482365114645905]"
channel-0 landscape dim-2 max,0.20779963909801757,"[0.2761129249174719, 0.07103753428098171, 0.058088748287976416, 0.10663324435443247, 0.27561749408707564, 0.08775097585116434, 0.1716538044587775, 0.06751120007841462, 0.8875683431101752, 0.2562198872782892, 0.027601873373434425]"
channel-0 landscape dim-2 mean,0.25432845423506095,"[0.5113930381890365, 0.11523641938388902, 0.09782290841632355, 0.13805298046744402, 0.3280332902808703, 0.10545405312357116, 0.22649971900477525, 0.049881214019063425, 0.9459789134326276, 0.24030097410482051, 0.03895948616324939]"
channel-0 landscape dim-2 std,0.22643304188746513,"[0.29625761386557625, 0.07461465155351454, 0.1061154691994154, 0.10966486988347719, 0.2739035271229487, 0.09687448827418316, 0.17587896172884268, 0.05984619188387876, 0.9795497200700887, 0.28631614112901027, 0.0317418260511811]"
channel-0 landscape dim-2 sum,0.25432845423506095,"[0.5113930381890365, 0.11523641938388902, 0.09782290841632355, 0.13805298046744402, 0.3280332902808703, 0.10545405312357116, 0.22649971900477525, 0.049881214019063425, 0.9459789134326276, 0.24030097410482051, 0.03895948616324939]"
channel-0 landscape dim-2 norm-1,0.25432845423506095,"[0.5113930381890365, 0.11523641938388902, 0.09782290841632355, 0.13805298046744402, 0.3280332902808703, 0.10545405312357116, 0.22649971900477525, 0.049881214019063425, 0.9459789134326276, 0.24030097410482051, 0.03895948616324939]"
channel-0 landscape dim-2 norm-2,0.22625085538017553,"[0.3031379802942415, 0.07390473735407338, 0.10680283167413164, 0.10997538782429515, 0.2739035271229487, 0.1005483690714133, 0.17945023226333146, 0.062312309131697684, 0.9795497200700887, 0.272159762720354, 0.027014551655355573]"
channel-0 silhouette-1 dim-1 max,0.11411103573995392,"[0.16224952472658905, 0.04411956295101339, 0.04376812478899708, 0.15096416734171594, 0.2752210331910338, 0.05055728060564099, 0.016389162254194903, 0.07022073387689078, 0.24447987113019296, 0.09538055821571208, 0.10187137405751202]"
channel-0 silhouette-1 dim-1 mean,0.20420299591260457,"[0.25301487802090256, 0.057321306410285836, 0.08154251299845423, 0.22134298132450564, 0.5020352999122393, 0.09414129513286078, 0.016023443198098914, 0.10386614828070821, 0.40548853069083796, 0.3562105144217689, 0.1552460446479881]"
channel-0 silhouette-1 dim-1 std,0.1569968977134655,"[0.14425191263959306, 0.053721067803168675, 0.049208919543302726, 0.14687216220343396, 0.49052546674098785, 0.06710653735051243, 0.023833391358072588, 0.11231509812477616, 0.2644915464044452, 0.22488355396785434, 0.14975621871197367]"
channel-0 silhouette-1 dim-1 sum,0.20420299591260457,"[0.25301487802090256, 0.057321306410285836, 0.08154251299845423, 0.22134298132450564, 0.5020352999122393, 0.09414129513286078, 0.016023443198098914, 0.10386614828070821, 0.40548853069083796, 0.3562105144217689, 0.1552460446479881]"
channel-0 silhouette-1 dim-1 norm-1,0.20420299591260457,"[0.25301487802090256, 0.057321306410285836, 0.08154251299845423, 0.22134298132450564, 0.5020352999122393, 0.09414129513286078, 0.016023443198098914, 0.10386614828070821, 0.40548853069083796, 0.3562105144217689, 0.1552460446479881]"
channel-0 silhouette-1 dim-1 norm-2,0.16180517970898672,"[0.13719815961683862, 0.05827458080425601, 0.05165417412784821, 0.17522170376099072, 0.5003000984867759, 0.07760825869073601, 0.033757350529556224, 0.11090883294911344, 0.26370726057280053, 0.22532146379645693, 0.1459050934634814]"
channel-0 silhouette-1 dim-2 max,0.16484905855356793,"[0.26514640416931223, 0.061091763951197635, 0.05433134300120411, 0.13000742738356086, 0.2021540944075409, 0.09962215673243624, 0.12443745361844409, 0.05002754038671724, 0.6467986867099723, 0.1390077593399409, 0.04071501438892094]"
channel-0 silhouette-1 dim-2 mean,0.23430840827891702,"[0.2507046856156018, 0.07585737247669305, 0.10133785776748835, 0.08737160060146679, 0.4946525862669603, 0.11988979108160118, 0.1352660189848385, 0.061702146504397815, 0.9871521839510229, 0.2335473367824318, 0.029910911035584832]"
