,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 101.1)","(101.9, 198.7)","(199.5, 258.7)","(259.5, 508.3)","(509.1, 619.5)","(620.3, 707.5)","(708.3, 770.7)","(771.5, 877.1)","(877.9, 938.7)"
"Time length, sec",91.19999999999999,96.79999999999998,59.19999999999999,248.8,110.39999999999998,87.20000000000005,62.40000000000009,105.60000000000002,60.80000000000007
Number of epochs,104,106,66,280,125,103,72,120,70
