St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  137  735 1046]
40,50,20,Mode,40,[   0   42  569 1046]
40,50,20,Median,40,[   0  137  569  912 1046]
40,50,20,Mode,40,[   0   42  569  912 1046]
40,50,20,Median,40,[   0   42  263  569 1046]
40,50,20,Mode,40,[   0   42  263  569 1046]
40,50,20,Median,40,[   0   42  137  263  569  912 1046]
40,50,20,Mode,40,[   0   42  137  263  569  912 1046]
40,50,20,Median,40,[   0   42  137  263  375  569  912 1046]
40,50,20,Mode,40,[   0   42  137  263  375  569  912 1046]
40,50,20,Median,40,[   0   42  137  263  375  569  722  912 1046]
40,50,20,Mode,40,[   0   42  137  263  375  569  722  912 1046]
40,50,20,Median,40,[   0   42  137  263  375  569  722  911  960 1046]
40,50,20,Mode,40,[   0   42  137  263  375  569  722  912  960 1046]
40,50,20,Median,40,[   0   42  137  202  263  569  722  911  960 1046]
40,50,20,Mode,40,[   0   42  137  202  263  375  569  722  912  960 1046]
40,50,20,Median,40,[   0   42  137  202  263  569  722  911  960 1046]
40,50,20,Mode,40,[   0   42  137  202  263  375  569  623  722  912  960 1046]
