index,name,score
1003,channel-10 bd2 dim-1 sum,0.2422455468998617
1004,channel-10 bd2 dim-1 norm-1,0.2422455468998617
1005,channel-10 bd2 dim-1 norm-2,0.0915845210606951
1006,channel-10 bd2 dim-2 max,0.0619662089358031
1007,channel-10 bd2 dim-2 mean,0.0954993820194495
1008,channel-10 bd2 dim-2 std,0.0629256762315205
1009,channel-10 bd2 dim-2 sum,0.0179655567828664
1010,channel-10 bd2 dim-2 norm-1,0.0179655567828664
1011,channel-10 bd2 dim-2 norm-2,0.054344497149632
1012,channel-11 entropy dim-1,0.1436882916659446
1013,channel-11 entropy dim-2,0.1560936761046782
1014,channel-11 numberofpoints dim-1,0.1136246780840684
1015,channel-11 numberofpoints dim-2,0.1995808670369274
1016,channel-11 amplitude-bottleneck dim-1,0.1804481315361087
1017,channel-11 amplitude-bottleneck dim-2,0.1813188059267969
1018,channel-11 amplitude-bottleneck norm-1,0.1636734651282146
1019,channel-11 amplitude-bottleneck norm-2,0.1939405718555244
1020,channel-11 amplitude-wasserstein-1 dim-1,0.3520261003401427
1021,channel-11 amplitude-wasserstein-1 dim-2,0.1994335846770436
1022,channel-11 amplitude-wasserstein-1 norm-1,0.1930836016121917
1023,channel-11 amplitude-wasserstein-1 norm-2,0.3509473826251863
1024,channel-11 amplitude-wasserstein-2 dim-1,0.2991575288379247
1025,channel-11 amplitude-wasserstein-2 dim-2,0.15880290457937
1026,channel-11 amplitude-wasserstein-2 norm-1,0.2672711609918418
1027,channel-11 amplitude-wasserstein-2 norm-2,0.2941922154122786
1028,channel-11 amplitude-betti-1 dim-1,0.3376525689085582
1029,channel-11 amplitude-betti-1 dim-2,0.1917420235074567
1030,channel-11 amplitude-betti-1 norm-1,0.1800583610252439
1031,channel-11 amplitude-betti-1 norm-2,0.3225671236141648
1032,channel-11 amplitude-betti-2 dim-1,0.0957195202262411
1033,channel-11 amplitude-betti-2 dim-2,0.1747327570737789
1034,channel-11 amplitude-betti-2 norm-1,0.1274401067257881
1035,channel-11 amplitude-betti-2 norm-2,0.1188933318120475
1036,channel-11 amplitude-landscape-1-1 dim-1,-1.0
1037,channel-11 amplitude-landscape-1-1 dim-2,0.1448006092636659
1038,channel-11 amplitude-landscape-1-1 norm-1,-1.0
1039,channel-11 amplitude-landscape-1-1 norm-2,-1.0
1040,channel-11 amplitude-landscape-1-2 dim-1,0.165574224984253
1041,channel-11 amplitude-landscape-1-2 dim-2,0.2658113349731805
1042,channel-11 amplitude-landscape-1-2 norm-1,0.1767397195568031
1043,channel-11 amplitude-landscape-1-2 norm-2,0.1636731936774057
1044,channel-11 amplitude-landscape-2-1 dim-1,0.2183442396457804
1045,channel-11 amplitude-landscape-2-1 dim-2,0.1669505913482492
1046,channel-11 amplitude-landscape-2-1 norm-1,0.2081299359243622
1047,channel-11 amplitude-landscape-2-1 norm-2,0.2172418753059961
1048,channel-11 amplitude-landscape-2-2 dim-1,0.2162019814974123
1049,channel-11 amplitude-landscape-2-2 dim-2,0.1823655037921338
1050,channel-11 amplitude-landscape-2-2 norm-1,0.237182759872618
1051,channel-11 amplitude-landscape-2-2 norm-2,0.2541823396098088
1052,channel-11 amplitude-silhouette-1-1 dim-1,0.3326530355828701
1053,channel-11 amplitude-silhouette-1-1 dim-2,0.0828046753492621
1054,channel-11 amplitude-silhouette-1-1 norm-1,0.3085736346456448
1055,channel-11 amplitude-silhouette-1-1 norm-2,0.3278890180315073
1056,channel-11 amplitude-silhouette-1-2 dim-1,-1.0
1057,channel-11 amplitude-silhouette-1-2 dim-2,0.1514329537008582
1058,channel-11 amplitude-silhouette-1-2 norm-1,-1.0
1059,channel-11 amplitude-silhouette-1-2 norm-2,-1.0
1060,channel-11 amplitude-silhouette-2-1 dim-1,0.2142688078290296
1061,channel-11 amplitude-silhouette-2-1 dim-2,0.0690401257177935
1062,channel-11 amplitude-silhouette-2-1 norm-1,0.1903495193546117
1063,channel-11 amplitude-silhouette-2-1 norm-2,0.1910961874669991
1064,channel-11 amplitude-silhouette-2-2 dim-1,0.2543332527855168
1065,channel-11 amplitude-silhouette-2-2 dim-2,0.0572031679370565
1066,channel-11 amplitude-silhouette-2-2 norm-1,0.205929292336556
1067,channel-11 amplitude-silhouette-2-2 norm-2,0.2924185355504449
1068,channel-11 life all max,0.1804481315361087
1069,channel-11 life all mean,0.1788182877570444
1070,channel-11 life all std,0.195966848387311
1071,channel-11 life all sum,0.1930836016121917
1072,channel-11 life all norm-1,0.1930836016121917
1073,channel-11 life all norm-2,0.2941922154122784
1074,channel-11 life dim-1 max,0.1804481315361087
1075,channel-11 life dim-1 mean,0.2163994365382981
1076,channel-11 life dim-1 std,0.1555146537338565
1077,channel-11 life dim-1 sum,0.3520261003401427
1078,channel-11 life dim-1 norm-1,0.3520261003401427
1079,channel-11 life dim-1 norm-2,0.2991575288379247
1080,channel-11 life dim-2 max,0.1813188059267969
1081,channel-11 life dim-2 mean,0.1498724418159989
1082,channel-11 life dim-2 std,0.111959564348893
1083,channel-11 life dim-2 sum,0.1994335846770436
1084,channel-11 life dim-2 norm-1,0.1994335846770436
1085,channel-11 life dim-2 norm-2,0.15880290457937
1086,channel-11 bd2 all max,0.2215441261216048
1087,channel-11 bd2 all mean,0.3097623647370494
1088,channel-11 bd2 all std,0.2160870477004629
1089,channel-11 bd2 all sum,0.2867126037887652
1090,channel-11 bd2 all norm-1,0.2867126037887652
1091,channel-11 bd2 all norm-2,0.2265012602743683
1092,channel-11 bd2 dim-1 max,0.2250922048593736
1093,channel-11 bd2 dim-1 mean,0.2808177995013724
1094,channel-11 bd2 dim-1 std,0.1855947521864844
1095,channel-11 bd2 dim-1 sum,0.237805840533549
1096,channel-11 bd2 dim-1 norm-1,0.237805840533549
1097,channel-11 bd2 dim-1 norm-2,0.2195586602040727
1098,channel-11 bd2 dim-2 max,0.1443203558174725
1099,channel-11 bd2 dim-2 mean,0.221505354993225
1100,channel-11 bd2 dim-2 std,0.0824400021795299
1101,channel-11 bd2 dim-2 sum,0.2633855138262175
1102,channel-11 bd2 dim-2 norm-1,0.2633855138262175
1103,channel-11 bd2 dim-2 norm-2,0.2240270791480167
1104,channel-12 entropy dim-1,0.2148048611487311
1105,channel-12 entropy dim-2,0.125720261252114
1106,channel-12 numberofpoints dim-1,0.1460261464615761
1107,channel-12 numberofpoints dim-2,0.1536146786467624
1108,channel-12 amplitude-bottleneck dim-1,0.116769417165585
1109,channel-12 amplitude-bottleneck dim-2,0.1479919639573783
1110,channel-12 amplitude-bottleneck norm-1,0.0727112482494602
1111,channel-12 amplitude-bottleneck norm-2,0.1864075355012195
1112,channel-12 amplitude-wasserstein-1 dim-1,0.2544421875562878
1113,channel-12 amplitude-wasserstein-1 dim-2,0.2170503592219424
1114,channel-12 amplitude-wasserstein-1 norm-1,0.256106933047778
1115,channel-12 amplitude-wasserstein-1 norm-2,0.257679405675721
1116,channel-12 amplitude-wasserstein-2 dim-1,0.1483563334760947
1117,channel-12 amplitude-wasserstein-2 dim-2,0.2165884832493175
1118,channel-12 amplitude-wasserstein-2 norm-1,0.1686301029804666
1119,channel-12 amplitude-wasserstein-2 norm-2,0.1568323881754888
1120,channel-12 amplitude-betti-1 dim-1,0.2267108801767272
1121,channel-12 amplitude-betti-1 dim-2,0.1875565395541976
1122,channel-12 amplitude-betti-1 norm-1,0.2425663979520446
1123,channel-12 amplitude-betti-1 norm-2,0.2516019625128405
1124,channel-12 amplitude-betti-2 dim-1,0.133025579800244
1125,channel-12 amplitude-betti-2 dim-2,0.1255196727442712
1126,channel-12 amplitude-betti-2 norm-1,0.1187397513636032
1127,channel-12 amplitude-betti-2 norm-2,0.1321443330186508
1128,channel-12 amplitude-landscape-1-1 dim-1,0.3637895842414355
1129,channel-12 amplitude-landscape-1-1 dim-2,0.2264643410254258
1130,channel-12 amplitude-landscape-1-1 norm-1,0.1149446205061574
1131,channel-12 amplitude-landscape-1-1 norm-2,0.2141225733796201
1132,channel-12 amplitude-landscape-1-2 dim-1,0.0953239024923257
1133,channel-12 amplitude-landscape-1-2 dim-2,0.263298103628885
1134,channel-12 amplitude-landscape-1-2 norm-1,0.1059662513845604
1135,channel-12 amplitude-landscape-1-2 norm-2,0.122451102039325
1136,channel-12 amplitude-landscape-2-1 dim-1,0.2320142100027922
1137,channel-12 amplitude-landscape-2-1 dim-2,0.1780210245227463
1138,channel-12 amplitude-landscape-2-1 norm-1,0.0780276169974235
1139,channel-12 amplitude-landscape-2-1 norm-2,0.0264005629264714
1140,channel-12 amplitude-landscape-2-2 dim-1,0.0322774724007845
1141,channel-12 amplitude-landscape-2-2 dim-2,0.1945829202393132
1142,channel-12 amplitude-landscape-2-2 norm-1,0.086489354971192
1143,channel-12 amplitude-landscape-2-2 norm-2,0.0376817361605694
1144,channel-12 amplitude-silhouette-1-1 dim-1,-1.0
1145,channel-12 amplitude-silhouette-1-1 dim-2,0.16088395765259
1146,channel-12 amplitude-silhouette-1-1 norm-1,-1.0
1147,channel-12 amplitude-silhouette-1-1 norm-2,-1.0
1148,channel-12 amplitude-silhouette-1-2 dim-1,0.2867559101186537
1149,channel-12 amplitude-silhouette-1-2 dim-2,0.1667154994610517
1150,channel-12 amplitude-silhouette-1-2 norm-1,0.2965746355421145
1151,channel-12 amplitude-silhouette-1-2 norm-2,0.2902682439520307
1152,channel-12 amplitude-silhouette-2-1 dim-1,0.1424979552298476
1153,channel-12 amplitude-silhouette-2-1 dim-2,0.1357717841991519
1154,channel-12 amplitude-silhouette-2-1 norm-1,0.3797817732014293
1155,channel-12 amplitude-silhouette-2-1 norm-2,0.1408189900967447
1156,channel-12 amplitude-silhouette-2-2 dim-1,0.1478667437654761
1157,channel-12 amplitude-silhouette-2-2 dim-2,0.1069214483828923
1158,channel-12 amplitude-silhouette-2-2 norm-1,0.1402714151520792
1159,channel-12 amplitude-silhouette-2-2 norm-2,0.1378544272490964
1160,channel-12 life all max,0.1168042993885753
1161,channel-12 life all mean,0.1545701651493133
1162,channel-12 life all std,0.0293317891510655
1163,channel-12 life all sum,0.256106933047778
1164,channel-12 life all norm-1,0.256106933047778
1165,channel-12 life all norm-2,0.1568323881754888
1166,channel-12 life dim-1 max,0.116769417165585
1167,channel-12 life dim-1 mean,0.1452527794256069
1168,channel-12 life dim-1 std,0.0355806550952889
1169,channel-12 life dim-1 sum,0.2544421875562878
1170,channel-12 life dim-1 norm-1,0.2544421875562878
1171,channel-12 life dim-1 norm-2,0.1483563334760947
1172,channel-12 life dim-2 max,0.1479919639573783
1173,channel-12 life dim-2 mean,0.1587974837200738
1174,channel-12 life dim-2 std,0.1340773176599799
1175,channel-12 life dim-2 sum,0.2170503592219424
1176,channel-12 life dim-2 norm-1,0.2170503592219424
1177,channel-12 life dim-2 norm-2,0.2165884832493175
1178,channel-12 bd2 all max,0.2321156735686784
1179,channel-12 bd2 all mean,0.306920342833397
1180,channel-12 bd2 all std,0.0785646469395316
1181,channel-12 bd2 all sum,0.3292715160353823
1182,channel-12 bd2 all norm-1,0.3292715160353823
1183,channel-12 bd2 all norm-2,0.3767391449651451
1184,channel-12 bd2 dim-1 max,0.2189559022358794
1185,channel-12 bd2 dim-1 mean,0.3019431749569338
1186,channel-12 bd2 dim-1 std,0.3366419485968486
1187,channel-12 bd2 dim-1 sum,0.3754669431629552
1188,channel-12 bd2 dim-1 norm-1,0.3754669431629552
1189,channel-12 bd2 dim-1 norm-2,0.3761297014023633
1190,channel-12 bd2 dim-2 max,0.1835677515978545
1191,channel-12 bd2 dim-2 mean,0.2311869919277749
1192,channel-12 bd2 dim-2 std,0.0601347349363099
1193,channel-12 bd2 dim-2 sum,0.2761731705657481
1194,channel-12 bd2 dim-2 norm-1,0.2761731705657481
1195,channel-12 bd2 dim-2 norm-2,0.2960700946288024
1196,channel-13 entropy dim-1,0.0881588315608871
1197,channel-13 entropy dim-2,0.064582894261004
1198,channel-13 numberofpoints dim-1,0.0653203158928576
1199,channel-13 numberofpoints dim-2,0.0850636598528404
1200,channel-13 amplitude-bottleneck dim-1,0.0375594516443733
1201,channel-13 amplitude-bottleneck dim-2,0.112808163565328
1202,channel-13 amplitude-bottleneck norm-1,0.0363618300650763
1203,channel-13 amplitude-bottleneck norm-2,0.0328824921567639
1204,channel-13 amplitude-wasserstein-1 dim-1,0.2210724719160958
1205,channel-13 amplitude-wasserstein-1 dim-2,0.0832245395568316
1206,channel-13 amplitude-wasserstein-1 norm-1,0.1453098387920323
1207,channel-13 amplitude-wasserstein-1 norm-2,0.2209326859007599
1208,channel-13 amplitude-wasserstein-2 dim-1,0.0728331163718367
1209,channel-13 amplitude-wasserstein-2 dim-2,0.0723041408579453
1210,channel-13 amplitude-wasserstein-2 norm-1,0.1747422839680459
1211,channel-13 amplitude-wasserstein-2 norm-2,0.1588175984388114
1212,channel-13 amplitude-betti-1 dim-1,0.1963517049268188
1213,channel-13 amplitude-betti-1 dim-2,0.0450422919514335
1214,channel-13 amplitude-betti-1 norm-1,0.1257861382145547
1215,channel-13 amplitude-betti-1 norm-2,0.1964115973163279
1216,channel-13 amplitude-betti-2 dim-1,0.1139411518679164
1217,channel-13 amplitude-betti-2 dim-2,0.0759663476629902
1218,channel-13 amplitude-betti-2 norm-1,0.1144753179473114
1219,channel-13 amplitude-betti-2 norm-2,0.1131720708570717
1220,channel-13 amplitude-landscape-1-1 dim-1,0.0182153843635749
1221,channel-13 amplitude-landscape-1-1 dim-2,0.2322444244743844
1222,channel-13 amplitude-landscape-1-1 norm-1,0.1153021394873038
1223,channel-13 amplitude-landscape-1-1 norm-2,0.0837642717729489
1224,channel-13 amplitude-landscape-1-2 dim-1,0.0106779142336543
1225,channel-13 amplitude-landscape-1-2 dim-2,0.1735850431084349
1226,channel-13 amplitude-landscape-1-2 norm-1,0.1207166603021019
1227,channel-13 amplitude-landscape-1-2 norm-2,0.2015627713227356
1228,channel-13 amplitude-landscape-2-1 dim-1,0.0874261661901312
1229,channel-13 amplitude-landscape-2-1 dim-2,0.2192778768648564
1230,channel-13 amplitude-landscape-2-1 norm-1,0.0702178667609575
1231,channel-13 amplitude-landscape-2-1 norm-2,0.087909477962609
1232,channel-13 amplitude-landscape-2-2 dim-1,0.0268889202905389
1233,channel-13 amplitude-landscape-2-2 dim-2,0.1403555224540153
1234,channel-13 amplitude-landscape-2-2 norm-1,0.0161812497713292
1235,channel-13 amplitude-landscape-2-2 norm-2,0.0226668017274399
1236,channel-13 amplitude-silhouette-1-1 dim-1,0.1250133023671679
1237,channel-13 amplitude-silhouette-1-1 dim-2,-1.0
1238,channel-13 amplitude-silhouette-1-1 norm-1,0.2370503005480758
1239,channel-13 amplitude-silhouette-1-1 norm-2,0.1484462343694885
1240,channel-13 amplitude-silhouette-1-2 dim-1,0.1974773554515549
1241,channel-13 amplitude-silhouette-1-2 dim-2,0.3759638177113839
1242,channel-13 amplitude-silhouette-1-2 norm-1,0.1022950392751742
1243,channel-13 amplitude-silhouette-1-2 norm-2,0.2126382971679422
1244,channel-13 amplitude-silhouette-2-1 dim-1,0.1582176775979089
1245,channel-13 amplitude-silhouette-2-1 dim-2,-1.0
1246,channel-13 amplitude-silhouette-2-1 norm-1,0.1037727875436006
1247,channel-13 amplitude-silhouette-2-1 norm-2,0.1466836335958882
1248,channel-13 amplitude-silhouette-2-2 dim-1,0.0814544511783037
1249,channel-13 amplitude-silhouette-2-2 dim-2,0.3352666865464691
1250,channel-13 amplitude-silhouette-2-2 norm-1,0.2389653290410365
1251,channel-13 amplitude-silhouette-2-2 norm-2,0.0635883227354702
1252,channel-13 life all max,0.0375594516443733
1253,channel-13 life all mean,0.0659242164934038
1254,channel-13 life all std,0.0413482264184066
1255,channel-13 life all sum,0.1453098387920323
1256,channel-13 life all norm-1,0.1453098387920323
1257,channel-13 life all norm-2,0.1588175984388115
1258,channel-13 life dim-1 max,0.0375594516443733
1259,channel-13 life dim-1 mean,0.0782624635311008
1260,channel-13 life dim-1 std,0.056098727226366
1261,channel-13 life dim-1 sum,0.2210724719160958
1262,channel-13 life dim-1 norm-1,0.2210724719160958
1263,channel-13 life dim-1 norm-2,0.0728331163718367
1264,channel-13 life dim-2 max,0.112808163565328
1265,channel-13 life dim-2 mean,0.0641912378586665
1266,channel-13 life dim-2 std,0.1345055143177737
1267,channel-13 life dim-2 sum,0.0832245395568316
1268,channel-13 life dim-2 norm-1,0.0832245395568316
1269,channel-13 life dim-2 norm-2,0.0723041408579453
1270,channel-13 bd2 all max,0.1968942487833324
1271,channel-13 bd2 all mean,0.1668854214303854
1272,channel-13 bd2 all std,0.2227363054501412
1273,channel-13 bd2 all sum,0.1855042670969039
1274,channel-13 bd2 all norm-1,0.1855042670969039
1275,channel-13 bd2 all norm-2,0.1915981559973359
1276,channel-13 bd2 dim-1 max,0.1956440446722145
1277,channel-13 bd2 dim-1 mean,0.1332052612331463
1278,channel-13 bd2 dim-1 std,0.2202175619219487
1279,channel-13 bd2 dim-1 sum,0.1728795429767009
1280,channel-13 bd2 dim-1 norm-1,0.1728795429767009
1281,channel-13 bd2 dim-1 norm-2,0.2662936078376122
1282,channel-13 bd2 dim-2 max,0.1759739714156801
1283,channel-13 bd2 dim-2 mean,0.074617925911096
1284,channel-13 bd2 dim-2 std,-0.0056456935974415
1285,channel-13 bd2 dim-2 sum,0.0657110353036801
1286,channel-13 bd2 dim-2 norm-1,0.0657110353036801
1287,channel-13 bd2 dim-2 norm-2,0.1095407308499264
1288,channel-14 entropy dim-1,0.0323074840317359
1289,channel-14 entropy dim-2,0.0544787274031469
1290,channel-14 numberofpoints dim-1,0.0242581476955774
1291,channel-14 numberofpoints dim-2,0.0485292584147901
1292,channel-14 amplitude-bottleneck dim-1,0.0704625297935671
1293,channel-14 amplitude-bottleneck dim-2,0.029620726196858
1294,channel-14 amplitude-bottleneck norm-1,0.1209217361716691
1295,channel-14 amplitude-bottleneck norm-2,0.0629566286338742
1296,channel-14 amplitude-wasserstein-1 dim-1,0.0379813418077686
1297,channel-14 amplitude-wasserstein-1 dim-2,0.0089785877808039
1298,channel-14 amplitude-wasserstein-1 norm-1,0.034567885561769
1299,channel-14 amplitude-wasserstein-1 norm-2,0.1212427406687265
1300,channel-14 amplitude-wasserstein-2 dim-1,0.1529226964504346
1301,channel-14 amplitude-wasserstein-2 dim-2,0.0602784998974853
1302,channel-14 amplitude-wasserstein-2 norm-1,0.1259749793288936
1303,channel-14 amplitude-wasserstein-2 norm-2,0.0720332387928809
1304,channel-14 amplitude-betti-1 dim-1,0.1507402538866161
1305,channel-14 amplitude-betti-1 dim-2,0.0045098764514364
1306,channel-14 amplitude-betti-1 norm-1,0.0290958117497134
1307,channel-14 amplitude-betti-1 norm-2,0.0580885452908006
1308,channel-14 amplitude-betti-2 dim-1,0.0618087553390841
1309,channel-14 amplitude-betti-2 dim-2,-0.0071198084352053
1310,channel-14 amplitude-betti-2 norm-1,0.0499613441375585
1311,channel-14 amplitude-betti-2 norm-2,0.0555546202570325
1312,channel-14 amplitude-landscape-1-1 dim-1,0.0518093842349093
1313,channel-14 amplitude-landscape-1-1 dim-2,0.0975569125242539
1314,channel-14 amplitude-landscape-1-1 norm-1,0.0613498893787206
1315,channel-14 amplitude-landscape-1-1 norm-2,0.0405683432068257
1316,channel-14 amplitude-landscape-1-2 dim-1,0.0699192527508002
1317,channel-14 amplitude-landscape-1-2 dim-2,0.0251870507170843
1318,channel-14 amplitude-landscape-1-2 norm-1,0.0715531393469296
1319,channel-14 amplitude-landscape-1-2 norm-2,0.0611387839714843
1320,channel-14 amplitude-landscape-2-1 dim-1,0.0687601271613685
1321,channel-14 amplitude-landscape-2-1 dim-2,0.0533534268404131
1322,channel-14 amplitude-landscape-2-1 norm-1,0.0981182310897796
1323,channel-14 amplitude-landscape-2-1 norm-2,0.0703957421768217
1324,channel-14 amplitude-landscape-2-2 dim-1,0.0685404743981074
1325,channel-14 amplitude-landscape-2-2 dim-2,0.0706451066184702
1326,channel-14 amplitude-landscape-2-2 norm-1,0.0616645358925347
1327,channel-14 amplitude-landscape-2-2 norm-2,0.0548758424872791
1328,channel-14 amplitude-silhouette-1-1 dim-1,0.0417833627152841
1329,channel-14 amplitude-silhouette-1-1 dim-2,0.1173271768847347
1330,channel-14 amplitude-silhouette-1-1 norm-1,0.063355343850981
1331,channel-14 amplitude-silhouette-1-1 norm-2,0.0573282300629292
1332,channel-14 amplitude-silhouette-1-2 dim-1,0.0625267630185736
1333,channel-14 amplitude-silhouette-1-2 dim-2,0.0772721600694764
1334,channel-14 amplitude-silhouette-1-2 norm-1,0.039230023129182
1335,channel-14 amplitude-silhouette-1-2 norm-2,0.0299677836170597
1336,channel-14 amplitude-silhouette-2-1 dim-1,0.0663895185877956
1337,channel-14 amplitude-silhouette-2-1 dim-2,0.1053169163894633
1338,channel-14 amplitude-silhouette-2-1 norm-1,0.0626248850886099
1339,channel-14 amplitude-silhouette-2-1 norm-2,0.0789758304452546
1340,channel-14 amplitude-silhouette-2-2 dim-1,0.0572688484026029
1341,channel-14 amplitude-silhouette-2-2 dim-2,0.0754601903002204
1342,channel-14 amplitude-silhouette-2-2 norm-1,0.0786640693367259
1343,channel-14 amplitude-silhouette-2-2 norm-2,0.0900564818603713
1344,channel-14 life all max,0.0704625297935671
1345,channel-14 life all mean,0.0797278191276699
1346,channel-14 life all std,0.0818671740975228
1347,channel-14 life all sum,0.034567885561769
1348,channel-14 life all norm-1,0.034567885561769
1349,channel-14 life all norm-2,0.0720332387928809
1350,channel-14 life dim-1 max,0.0704625297935671
1351,channel-14 life dim-1 mean,0.059869051633036
1352,channel-14 life dim-1 std,0.0938874038463292
1353,channel-14 life dim-1 sum,0.0379813418077686
1354,channel-14 life dim-1 norm-1,0.0379813418077686
1355,channel-14 life dim-1 norm-2,0.1529226964504346
1356,channel-14 life dim-2 max,0.029620726196858
1357,channel-14 life dim-2 mean,0.0991427743490471
1358,channel-14 life dim-2 std,0.0557704769146649
1359,channel-14 life dim-2 sum,0.0089785877808039
1360,channel-14 life dim-2 norm-1,0.0089785877808039
1361,channel-14 life dim-2 norm-2,0.0602784998974853
1362,channel-14 bd2 all max,0.0647055028586679
1363,channel-14 bd2 all mean,0.0752283275289701
1364,channel-14 bd2 all std,0.0469283789371325
1365,channel-14 bd2 all sum,0.1017851273901163
1366,channel-14 bd2 all norm-1,0.1017851273901163
1367,channel-14 bd2 all norm-2,0.0664897765484705
1368,channel-14 bd2 dim-1 max,0.0465703792272125
1369,channel-14 bd2 dim-1 mean,0.099030315894051
1370,channel-14 bd2 dim-1 std,0.0463347705549335
1371,channel-14 bd2 dim-1 sum,0.2291543587426875
1372,channel-14 bd2 dim-1 norm-1,0.2291543587426875
1373,channel-14 bd2 dim-1 norm-2,0.1465054807428133
1374,channel-14 bd2 dim-2 max,0.08411909385457
1375,channel-14 bd2 dim-2 mean,0.0751421279382708
1376,channel-14 bd2 dim-2 std,0.0406656690524648
1377,channel-14 bd2 dim-2 sum,0.009469848127096
1378,channel-14 bd2 dim-2 norm-1,0.009469848127096
1379,channel-14 bd2 dim-2 norm-2,0.0854538721539487
1380,channel-15 entropy dim-1,0.0170752904455058
1381,channel-15 entropy dim-2,0.046406583530035
1382,channel-15 numberofpoints dim-1,0.0070225347084883
1383,channel-15 numberofpoints dim-2,0.0621784304602704
1384,channel-15 amplitude-bottleneck dim-1,0.1431459679415861
1385,channel-15 amplitude-bottleneck dim-2,0.0182363501474498
1386,channel-15 amplitude-bottleneck norm-1,0.245605151323752
1387,channel-15 amplitude-bottleneck norm-2,0.1368227947888286
1388,channel-15 amplitude-wasserstein-1 dim-1,0.0532664444679889
1389,channel-15 amplitude-wasserstein-1 dim-2,0.0260524525385869
1390,channel-15 amplitude-wasserstein-1 norm-1,0.0724849805771994
1391,channel-15 amplitude-wasserstein-1 norm-2,0.0751096174553737
1392,channel-15 amplitude-wasserstein-2 dim-1,0.1031034706779954
1393,channel-15 amplitude-wasserstein-2 dim-2,0.0318564601304245
1394,channel-15 amplitude-wasserstein-2 norm-1,0.1028206861483217
1395,channel-15 amplitude-wasserstein-2 norm-2,0.1111539767363659
1396,channel-15 amplitude-betti-1 dim-1,0.0524438067597698
1397,channel-15 amplitude-betti-1 dim-2,0.0387043562619856
1398,channel-15 amplitude-betti-1 norm-1,0.0313255968320263
1399,channel-15 amplitude-betti-1 norm-2,0.1953586787138539
1400,channel-15 amplitude-betti-2 dim-1,0.0282453776051019
1401,channel-15 amplitude-betti-2 dim-2,0.0489380772063543
1402,channel-15 amplitude-betti-2 norm-1,0.0200666051147659
1403,channel-15 amplitude-betti-2 norm-2,0.030270960835024
1404,channel-15 amplitude-landscape-1-1 dim-1,0.1003850374208278
1405,channel-15 amplitude-landscape-1-1 dim-2,0.1271777790412374
1406,channel-15 amplitude-landscape-1-1 norm-1,0.0782015000189243
1407,channel-15 amplitude-landscape-1-1 norm-2,0.0878219597554084
1408,channel-15 amplitude-landscape-1-2 dim-1,0.1852375491465722
1409,channel-15 amplitude-landscape-1-2 dim-2,0.1176868995347093
1410,channel-15 amplitude-landscape-1-2 norm-1,0.2090496238179675
1411,channel-15 amplitude-landscape-1-2 norm-2,0.1207448045924153
1412,channel-15 amplitude-landscape-2-1 dim-1,0.1300780211687056
1413,channel-15 amplitude-landscape-2-1 dim-2,0.0446120398714746
1414,channel-15 amplitude-landscape-2-1 norm-1,0.145700286806427
1415,channel-15 amplitude-landscape-2-1 norm-2,0.1156362731862991
1416,channel-15 amplitude-landscape-2-2 dim-1,0.1392920707866912
1417,channel-15 amplitude-landscape-2-2 dim-2,0.0624805264609046
1418,channel-15 amplitude-landscape-2-2 norm-1,0.1585408853805723
1419,channel-15 amplitude-landscape-2-2 norm-2,0.1413148618852756
1420,channel-15 amplitude-silhouette-1-1 dim-1,0.1827558666959218
1421,channel-15 amplitude-silhouette-1-1 dim-2,0.1416738978219612
1422,channel-15 amplitude-silhouette-1-1 norm-1,0.0999641576250063
1423,channel-15 amplitude-silhouette-1-1 norm-2,0.1124364126865142
1424,channel-15 amplitude-silhouette-1-2 dim-1,0.1470746456701262
1425,channel-15 amplitude-silhouette-1-2 dim-2,0.1392263855009021
1426,channel-15 amplitude-silhouette-1-2 norm-1,0.1205533271149449
1427,channel-15 amplitude-silhouette-1-2 norm-2,0.1343598195525856
1428,channel-15 amplitude-silhouette-2-1 dim-1,0.1578294916686758
1429,channel-15 amplitude-silhouette-2-1 dim-2,0.0806849033365939
1430,channel-15 amplitude-silhouette-2-1 norm-1,0.0828739380148752
1431,channel-15 amplitude-silhouette-2-1 norm-2,0.090625987439453
1432,channel-15 amplitude-silhouette-2-2 dim-1,0.1229021526359128
1433,channel-15 amplitude-silhouette-2-2 dim-2,0.0472285265868362
1434,channel-15 amplitude-silhouette-2-2 norm-1,0.1330828834944208
1435,channel-15 amplitude-silhouette-2-2 norm-2,0.1113611234507689
1436,channel-15 life all max,0.1338272703490065
1437,channel-15 life all mean,0.0735458797167017
1438,channel-15 life all std,0.1038294016088968
1439,channel-15 life all sum,0.0724849805771994
1440,channel-15 life all norm-1,0.0724849805771994
1441,channel-15 life all norm-2,0.1111539767363662
1442,channel-15 life dim-1 max,0.1431459679415861
1443,channel-15 life dim-1 mean,0.0646859397146276
1444,channel-15 life dim-1 std,0.1041308545782803
1445,channel-15 life dim-1 sum,0.0532664444679889
1446,channel-15 life dim-1 norm-1,0.0532664444679889
1447,channel-15 life dim-1 norm-2,0.1031034706779954
1448,channel-15 life dim-2 max,0.0182363501474498
1449,channel-15 life dim-2 mean,0.0251743720305865
1450,channel-15 life dim-2 std,0.0293650253838464
1451,channel-15 life dim-2 sum,0.0260524525385869
1452,channel-15 life dim-2 norm-1,0.0260524525385869
1453,channel-15 life dim-2 norm-2,0.0318564601304245
