,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 80.3)","(81.1, 198.7)","(199.5, 311.5)","(312.3, 508.3)","(509.1, 620.3)","(621.1, 704.3)","(705.1, 758.7)","(759.5, 877.1)","(877.9, 938.7)"
"Time length, sec",70.39999999999999,117.6,112.0,196.0,111.19999999999993,83.19999999999993,53.60000000000002,117.60000000000002,60.80000000000007
Number of epochs,81,129,125,221,126,98,62,134,70
