,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 186.7)","(187.5, 272.3)","(273.1, 365.9)","(366.7, 406.7)","(407.5, 589.1)","(589.9, 649.9)","(650.7, 730.7)","(731.5, 840.3)","(841.1, 938.7)"
"Time length, sec",176.79999999999998,84.80000000000001,92.79999999999995,40.0,181.60000000000002,60.0,80.0,108.79999999999995,97.60000000000002
Number of epochs,196,97,101,46,208,67,95,122,114
