St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  554 1542 2017]
40,50,20,Mode,40,[   0  410 1591 2017]
40,50,20,Median,40,[   0  410  801 1591 2017]
40,50,20,Mode,40,[   0  410  797 1591 2017]
40,50,20,Median,40,[   0  410  799 1453 1745 2017]
40,50,20,Mode,40,[   0  410 1591 1742 2017]
40,50,20,Median,40,[   0  410  752 1160 1542 1833 2017]
40,50,20,Mode,40,[   0  410 1591 1742 2017]
40,50,20,Median,40,[   0  120  410  797 1220 1542 1833 2017]
40,50,20,Mode,40,[   0  120  410  797 1220 1591 1742 2017]
40,50,20,Median,40,[   0  120  410  797 1453 2017]
40,50,20,Mode,40,[   0  120  410  797 1542 1591 1833 2017]
40,50,20,Median,40,[   0  120  410  797 1738 2017]
40,50,20,Mode,40,[   0  120  410 1002 1220 1591 1742 2017]
40,50,20,Median,40,[   0  120  410 1002 1220 1591 1742 2017]
40,50,20,Mode,40,[   0  120  410  797 1466 1591 1742 2017]
40,50,20,Median,40,[   0  120  410 1002 1220 1591 1742 2017]
40,50,20,Mode,40,[   0  120  410  797 1466 1591 1742 2017]
