St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  273 2019]
40,50,20,Mode,40,[   0  273 1223 2019]
40,50,20,Median,40,[   0  273 1198 1920 2019]
40,50,20,Mode,40,[   0  273 1223 1920 2019]
40,50,20,Median,40,[   0  206  698 1223 1920 2019]
40,50,20,Mode,40,[   0  678 1223 1920 2019]
40,50,20,Median,40,[   0  206  638 1150 1503 1920 2019]
40,50,20,Mode,40,[   0  678 1223 1526 1920 2019]
40,50,20,Median,40,[   0  206 1001 1223 1526 1920 2019]
40,50,20,Mode,40,[   0  678 1073 1223 1526 1920 2019]
40,50,20,Median,40,[   0  638 1001 1223 1526 1920 2019]
40,50,20,Mode,40,[   0  678 1073 1223 1526 1920 2019]
40,50,20,Median,40,[   0  638 1001 1223 1526 1920 2019]
40,50,20,Mode,40,[   0  678 1073 1223 1526 1920 2019]
40,50,20,Median,40,[   0  206  273  638 1001 1223 1526 1920 2019]
40,50,20,Mode,40,[   0  206  273  678 1073 1223 1526 1920 2019]
40,50,20,Median,40,[   0  206  273  638 1073 1223 1526 1920 2019]
40,50,20,Mode,40,[   0  206  273  678 1073 1223 1526 1920 2019]
