St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  667 1385 2017]
40,50,20,Mode,40,[   0  459 1385 2017]
40,50,20,Median,40,[   0  459  713 1385 2017]
40,50,20,Mode,40,[   0  459  753 1385 2017]
40,50,20,Median,40,[   0  459  713 1232 1385 2017]
40,50,20,Mode,40,[   0  459  753 1232 1385 2017]
40,50,20,Median,40,[   0  459  713 1232 1385 2017]
40,50,20,Mode,40,[   0  459  753 1232 1385 2017]
40,50,20,Median,40,[   0  459  566  667  753 1232 1385 2017]
40,50,20,Mode,40,[   0  459  566  667  753 1232 1385 2017]
40,50,20,Median,40,[   0  459  566  667  753 1232 1385 2017]
40,50,20,Mode,40,[   0  459  566  667  753 1232 1385 2017]
40,50,20,Median,40,[   0  459  566  667  753 1232 1385 2017]
40,50,20,Mode,40,[   0  459  566  667  753 1232 1385 2017]
40,50,20,Median,40,[   0  459  566  667  753 1232 1385 2017]
40,50,20,Mode,40,[   0  459  566  667  753 1232 1385 2017]
40,50,20,Median,40,[   0  459  566  667  753 1232 1385 2017]
40,50,20,Mode,40,[   0  459  566  667  753 1232 1385 2017]
