name,score,mean,variance,unique_values,normalized_score
channel-0 landscape dim-1 max,0.31887966541951557,-2.5124163032401334e-16,1.0,1810,0.08544260570229846
channel-0 landscape dim-1 mean,0.26744056347831563,-6.673605805481604e-17,1.0,1810,0.07122997326537261
channel-0 landscape dim-1 std,0.3869219701447188,7.066170852862874e-17,1.0,1810,0.10424270583480198
channel-0 landscape dim-1 sum,0.267440563478315,-1.3739776658344478e-16,1.0,1810,0.07122997326537245
channel-0 landscape dim-1 norm-1,0.267440563478315,-1.3739776658344478e-16,1.0,1810,0.07122997326537245
channel-0 landscape dim-1 norm-2,0.3930644688559625,-5.652936682290299e-16,1.0,1810,0.10593987925215659
channel-0 landscape dim-2 max,0.47079469039201716,1.0501115017448995e-16,0.9999999999999999,1796,0.12741675241365935
channel-0 landscape dim-2 mean,0.28077798906316603,-1.0206691231913042e-16,1.0000000000000002,1796,0.07491510617669396
channel-0 landscape dim-2 std,0.7978417670862774,-2.139479508227926e-16,0.9999999999999998,1796,0.21777991419552667
channel-0 landscape dim-2 sum,0.2807779890631659,-2.355390284287625e-17,1.0000000000000002,1796,0.07491510617669393
channel-0 landscape dim-2 norm-1,0.2807779890631659,-2.355390284287625e-17,1.0000000000000002,1796,0.07491510617669393
channel-0 landscape dim-2 norm-2,1.2187452980037579,2.8460965935142135e-17,1.0000000000000002,1796,0.3340756299172474
channel-0 silhouette-1 dim-1 max,0.13558257902662085,1.805799217953846e-16,1.0,1810,0.03479759019173253
channel-0 silhouette-1 dim-1 mean,0.9402532911111632,-2.0413382463826083e-16,0.9999999999999998,1810,0.25712824201162693
channel-0 silhouette-1 dim-1 std,0.3725048893773296,1.4524906753107021e-16,1.0,1810,0.10025926401665747
channel-0 silhouette-1 dim-1 sum,0.940253291111163,2.787211836407023e-16,1.0,1810,0.2571282420116269
channel-0 silhouette-1 dim-1 norm-1,0.940253291111163,2.787211836407023e-16,1.0,1810,0.2571282420116269
channel-0 silhouette-1 dim-1 norm-2,0.38337225397517516,2.276877274811371e-16,1.0,1810,0.10326191866571792
channel-0 silhouette-1 dim-2 max,1.9285821580562832,1.962825236906354e-17,0.9999999999999998,1796,0.5302036726198678
channel-0 silhouette-1 dim-2 mean,2.0679952731329934,-4.121932997503344e-17,1.0,1796,0.5687235395440045
channel-0 silhouette-1 dim-2 std,1.8504302501168102,1.373977665834448e-17,1.0000000000000002,1796,0.5086102874348408
channel-0 silhouette-1 dim-2 sum,2.067995273132993,8.636431042387958e-17,1.0,1796,0.5687235395440043
channel-0 silhouette-1 dim-2 norm-1,2.067995273132993,8.636431042387958e-17,1.0,1796,0.5687235395440043
channel-0 silhouette-1 dim-2 norm-2,1.9554902793435218,-3.9256504738127085e-18,0.9999999999999999,1796,0.5376383910148527
channel-0 silhouette-2 dim-1 max,0.7278548403458626,-1.3347211610963208e-16,1.0,1810,0.19844251467621524
channel-0 silhouette-2 dim-1 mean,0.3832201064902236,-7.066170852862874e-17,0.9999999999999999,1810,0.10321988029027561
channel-0 silhouette-2 dim-1 std,1.00669369960539,-1.7272862084775916e-16,0.9999999999999998,1810,0.27548573794861025
channel-0 silhouette-2 dim-1 sum,0.3832201064902232,0.0,1.0,1810,0.10321988029027551
channel-0 silhouette-2 dim-1 norm-1,0.3832201064902232,0.0,1.0,1810,0.10321988029027551
channel-0 silhouette-2 dim-1 norm-2,0.3598549445240569,-1.7272862084775916e-16,1.0,1810,0.09676408214601626
channel-0 silhouette-2 dim-2 max,1.6099313930264942,-1.3150929087272571e-16,1.0,1796,0.44216041314985294
channel-0 silhouette-2 dim-2 mean,2.0581813352810157,3.336802902740802e-17,1.0,1796,0.566011946880345
channel-0 silhouette-2 dim-2 std,1.7102239500526473,3.533085426431437e-17,1.0000000000000002,1796,0.46987126336651375
channel-0 silhouette-2 dim-2 sum,2.058181335281015,9.912267446377088e-17,1.0,1796,0.5660119468803448
channel-0 silhouette-2 dim-2 norm-1,2.058181335281015,9.912267446377088e-17,1.0,1796,0.5660119468803448
channel-0 silhouette-2 dim-2 norm-2,1.891804392846252,4.318215521193979e-17,1.0,1796,0.5200419699645756
channel-0 entropy dim-1,0.1741427045126882,3.7686244548602e-16,1.0,1810,0.04545175928826297
channel-0 entropy dim-2,0.16965989415327323,-3.5723419311695645e-16,0.9999999999999998,1810,0.04421315803904913
channel-0 amplitude-bottleneck dim-1,0.24816483693830965,1.6880297037394646e-16,1.0,1810,0.06590408681072643
channel-0 amplitude-bottleneck dim-2,0.6946533887366839,-8.832713566078593e-17,1.0000000000000002,1810,0.1892689480647094
channel-0 amplitude-bottleneck norm-1,0.3039215120439545,1.2169516468819394e-16,1.0,1810,0.08130966543236474
channel-0 amplitude-bottleneck norm-2,0.3200831939664708,1.3347211610963208e-16,1.0,1810,0.08577514084034918
channel-0 amplitude-wasserstein-1 dim-1,0.25564442550210104,-3.533085426431437e-17,1.0,1810,0.06797069837712037
channel-0 amplitude-wasserstein-1 dim-2,0.31553426663056794,-9.81412618453177e-17,1.0,1810,0.0845182714595156
channel-0 amplitude-wasserstein-1 norm-1,0.2998969923175031,5.103345615956521e-17,1.0,1810,0.08019768996139724
channel-0 amplitude-wasserstein-1 norm-2,0.3388750099296377,-3.336802902740802e-17,1.0,1810,0.09096732272198754
channel-0 amplitude-wasserstein-2 dim-1,0.21348600771130147,6.359553767576587e-16,1.0000000000000002,1810,0.05632232051725971
channel-0 amplitude-wasserstein-2 dim-2,0.7301415717864812,-8.832713566078593e-17,1.0,1810,0.19907433895426396
channel-0 amplitude-wasserstein-2 norm-1,0.25887182117866275,-3.9649069785508353e-16,1.0,1810,0.06886242834028981
channel-0 amplitude-wasserstein-2 norm-2,0.22703492501658362,6.006245224933443e-16,0.9999999999999998,1810,0.06006588862617422
channel-0 amplitude-landscape-1-1 dim-1,0.26744056347831624,3.2190333885264205e-16,1.0000000000000002,1810,0.0712299732653728
channel-0 amplitude-landscape-1-1 dim-2,0.2807779890631663,1.5310036847869562e-16,1.0,1796,0.07491510617669404
channel-0 amplitude-landscape-1-1 norm-1,0.23483999332480118,1.5702601895250834e-17,1.0,1810,0.06222243030018322
channel-0 amplitude-landscape-1-1 norm-2,0.3784899200252005,-2.2376207700732435e-16,1.0,1810,0.10191292898186545
