St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  739 1626 2017]
40,50,20,Mode,40,[   0 1545 2017]
40,50,20,Median,40,[   0  328 2017]
40,50,20,Mode,40,[   0 1545 2017]
40,50,20,Median,40,[   0  328 1855 2017]
40,50,20,Mode,40,[   0 1545 1938 2017]
40,50,20,Median,40,[   0   80  679 1005 1545 1855 2017]
40,50,20,Mode,40,[   0   80  584  997 1545 1938 2017]
40,50,20,Median,40,[   0   80  584 1070 1545 1855 2017]
40,50,20,Mode,40,[   0   80  584  888  997 1545 1938 2017]
40,50,20,Median,40,[   0   80  328  997 1545 2017]
40,50,20,Mode,40,[   0   80  478  584  997 1117 1938 2017]
40,50,20,Median,40,[   0   80  328  584  739  997 1224 1545 1855 2017]
40,50,20,Mode,40,[   0   80  275  584  997 1117 1938 2017]
40,50,20,Median,40,[   0   80  328  584 1005 1235 1545 1812 1938 2017]
40,50,20,Mode,40,[   0   80  275  888  997 1812 1938 2017]
40,50,20,Median,40,[   0   80  287  584  737  888 1005 1812 1938 2017]
40,50,20,Mode,40,[   0   80  275  584  682  888  997 1812 1938 2017]
